respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
39832,CO,ZN,MW,JR,MRJ,LK,DH,BE,RH
39833,LK,MRJ,RH,MW,DH,CO,ZN,JR,BE
39834,RH,BE,LK,DH,MRJ,JR,ZN,CO,MW
39835,MRJ,DH,LK,MW,CO,ZN,JR,RH,BE
39836,ZN,JR,MW,CO,MRJ,LK,DH,BE,RH
39837,MW,CO,LK,MRJ,JR,DH,ZN,RH,BE
39838,CO,MW,LK,MRJ,DH,RH,JR,ZN,BE
39839,RH,MW,LK,MRJ,CO,DH,JR,BE,ZN
39840,MW,MRJ,DH,RH,LK,CO,BE,ZN,JR
39841,DH,MRJ,RH,MW,BE,ZN,CO,JR,LK
39842,ZN,MW,MRJ,DH,CO,JR,LK,BE,RH
39843,CO,MW,LK,MRJ,JR,DH,ZN,BE,RH
39844,LK,RH,BE,DH,MRJ,MW,CO,ZN,JR
39845,MRJ,MW,LK,DH,CO,BE,RH,JR,ZN
39846,RH,LK,MRJ,DH,MW,CO,BE,JR,ZN
39847,MW,MRJ,ZN,JR,DH,CO,LK,RH,BE
39848,MW,CO,LK,DH,MRJ,RH,ZN,JR,BE
39849,MW,JR,CO,ZN,MRJ,LK,DH,BE,RH
39850,MW,MRJ,CO,LK,DH,ZN,BE,RH,JR
39851,MRJ,LK,DH,RH,MW,CO,BE,ZN,JR
39852,RH,DH,BE,MRJ,LK,MW,ZN,CO,JR
39853,RH,MRJ,DH,MW,ZN,CO,LK,JR,BE
39854,RH,DH,MRJ,BE,MW,LK,JR,CO,ZN
39855,CO,MW,LK,JR,MRJ,ZN,DH,BE,RH
39856,JR,CO,MW,LK,ZN,MRJ,DH,BE,RH
39857,MW,CO,LK,MRJ,DH,JR,ZN,BE,RH
39858,CO,JR,ZN,MW,MRJ,LK,DH,RH,BE
39859,RH,MRJ,MW,DH,LK,CO,ZN,JR,BE
39860,LK,RH,BE,DH,MRJ,MW,ZN,CO,JR
39861,LK,MRJ,MW,DH,CO,RH,JR,BE,ZN
39862,LK,RH,MRJ,DH,MW,BE,CO,JR,ZN
39863,BE,RH,DH,MRJ,LK,CO,ZN,JR,MW
39864,CO,MW,LK,DH,MRJ,ZN,JR,BE,RH
39865,LK,CO,MRJ,MW,DH,ZN,JR,RH,BE
39866,MRJ,RH,MW,DH,CO,LK,BE,ZN,JR
39867,CO,MW,LK,MRJ,JR,ZN,DH,BE,RH
39868,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
39869,MW,MRJ,DH,RH,CO,LK,ZN,BE,JR
39870,RH,DH,MRJ,LK,MW,JR,BE,CO,ZN
39871,MRJ,MW,CO,LK,JR,DH,RH,ZN,BE
39872,RH,DH,MRJ,MW,BE,LK,CO,ZN,JR
39873,MW,MRJ,CO,LK,DH,ZN,RH,JR,BE
39874,LK,RH,MW,MRJ,DH,CO,BE,JR,ZN
39875,MRJ,MW,LK,DH,CO,RH,ZN,JR,BE
39876,DH,MRJ,RH,MW,LK,BE,JR,ZN,CO
39877,DH,MRJ,MW,LK,RH,JR,CO,ZN,BE
39878,RH,LK,MRJ,DH,MW,BE,ZN,JR,CO
39879,RH,MW,LK,CO,DH,MRJ,JR,BE,ZN
39880,RH,LK,DH,MRJ,MW,BE,CO,ZN,JR
39881,BE,RH,DH,MRJ,LK,CO,ZN,JR,MW
39882,MW,CO,MRJ,ZN,LK,DH,JR,RH,BE
39883,MW,MRJ,ZN,DH,CO,LK,BE,RH,JR
39884,MRJ,MW,ZN,DH,CO,BE,RH,LK,JR
39885,MW,LK,MRJ,CO,DH,RH,BE,ZN,JR
39886,ZN,MW,MRJ,CO,LK,JR,RH,DH,BE
39887,MRJ,MW,DH,ZN,RH,LK,BE,JR,CO
39888,BE,DH,RH,MRJ,LK,ZN,JR,CO,MW
39889,MRJ,DH,RH,MW,JR,LK,ZN,BE,CO
39890,BE,DH,RH,MRJ,MW,ZN,JR,LK,CO
39891,MRJ,ZN,MW,JR,CO,LK,DH,BE,RH
39892,MRJ,MW,ZN,DH,CO,JR,LK,RH,BE
39893,RH,MW,LK,CO,MRJ,DH,JR,ZN,BE
39894,RH,MRJ,MW,DH,LK,CO,BE,JR,ZN
39895,BE,DH,RH,MRJ,CO,ZN,LK,MW,JR
39896,RH,LK,DH,BE,MRJ,MW,CO,JR,ZN
39897,CO,ZN,JR,MW,LK,MRJ,DH,RH,BE
39898,LK,RH,MRJ,MW,DH,CO,ZN,BE,JR
39899,MRJ,MW,DH,RH,CO,LK,JR,ZN,BE
39900,BE,DH,RH,MRJ,LK,ZN,JR,MW,CO
39901,LK,CO,MW,RH,MRJ,DH,BE,JR,ZN
39902,LK,RH,MRJ,MW,DH,CO,BE,ZN,JR
39903,ZN,MW,MRJ,DH,LK,CO,BE,JR,RH
39904,ZN,MW,MRJ,DH,RH,CO,JR,BE,LK
39905,RH,LK,DH,MRJ,BE,ZN,JR,CO,MW
39906,RH,MRJ,DH,BE,MW,LK,CO,JR,ZN
39907,MW,RH,MRJ,DH,ZN,LK,CO,JR,BE
39908,JR,CO,MW,ZN,MRJ,LK,DH,BE,RH
39909,MW,RH,MRJ,CO,DH,LK,ZN,BE,JR
39910,MW,MRJ,CO,LK,DH,ZN,RH,JR,BE
39911,MRJ,RH,DH,MW,BE,ZN,CO,JR,LK
39912,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
39913,MRJ,MW,DH,ZN,LK,RH,JR,CO,BE
39914,RH,LK,DH,BE,MRJ,MW,JR,ZN,CO
39915,LK,DH,MRJ,RH,MW,ZN,CO,BE,JR
39916,CO,MW,ZN,LK,JR,MRJ,DH,BE,RH
39917,RH,BE,LK,DH,MRJ,ZN,JR,CO,MW
39918,RH,MRJ,DH,BE,LK,MW,JR,CO,ZN
39919,MW,MRJ,ZN,DH,RH,LK,BE,CO,JR
39920,MRJ,MW,DH,RH,ZN,LK,CO,JR,BE
39921,DH,BE,RH,MRJ,LK,CO,ZN,JR,MW
39922,MRJ,LK,MW,DH,CO,RH,ZN,BE,JR
39923,CO,JR,MW,ZN,LK,MRJ,DH,RH,BE
39924,CO,LK,MW,MRJ,DH,RH,ZN,JR,BE
39925,RH,MRJ,DH,MW,LK,CO,JR,BE,ZN
39926,MW,DH,RH,MRJ,CO,LK,BE,JR,ZN
39927,LK,MRJ,MW,DH,CO,RH,JR,ZN,BE
39928,BE,DH,RH,LK,MRJ,JR,CO,MW,ZN
39929,RH,MRJ,LK,DH,BE,MW,ZN,CO,JR
39930,CO,ZN,MW,MRJ,JR,LK,RH,BE,DH
39931,MW,ZN,JR,CO,MRJ,DH,LK,BE,RH
39932,DH,RH,LK,MRJ,MW,JR,CO,BE,ZN
39933,RH,DH,MRJ,LK,BE,MW,JR,ZN,CO
39934,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
39935,MRJ,MW,DH,RH,ZN,BE,JR,LK,CO
39936,DH,MRJ,LK,MW,ZN,CO,RH,BE,JR
39937,RH,LK,MRJ,MW,DH,CO,BE,JR,ZN
39938,BE,DH,RH,MRJ,ZN,CO,MW,JR,LK
39939,MRJ,MW,DH,ZN,LK,CO,JR,RH,BE
39940,MRJ,MW,ZN,DH,RH,LK,JR,CO,BE
39941,CO,LK,MW,MRJ,JR,DH,ZN,RH,BE
39942,JR,CO,ZN,MW,MRJ,LK,RH,DH,BE
39943,MW,LK,MRJ,CO,DH,ZN,BE,JR,RH
39944,RH,LK,MRJ,DH,MW,CO,JR,ZN,BE
39945,DH,MRJ,RH,MW,LK,CO,JR,ZN,BE
39946,MW,CO,MRJ,LK,ZN,DH,JR,BE,RH
39947,RH,DH,MRJ,LK,MW,ZN,BE,CO,JR
39948,MW,ZN,MRJ,CO,DH,JR,BE,RH,LK
39949,LK,DH,BE,RH,MRJ,MW,ZN,JR,CO
39950,CO,MW,LK,DH,MRJ,JR,ZN,RH,BE
39951,RH,MRJ,MW,DH,LK,CO,ZN,JR,BE
39952,DH,MRJ,RH,ZN,MW,LK,BE,JR,CO
39953,MW,MRJ,ZN,CO,DH,LK,BE,JR,RH
39954,MRJ,RH,MW,DH,CO,LK,BE,ZN,JR
39955,RH,DH,MRJ,MW,BE,CO,JR,LK,ZN
39956,MW,MRJ,DH,LK,RH,BE,CO,ZN,JR
39957,ZN,MW,MRJ,CO,LK,RH,JR,BE,DH
39958,DH,BE,RH,MRJ,ZN,MW,LK,CO,JR
39959,RH,DH,BE,LK,MW,MRJ,CO,JR,ZN
39960,CO,MW,LK,MRJ,JR,ZN,DH,BE,RH
39961,DH,RH,MRJ,LK,MW,BE,ZN,JR,CO
39962,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
39963,RH,DH,BE,MRJ,LK,MW,JR,ZN,CO
39964,MRJ,MW,LK,CO,DH,JR,ZN,RH,BE
39965,MW,CO,LK,MRJ,JR,DH,ZN,RH,BE
39966,DH,BE,RH,MRJ,ZN,JR,LK,MW,CO
39967,ZN,MW,MRJ,CO,RH,BE,JR,DH,LK
39968,DH,MRJ,RH,MW,LK,JR,CO,BE,ZN
39969,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
39970,MRJ,MW,DH,ZN,RH,CO,BE,JR,LK
39971,DH,BE,MRJ,RH,ZN,MW,JR,CO,LK
39972,MW,MRJ,ZN,DH,LK,BE,JR,RH,CO
39973,JR,ZN,CO,MW,MRJ,LK,RH,DH,BE
39974,RH,LK,DH,BE,MRJ,MW,ZN,CO,JR
39975,RH,BE,DH,MRJ,LK,ZN,MW,JR,CO
39976,MRJ,MW,DH,RH,BE,JR,LK,CO,ZN
39977,CO,MW,LK,MRJ,RH,DH,BE,JR,ZN
39978,MRJ,MW,DH,CO,JR,ZN,LK,BE,RH
39979,MW,JR,ZN,MRJ,CO,LK,DH,RH,BE
39980,RH,LK,MRJ,DH,MW,CO,BE,ZN,JR
39981,MRJ,MW,DH,RH,CO,LK,ZN,JR,BE
39982,CO,MW,LK,MRJ,JR,DH,ZN,RH,BE
39983,MW,MRJ,CO,ZN,LK,DH,JR,BE,RH
39984,MW,ZN,MRJ,CO,LK,DH,BE,RH,JR
39985,MRJ,MW,DH,ZN,RH,JR,LK,BE,CO
39986,JR,CO,MW,ZN,MRJ,LK,DH,BE,RH
39987,MRJ,ZN,MW,DH,CO,LK,RH,BE,JR
39988,DH,MRJ,MW,LK,RH,CO,ZN,BE,JR
39989,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
39990,MRJ,RH,LK,MW,CO,DH,ZN,JR,BE
39991,RH,LK,DH,MRJ,MW,BE,JR,CO,ZN
39992,LK,RH,BE,DH,MW,MRJ,CO,JR,ZN
39993,MRJ,MW,LK,DH,CO,RH,JR,BE,ZN
39994,LK,DH,MRJ,MW,RH,BE,CO,JR,ZN
39995,CO,MW,LK,RH,MRJ,DH,JR,ZN,BE
39996,DH,BE,RH,MRJ,ZN,JR,CO,LK,MW
39997,MW,MRJ,ZN,DH,RH,CO,LK,BE,JR
39998,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
39999,LK,CO,MRJ,MW,RH,DH,ZN,JR,BE
40000,MW,MRJ,CO,LK,DH,ZN,BE,RH,JR
40001,MRJ,MW,DH,ZN,CO,RH,BE,JR,LK
40002,CO,JR,ZN,MW,MRJ,LK,DH,BE,RH
40003,LK,CO,MW,MRJ,RH,DH,ZN,JR,BE
40004,RH,BE,LK,DH,MRJ,MW,ZN,JR,CO
40005,DH,RH,MRJ,MW,JR,LK,BE,ZN,CO
40006,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
40007,RH,LK,DH,MRJ,MW,BE,CO,JR,ZN
40008,RH,LK,MRJ,DH,MW,CO,ZN,BE,JR
40009,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
40010,RH,LK,DH,MRJ,MW,BE,JR,ZN,CO
40011,RH,MRJ,DH,BE,LK,MW,JR,CO,ZN
40012,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
40013,RH,DH,MW,MRJ,LK,ZN,BE,CO,JR
40014,MW,MRJ,DH,LK,CO,ZN,RH,JR,BE
40015,RH,LK,BE,DH,MRJ,MW,JR,CO,ZN
40016,RH,LK,DH,MRJ,MW,BE,CO,JR,ZN
40017,LK,CO,MW,MRJ,DH,RH,ZN,JR,BE
40018,MW,MRJ,LK,DH,CO,BE,ZN,JR,RH
40019,CO,LK,MW,JR,ZN,MRJ,DH,RH,BE
40020,LK,CO,MW,RH,MRJ,DH,ZN,BE,JR
40021,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
40022,CO,MW,MRJ,ZN,LK,JR,DH,RH,BE
40023,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
40024,DH,MRJ,RH,BE,MW,JR,CO,ZN,LK
40025,RH,MW,MRJ,DH,LK,CO,ZN,JR,BE
40026,CO,LK,MW,MRJ,DH,RH,BE,JR,ZN
40027,MW,MRJ,CO,DH,RH,JR,ZN,LK,BE
40028,MW,LK,RH,CO,DH,MRJ,BE,ZN,JR
40029,RH,LK,DH,MRJ,BE,ZN,CO,MW,JR
40030,LK,CO,MW,RH,MRJ,DH,JR,ZN,BE
40031,LK,RH,MW,DH,MRJ,CO,BE,JR,ZN
40032,CO,MW,LK,MRJ,DH,RH,JR,ZN,BE
40033,CO,MW,LK,RH,MRJ,DH,ZN,BE,JR
40034,RH,DH,MRJ,MW,BE,CO,JR,ZN,LK
40035,RH,MRJ,DH,LK,MW,BE,ZN,JR,CO
40036,CO,ZN,MW,JR,MRJ,LK,DH,BE,RH
40037,BE,DH,RH,MRJ,LK,JR,ZN,CO,MW
40038,MW,ZN,MRJ,CO,DH,LK,JR,RH,BE
40039,MRJ,MW,DH,LK,RH,ZN,JR,CO,BE
40040,MRJ,MW,DH,LK,CO,RH,BE,JR,ZN
40041,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
40042,RH,BE,DH,LK,MRJ,CO,ZN,JR,MW
40043,MW,ZN,MRJ,CO,LK,DH,RH,JR,BE
40044,ZN,MRJ,MW,DH,JR,CO,RH,LK,BE
40045,RH,MRJ,MW,DH,LK,JR,CO,ZN,BE
40046,BE,DH,RH,LK,MRJ,ZN,MW,JR,CO
40047,DH,MRJ,RH,MW,BE,JR,ZN,CO,LK
40048,RH,LK,DH,MW,MRJ,BE,CO,JR,ZN
40049,ZN,MRJ,MW,DH,JR,CO,RH,BE,LK
40050,MRJ,DH,MW,ZN,RH,JR,LK,BE,CO
40051,JR,CO,MRJ,MW,ZN,LK,DH,BE,RH
40052,BE,DH,RH,MRJ,MW,ZN,LK,JR,CO
40053,RH,MRJ,DH,MW,LK,JR,BE,CO,ZN
40054,MRJ,MW,ZN,DH,CO,LK,BE,RH,JR
40055,MRJ,RH,MW,DH,ZN,LK,JR,CO,BE
40056,MRJ,LK,DH,MW,RH,BE,CO,JR,ZN
40057,ZN,MW,MRJ,CO,LK,DH,JR,RH,BE
40058,LK,RH,MRJ,DH,MW,CO,BE,ZN,JR
40059,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
40060,MRJ,RH,MW,DH,LK,CO,BE,ZN,JR
40061,MRJ,MW,DH,RH,CO,BE,LK,ZN,JR
40062,DH,LK,MRJ,RH,ZN,CO,MW,JR,BE
40063,LK,MW,CO,MRJ,DH,RH,BE,ZN,JR
40064,MW,MRJ,DH,CO,LK,ZN,RH,BE,JR
40065,RH,DH,BE,MRJ,LK,JR,MW,CO,ZN
40066,ZN,MW,MRJ,DH,RH,CO,BE,LK,JR
40067,CO,MW,LK,MRJ,DH,ZN,BE,JR,RH
40068,MW,RH,CO,LK,MRJ,DH,JR,BE,ZN
40069,RH,DH,MRJ,BE,MW,ZN,LK,JR,CO
40070,MRJ,MW,DH,RH,ZN,JR,BE,LK,CO
40071,MRJ,RH,DH,MW,CO,BE,ZN,JR,LK
40072,MW,RH,CO,LK,MRJ,DH,JR,ZN,BE
40073,CO,LK,MW,MRJ,DH,JR,RH,ZN,BE
40074,CO,MRJ,MW,LK,DH,RH,JR,ZN,BE
40075,RH,BE,DH,MRJ,LK,MW,ZN,CO,JR
40076,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
40077,RH,BE,DH,MRJ,LK,MW,ZN,JR,CO
40078,CO,MW,LK,MRJ,JR,ZN,DH,BE,RH
40079,MRJ,RH,MW,DH,LK,BE,JR,ZN,CO
40080,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
40081,DH,MRJ,RH,LK,BE,MW,CO,ZN,JR
40082,MW,MRJ,CO,ZN,DH,LK,JR,BE,RH
40083,JR,CO,MW,ZN,MRJ,LK,DH,BE,RH
40084,MW,MRJ,ZN,DH,BE,CO,LK,RH,JR
40085,MRJ,MW,DH,RH,ZN,LK,CO,JR,BE
40086,ZN,MW,MRJ,DH,JR,RH,CO,BE,LK
40087,BE,DH,RH,MRJ,MW,LK,JR,ZN,CO
40088,ZN,CO,MW,MRJ,JR,LK,DH,BE,RH
40089,CO,LK,MW,MRJ,DH,JR,RH,BE,ZN
40090,RH,MW,LK,CO,DH,MRJ,ZN,JR,BE
40091,MW,MRJ,DH,RH,ZN,CO,JR,LK,BE
40092,BE,DH,RH,MRJ,CO,JR,MW,LK,ZN
40093,MRJ,MW,CO,LK,DH,RH,ZN,BE,JR
40094,MW,RH,MRJ,DH,LK,BE,CO,JR,ZN
40095,CO,MW,LK,MRJ,JR,ZN,DH,RH,BE
40096,CO,MW,ZN,MRJ,JR,LK,DH,BE,RH
40097,RH,MRJ,DH,MW,LK,CO,ZN,BE,JR
40098,MRJ,DH,RH,MW,BE,LK,CO,JR,ZN
40099,MRJ,MW,ZN,DH,CO,BE,JR,RH,LK
40100,MRJ,MW,DH,RH,ZN,CO,BE,JR,LK
40101,MW,MRJ,DH,RH,LK,CO,ZN,BE,JR
40102,BE,DH,RH,MRJ,JR,LK,ZN,MW,CO
40103,CO,LK,MW,MRJ,JR,ZN,DH,RH,BE
40104,LK,DH,RH,BE,MRJ,MW,ZN,JR,CO
40105,MRJ,LK,DH,RH,MW,ZN,JR,BE,CO
40106,MRJ,MW,DH,CO,LK,ZN,BE,RH,JR
40107,CO,MW,LK,MRJ,ZN,DH,JR,RH,BE
40108,MRJ,DH,RH,CO,ZN,BE,LK,JR,MW
40109,LK,RH,MW,MRJ,DH,CO,BE,JR,ZN
40110,BE,RH,LK,DH,MRJ,ZN,CO,MW,JR
40111,MW,ZN,MRJ,DH,BE,CO,LK,JR,RH
40112,RH,DH,BE,MRJ,LK,MW,ZN,CO,JR
40113,MRJ,RH,MW,DH,LK,CO,BE,ZN,JR
40114,RH,MW,CO,MRJ,DH,LK,JR,BE,ZN
40115,LK,DH,MRJ,RH,MW,CO,ZN,JR,BE
40116,MW,MRJ,CO,DH,LK,RH,JR,ZN,BE
40117,BE,DH,RH,MRJ,CO,JR,MW,ZN,LK
40118,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
40119,CO,ZN,MW,JR,MRJ,LK,DH,BE,RH
40120,MW,MRJ,DH,CO,RH,LK,ZN,JR,BE
40121,RH,MRJ,DH,MW,JR,BE,LK,CO,ZN
40122,RH,DH,MRJ,MW,LK,BE,CO,JR,ZN
40123,LK,RH,MRJ,DH,MW,CO,JR,BE,ZN
40124,MW,MRJ,DH,RH,ZN,JR,BE,LK,CO
40125,MW,MRJ,JR,CO,DH,ZN,LK,RH,BE
40126,CO,MW,LK,MRJ,RH,DH,JR,BE,ZN
40127,MW,MRJ,CO,LK,DH,ZN,BE,RH,JR
40128,CO,MW,LK,MRJ,DH,RH,JR,ZN,BE
40129,RH,DH,MW,MRJ,LK,BE,ZN,JR,CO
40130,RH,MRJ,DH,MW,LK,BE,CO,ZN,JR
40131,RH,MW,LK,DH,MRJ,CO,BE,ZN,JR
40132,CO,JR,ZN,MW,MRJ,LK,BE,RH,DH
40133,DH,RH,MRJ,MW,LK,JR,ZN,CO,BE
40134,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
40135,BE,RH,DH,MRJ,LK,JR,ZN,MW,CO
40136,DH,RH,MRJ,LK,MW,CO,BE,JR,ZN
40137,RH,DH,MRJ,BE,MW,LK,ZN,CO,JR
40138,LK,MW,CO,RH,DH,MRJ,BE,ZN,JR
40139,RH,MRJ,DH,MW,LK,BE,JR,CO,ZN
40140,LK,MRJ,MW,DH,RH,CO,JR,ZN,BE
40141,MRJ,MW,LK,DH,CO,RH,ZN,JR,BE
40142,MRJ,MW,RH,DH,ZN,BE,JR,LK,CO
40143,CO,ZN,JR,MW,MRJ,LK,DH,BE,RH
40144,MRJ,DH,MW,JR,RH,BE,LK,ZN,CO
40145,MW,MRJ,ZN,DH,CO,LK,RH,BE,JR
40146,RH,LK,DH,MRJ,MW,BE,ZN,CO,JR
40147,LK,RH,BE,DH,MRJ,MW,JR,CO,ZN
40148,CO,RH,MW,LK,MRJ,DH,BE,JR,ZN
40149,LK,RH,MRJ,DH,MW,CO,JR,BE,ZN
40150,CO,MRJ,MW,LK,DH,RH,ZN,JR,BE
40151,LK,CO,RH,MW,DH,MRJ,JR,BE,ZN
40152,RH,BE,LK,MRJ,DH,MW,CO,JR,ZN
40153,MW,MRJ,ZN,DH,BE,LK,CO,JR,RH
40154,CO,MW,LK,MRJ,DH,JR,RH,ZN,BE
40155,ZN,MW,MRJ,RH,LK,DH,CO,JR,BE
40156,BE,DH,RH,MRJ,JR,LK,ZN,CO,MW
40157,CO,MW,MRJ,ZN,JR,LK,DH,RH,BE
40158,CO,MW,LK,JR,MRJ,ZN,DH,BE,RH
40159,RH,DH,MRJ,BE,LK,MW,CO,ZN,JR
40160,RH,DH,MRJ,MW,BE,CO,ZN,JR,LK
40161,MRJ,MW,DH,LK,CO,ZN,RH,JR,BE
40162,LK,DH,MRJ,RH,MW,CO,JR,ZN,BE
40163,CO,MW,MRJ,LK,RH,DH,ZN,BE,JR
40164,RH,BE,DH,MRJ,LK,ZN,MW,CO,JR
40165,MW,MRJ,LK,DH,CO,ZN,RH,JR,BE
40166,BE,DH,RH,MRJ,CO,JR,LK,ZN,MW
40167,MW,RH,MRJ,DH,CO,LK,JR,BE,ZN
40168,CO,MW,JR,MRJ,LK,DH,ZN,RH,BE
40169,MRJ,MW,DH,LK,JR,RH,CO,BE,ZN
40170,LK,RH,MW,DH,MRJ,CO,BE,ZN,JR
40171,DH,LK,BE,RH,MRJ,MW,JR,CO,ZN
40172,RH,LK,DH,MRJ,BE,MW,CO,JR,ZN
40173,JR,ZN,MW,CO,MRJ,LK,DH,BE,RH
40174,DH,MRJ,RH,MW,BE,JR,ZN,LK,CO
40175,JR,CO,MW,ZN,LK,MRJ,DH,RH,BE
40176,LK,MW,MRJ,DH,CO,RH,ZN,JR,BE
40177,MRJ,ZN,DH,MW,BE,JR,RH,CO,LK
40178,ZN,JR,CO,MW,MRJ,LK,DH,BE,RH
40179,MRJ,MW,RH,DH,ZN,CO,JR,LK,BE
40180,RH,MRJ,DH,MW,BE,CO,ZN,LK,JR
40181,MW,MRJ,CO,LK,DH,BE,RH,ZN,JR
40182,CO,LK,MW,RH,MRJ,DH,BE,JR,ZN
40183,ZN,MW,MRJ,CO,LK,JR,DH,RH,BE
40184,BE,RH,LK,DH,MRJ,ZN,JR,CO,MW
40185,RH,LK,MRJ,DH,MW,CO,BE,JR,ZN
40186,DH,MRJ,MW,RH,LK,CO,JR,BE,ZN
40187,MW,MRJ,DH,RH,ZN,JR,BE,CO,LK
40188,RH,BE,LK,MRJ,DH,MW,JR,ZN,CO
40189,RH,LK,BE,DH,MRJ,MW,ZN,JR,CO
40190,BE,RH,DH,MRJ,LK,ZN,CO,MW,JR
40191,BE,RH,DH,MRJ,LK,CO,MW,ZN,JR
40192,JR,ZN,MW,CO,MRJ,LK,RH,BE,DH
40193,RH,DH,BE,MRJ,MW,LK,CO,ZN,JR
40194,BE,DH,RH,MRJ,MW,ZN,LK,JR,CO
40195,LK,DH,RH,MRJ,MW,BE,ZN,JR,CO
40196,RH,BE,DH,MRJ,MW,ZN,LK,JR,CO
40197,RH,MRJ,MW,DH,LK,CO,JR,ZN,BE
40198,CO,LK,MW,MRJ,DH,RH,ZN,BE,JR
40199,LK,MRJ,MW,RH,DH,CO,JR,ZN,BE
40200,LK,RH,MW,DH,MRJ,CO,ZN,JR,BE
40201,MW,CO,MRJ,JR,DH,LK,RH,ZN,BE
40202,MRJ,DH,MW,RH,LK,JR,BE,ZN,CO
40203,RH,BE,DH,LK,MRJ,MW,ZN,JR,CO
40204,MW,MRJ,DH,LK,RH,CO,JR,ZN,BE
40205,LK,RH,DH,MRJ,BE,MW,CO,JR,ZN
40206,BE,RH,DH,MRJ,JR,ZN,MW,LK,CO
40207,ZN,MW,CO,JR,MRJ,LK,DH,RH,BE
40208,RH,LK,MRJ,DH,MW,BE,JR,CO,ZN
40209,MW,MRJ,DH,CO,RH,JR,LK,ZN,BE
40210,MRJ,MW,ZN,DH,CO,LK,BE,RH,JR
40211,MW,RH,MRJ,DH,JR,CO,LK,ZN,BE
40212,CO,MW,LK,RH,MRJ,DH,JR,ZN,BE
40213,DH,RH,MRJ,MW,LK,BE,ZN,JR,CO
40214,BE,DH,RH,MRJ,ZN,CO,MW,JR,LK
40215,RH,MRJ,DH,MW,BE,CO,JR,ZN,LK
40216,CO,LK,MW,MRJ,JR,ZN,DH,BE,RH
40217,MW,MRJ,ZN,DH,LK,BE,CO,JR,RH
40218,CO,MW,LK,ZN,JR,MRJ,DH,BE,RH
40219,MRJ,MW,ZN,DH,CO,JR,BE,RH,LK
40220,LK,RH,DH,MW,MRJ,BE,CO,JR,ZN
40221,CO,MW,LK,MRJ,DH,ZN,JR,RH,BE
40222,JR,CO,ZN,MW,LK,MRJ,DH,RH,BE
40223,BE,RH,DH,MRJ,LK,MW,JR,CO,ZN
40224,RH,DH,LK,MRJ,MW,BE,CO,ZN,JR
40225,MRJ,ZN,MW,DH,LK,BE,CO,RH,JR
40226,MRJ,MW,ZN,DH,RH,BE,JR,CO,LK
40227,RH,BE,DH,MRJ,LK,ZN,MW,JR,CO
40228,LK,MW,CO,RH,MRJ,DH,ZN,BE,JR
40229,MW,MRJ,CO,LK,DH,ZN,JR,RH,BE
40230,MW,CO,LK,MRJ,DH,ZN,JR,RH,BE
40231,DH,MRJ,RH,BE,MW,ZN,CO,LK,JR
40232,JR,ZN,MW,CO,MRJ,LK,DH,BE,RH
40233,CO,MW,RH,LK,MRJ,DH,BE,JR,ZN
40234,RH,MRJ,MW,DH,CO,JR,BE,LK,ZN
40235,MW,RH,MRJ,DH,CO,LK,BE,ZN,JR
40236,ZN,MRJ,MW,DH,JR,CO,BE,LK,RH
40237,MW,CO,LK,MRJ,DH,RH,JR,ZN,BE
40238,CO,MW,LK,MRJ,DH,ZN,RH,JR,BE
40239,JR,ZN,CO,MRJ,MW,LK,DH,RH,BE
40240,MRJ,ZN,MW,DH,CO,JR,BE,LK,RH
40241,RH,MW,LK,DH,CO,MRJ,JR,ZN,BE
40242,ZN,JR,MW,CO,MRJ,LK,DH,RH,BE
40243,RH,DH,MRJ,LK,MW,BE,JR,CO,ZN
40244,BE,RH,DH,MRJ,LK,MW,ZN,CO,JR
40245,CO,LK,MW,MRJ,DH,RH,JR,ZN,BE
40246,RH,MRJ,DH,MW,LK,BE,ZN,CO,JR
40247,LK,RH,MRJ,DH,MW,BE,ZN,JR,CO
40248,RH,BE,LK,DH,MRJ,JR,MW,CO,ZN
40249,MW,LK,CO,MRJ,DH,RH,JR,ZN,BE
40250,MW,MRJ,DH,RH,ZN,LK,BE,CO,JR
40251,MW,MRJ,DH,ZN,RH,LK,CO,JR,BE
40252,CO,MW,LK,ZN,MRJ,JR,DH,BE,RH
40253,RH,BE,DH,MRJ,JR,ZN,LK,CO,MW
