state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR
24,MD,782.1392251325467,0.12924431813665244,0.17333833597108028,0.15313481656063535,0.05980420392820076,0.10175377624174871,0.1114442462153964,0.08228585229321687,0.06308555066448329,0.04249874873948778,0.08341015124909797,0.16335781946706734,0.18654696414647232,0.13095593361467325,0.061955399587639876,0.13800043151769156,0.09889676690132915,0.09176489052923746,0.05222331450771629,0.07629847972817273
25,MA,790.9676385842274,0.16071855092603785,0.1713470125723615,0.1124387123351679,0.06648887059408312,0.1306130543599223,0.08074429001337714,0.0533921385352189,0.06156622446605848,0.0760755595849766,0.08661558661279599,0.15132937298712612,0.17904203152894738,0.11419766884903457,0.06507280823186118,0.16025593849849556,0.09926760173874717,0.0669446370996376,0.08590782202194183,0.07798211904420856
26,MI,1329.584123339628,0.20749943670358936,0.13312363762943943,0.09994050279332223,0.11290586273490309,0.09694374524327366,0.11438237301639446,0.08059122472652577,0.04367322730533406,0.062316268010565036,0.04862372183665272,0.25538584856776614,0.1324285632959355,0.09270831204452004,0.10806021126469258,0.10437214861235615,0.11434408679467134,0.07951930089832958,0.06384586888256782,0.04933565963916087
27,MN,714.0147451905302,0.14898233312684017,0.14405837276603714,0.08189010159102578,0.08218313633662191,0.13635766637752839,0.12177046743922418,0.07224634713420063,0.07303221460392828,0.041230896988083264,0.0982484636365102,0.1733208607754705,0.14878346930558148,0.07048132754881654,0.08976287518207042,0.15061761804208756,0.1314999621807586,0.09658278666310609,0.04251654015892971,0.09643456014317929
28,MS,444.2501713864426,0.18223941305599736,0.12725330243678493,0.2647117805377931,0.0765180124546201,0.03216753316545722,0.11351915763644388,0.09168282544312965,0.07614884524737388,0.02845978830381411,0.007299341718585738,0.22497288278733502,0.14800599810914222,0.28512024945283637,0.08092636802109458,0.06535920333656133,0.09375873555274311,0.07193820648667189,0.026374442490298224,0.003543913763317354
29,MO,950.7300393248061,0.19808582708266967,0.14148109155270389,0.1672368130881573,0.09879987917307202,0.06729533482332442,0.09819776651644699,0.08855895087442124,0.037278060298496236,0.07468001979555336,0.028386256795154784,0.19821547955403118,0.139352431310769,0.15874359939609894,0.11393091023775138,0.08213602342036898,0.11050202171242042,0.08786943273430059,0.08458092431695605,0.024669177317303462
30,MT,257.38114259017533,0.18128630096008816,0.13920585444643216,0.14428481161559073,0.15624032915053004,0.10211828574630755,0.08197134311655674,0.0967638866915935,0.01606763647976912,0.050079381922579214,0.03198216987055256,0.26253955654807765,0.1498788615779416,0.14052417195652828,0.12099866281658128,0.11630689173478362,0.04345603249898048,0.09843047795495145,0.050349146782734056,0.017516198129421536
31,NE,295.9094025556517,0.17323830229952708,0.15469178617223237,0.1402619561295496,0.08111044776040151,0.07026431537895515,0.11109641548513928,0.1343053730558164,0.032798167657865446,0.0796331068698247,0.022600129190688583,0.12762453257955664,0.18231779471678325,0.1151155340065903,0.08630876971345293,0.0708114717504238,0.14006059658989262,0.16742202888578028,0.08446841167925712,0.025870860078263228
32,NV,707.5349642159226,0.17790189693195413,0.17399798873040404,0.17054103491380368,0.08927410737956563,0.08197785923446113,0.10016051750223076,0.06020447763462698,0.049908472812338914,0.05060769781883115,0.04542594704178355,0.20114927254816675,0.20587247138286655,0.1671890806275159,0.08987935122405845,0.08596634903525203,0.08748522613714554,0.06647808225654957,0.044783759366613676,0.05119640742183158
33,NH,264.70182867427593,0.12145624656423418,0.19333155827129647,0.086064009371579,0.055871440624858486,0.09380505435493498,0.07854548779038299,0.10108577273258187,0.08539694593245668,0.10305172767915803,0.0813917566785172,0.11224156094283097,0.2195991763663122,0.10898591892792311,0.054740597414073146,0.12023741509788068,0.05989466432977334,0.1763633754805428,0.06399658674320553,0.08394070469745825
