variable,domain,type,stat_label,question,overall,CON,CON_hi_id,CON_lo_id,CON_hi_pc,CON_lo_pc,LBR,LBR_hi_so,LBR_lo_so,LBR_hi_id,LBR_lo_id,LBR_hi_pc,LBR_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_id,STY_lo_id,STY_hi_pc,STY_lo_pc,NAT,NAT_hi_id,NAT_lo_id,LIB,LIB_hi_pc,LIB_lo_pc,POP,POP_hi_id,POP_lo_id,POP_hi_pc,POP_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_id,DSA_lo_id,PRG,OAO,factor_sensitive_so,factor_sensitive_es,factor_sensitive_rt,factor_sensitive_pc
faminc_new,Demographics,ordinal_dist,% $150k–200k,Family income,5.79,5.41,5.1998,5.6202,5.3064,5.5136,5.44,5.2994,5.5806,5.2298,5.6502,5.3364,5.5436,3.23,3.0894,3.3706,3.0198,3.4402,3.1264,3.3336,8.02,7.8098,8.2302,7.87,7.7664,7.9736,4.25,4.0398,4.4602,4.1464,4.3536,5.54,5.4364,5.6436,6.12,5.9098,6.3302,9.72,5.07,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $200k–250k,Family income,2.64,2.24,2.135,2.345,2.107,2.373,2.91,2.7892,3.0308,2.805,3.015,2.777,3.043,1.76,1.6392,1.8808,1.655,1.865,1.627,1.893,3.18,3.075,3.285,3.79,3.657,3.923,1.41,1.305,1.515,1.277,1.543,1.94,1.807,2.073,3.33,3.225,3.435,4.6,2.79,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $250k–350k,Family income,1.75,1.23,1.0564,1.4036,1.0649,1.3951,2.2,2.0734,2.3266,2.0264,2.3736,2.0349,2.3651,0.75,0.6234,0.8766,0.5764,0.9236,0.5849,0.9151,1.54,1.3664,1.7136,3.28,3.1149,3.4451,0.71,0.5364,0.8836,0.5449,0.8751,1.77,1.6049,1.9351,1.72,1.5464,1.8936,4.03,1.77,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $350k–500k,Family income,0.8,0.71,0.7244,0.6956,0.7255,0.6945,1.24,1.2359,1.2441,1.2544,1.2256,1.2555,1.2245,0.61,0.6059,0.6141,0.6244,0.5956,0.6255,0.5945,1.37,1.3844,1.3556,0.87,0.8855,0.8545,0.61,0.6244,0.5956,0.6255,0.5945,0.32,0.3355,0.3045,0.67,0.6844,0.6556,0.9,0.52,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $500k+,Family income,0.49,0.51,0.5009,0.5191,0.5291,0.4909,0.46,0.476,0.444,0.4509,0.4691,0.4791,0.4409,0.47,0.486,0.454,0.4609,0.4791,0.4891,0.4509,0.91,0.9009,0.9191,0.64,0.6591,0.6209,0.2,0.1909,0.2091,0.2191,0.1809,0.52,0.5391,0.5009,0.2,0.1909,0.2091,0.46,0.31,False,False,False,False
marstat,Demographics,categorical_dist,% Married,Marital status,46.62,56.21,55.5336,56.8864,57.603,54.817,37.5,39.3997,35.6003,36.8236,38.1764,38.893,36.107,34.18,36.0797,32.2803,33.5036,34.8564,35.573,32.787,63.14,62.4636,63.8164,49.07,50.463,47.677,45.49,44.8136,46.1664,46.883,44.097,47.47,48.863,46.077,28.97,28.2936,29.6464,43.93,52.85,False,False,False,False
marstat,Demographics,categorical_dist,% Separated,Marital status,1.8,1.62,1.7071,1.5329,1.6726,1.5674,1.95,1.9942,1.9058,2.0371,1.8629,2.0026,1.8974,2.59,2.6342,2.5458,2.6771,2.5029,2.6426,2.5374,1.32,1.4071,1.2329,0.96,1.0126,0.9074,2.97,3.0571,2.8829,3.0226,2.9174,1.45,1.5026,1.3974,1.41,1.4971,1.3229,1.08,2.28,False,False,False,False
marstat,Demographics,categorical_dist,% Divorced,Marital status,10.17,11.2,11.0502,11.3498,11.3426,11.0574,9.5,9.8965,9.1035,9.3502,9.6498,9.6426,9.3574,8.94,9.3365,8.5435,8.7902,9.0898,9.0826,8.7974,9.81,9.6602,9.9598,11.74,11.8826,11.5974,11.14,10.9902,11.2898,11.2826,10.9974,11.38,11.5226,11.2374,6.71,6.5602,6.8598,6.42,12.82,False,False,False,False
marstat,Demographics,categorical_dist,% Widowed,Marital status,5.39,7.84,7.677,8.003,7.9864,7.6936,4.13,4.5626,3.6974,3.967,4.293,4.2764,3.9836,4.04,4.4726,3.6074,3.877,4.203,4.1864,3.8936,5.58,5.417,5.743,5.39,5.5364,5.2436,4.97,4.807,5.133,5.1164,4.8236,5.75,5.8964,5.6036,1.94,1.777,2.103,2.77,8.86,False,False,False,False
marstat,Demographics,categorical_dist,% Never married,Marital status,30.45,19.45,20.1671,18.7329,17.876,21.024,39.14,36.6125,41.6675,39.8571,38.4229,37.566,40.714,42.32,39.7925,44.8475,43.0371,41.6029,40.746,43.894,16.92,17.6371,16.2029,28.22,26.646,29.794,29.12,29.8371,28.4029,27.546,30.694,29.08,27.506,30.654,53.03,53.7471,52.3129,40.82,18.24,False,False,False,False
marstat,Demographics,categorical_dist,% Domestic/civil partnership,Marital status,5.57,3.68,3.8645,3.4955,3.5189,3.8411,7.78,7.5343,8.0257,7.9645,7.5955,7.6189,7.9411,7.92,7.6743,8.1657,8.1045,7.7355,7.7589,8.0811,3.23,3.4145,3.0455,4.62,4.4589,4.7811,6.31,6.4945,6.1255,6.1489,6.4711,4.86,4.6989,5.0211,7.94,8.1245,7.7555,4.99,4.96,False,False,False,False
child18,Demographics,binary,% Supporting,Children under 18 in household,21.8211,19.4741,20.1861,18.7621,19.8867,19.0615,23.0216,22.9105,23.1327,23.7336,22.3096,23.4342,22.609,29.7865,29.6754,29.8976,30.4985,29.0745,30.1991,29.3739,18.7309,19.4429,18.0189,17.7389,18.1515,17.3263,29.0282,29.7402,28.3162,29.4408,28.6156,22.3617,22.7743,21.9491,19.5257,20.2377,18.8137,18.8446,15.017,False,False,False,False
numchildren,Demographics,continuous,Median,Number of children,1.0,2.0,1.9982,2.0018,2.1012,1.8988,1.0,1.1615,0.8385,0.9982,1.0018,1.1012,0.8988,1.0,1.1615,0.8385,0.9982,1.0018,1.1012,0.8988,2.0,1.9982,2.0018,1.0,1.1012,0.8988,1.0,0.9982,1.0018,1.1012,0.8988,1.0,1.1012,0.8988,0.0,-0.0018,0.0018,0.0,2.0,False,False,False,False
numchildren,Demographics,continuous,Q25,Number of children,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
numchildren,Demographics,continuous,Q75,Number of children,2.0,3.0,2.998,3.002,3.0917,2.9083,2.0,2.0963,1.9037,1.998,2.002,2.0917,1.9083,2.0,2.0963,1.9037,1.998,2.002,2.0917,1.9083,3.0,2.998,3.002,2.0,2.0917,1.9083,2.0,1.998,2.002,2.0917,1.9083,2.0,2.0917,1.9083,1.0,0.998,1.002,2.0,2.0,False,False,False,False
ownhome,Demographics,categorical_dist,% Own,Home ownership,67.25,76.48,75.6282,77.3318,77.738,75.222,59.37,61.2911,57.4489,58.5182,60.2218,60.628,58.112,52.04,53.9611,50.1189,51.1882,52.8918,53.298,50.782,83.92,83.0682,84.7718,70.95,72.208,69.692,65.49,64.6382,66.3418,66.748,64.232,67.83,69.088,66.572,50.19,49.3382,51.0418,64.72,75.76,False,False,False,False
ownhome,Demographics,categorical_dist,% Rent,Home ownership,29.44,21.42,22.1045,20.7355,20.2967,22.5433,35.31,33.7039,36.9161,35.9945,34.6255,34.1867,36.4333,43.79,42.1839,45.3961,44.4745,43.1055,42.6667,44.9133,13.92,14.6045,13.2355,26.89,25.7667,28.0133,30.75,31.4345,30.0655,29.6267,31.8733,30.0,28.8767,31.1233,43.78,44.4645,43.0955,30.44,23.04,False,False,False,False
ownhome,Demographics,categorical_dist,% Other,Home ownership,3.31,2.1,2.2669,1.9331,1.9653,2.2347,5.32,5.0051,5.6349,5.4869,5.1531,5.1853,5.4547,4.17,3.8551,4.4849,4.3369,4.0031,4.0353,4.3047,2.16,2.3269,1.9931,2.16,2.0253,2.2947,3.76,3.9269,3.5931,3.6253,3.8947,2.18,2.0453,2.3147,6.03,6.1969,5.8631,4.84,1.2,False,False,False,False
immstat,Demographics,categorical_dist,"% Immigrant, naturalized",Immigration background,5.63,5.09,4.9639,5.2161,4.9777,5.2023,6.18,6.232,6.128,6.0539,6.3061,6.0677,6.2923,7.81,7.862,7.758,7.6839,7.9361,7.6977,7.9223,3.2,3.0739,3.3261,5.15,5.0377,5.2623,4.07,3.9439,4.1961,3.9577,4.1823,8.73,8.6177,8.8423,4.79,4.6639,4.9161,3.73,6.81,False,False,False,False
immstat,Demographics,categorical_dist,"% Immigrant, not citizen",Immigration background,2.25,0.88,0.9637,0.7963,0.7268,1.0332,3.38,3.2105,3.5495,3.4637,3.2963,3.2268,3.5332,4.63,4.4605,4.7995,4.7137,4.5463,4.4768,4.7832,0.53,0.6137,0.4463,2.26,2.1068,2.4132,1.88,1.9637,1.7963,1.7268,2.0332,1.84,1.6868,1.9932,3.59,3.6737,3.5063,1.72,2.14,False,False,False,False
immstat,Demographics,categorical_dist,"% US-born, parent immigrant",Immigration background,10.73,8.13,8.2599,8.0001,7.8036,8.4564,14.04,13.5852,14.4948,14.1699,13.9101,13.7136,14.3664,13.44,12.9852,13.8948,13.5699,13.3101,13.1136,13.7664,7.72,7.8499,7.5901,10.61,10.2836,10.9364,9.57,9.6999,9.4401,9.2436,9.8964,10.99,10.6636,11.3164,14.73,14.8599,14.6001,10.75,8.25,False,False,False,False
immstat,Demographics,categorical_dist,"% US-born, grandparent immigrant",Immigration background,17.86,20.42,19.8677,20.9723,20.4639,20.3761,15.43,15.8651,14.9949,14.8777,15.9823,15.4739,15.3861,10.84,11.2751,10.4049,10.2877,11.3923,10.8839,10.7961,23.59,23.0377,24.1423,22.23,22.2739,22.1861,15.09,14.5377,15.6423,15.1339,15.0461,14.65,14.6939,14.6061,13.24,12.6877,13.7923,21.23,23.84,False,False,False,False
immstat,Demographics,categorical_dist,% 3+ gen US-born,Immigration background,63.53,65.48,65.9451,65.0149,66.0293,64.9307,60.97,61.1083,60.8317,61.4351,60.5049,61.5193,60.4207,63.28,63.4183,63.1417,63.7451,62.8149,63.8293,62.7307,64.97,65.4351,64.5049,59.74,60.2893,59.1907,69.4,69.8651,68.9349,69.9493,68.8507,63.8,64.3493,63.2507,63.64,64.1051,63.1749,62.57,58.96,False,False,False,False
sexuality,Demographics,categorical_dist,% Heterosexual/straight,Sexual orientation,87.04,95.42,95.1202,95.7198,97.311,93.529,82.48,85.0976,79.8624,82.1802,82.7798,84.371,80.589,85.51,88.1276,82.8924,85.2102,85.8098,87.401,83.619,95.4,95.1002,95.6998,84.42,86.311,82.529,90.88,90.5802,91.1798,92.771,88.989,93.78,95.671,91.889,58.23,57.9302,58.5298,70.34,93.25,False,False,False,False
sexuality,Demographics,categorical_dist,% Lesbian/gay woman,Sexual orientation,1.21,0.39,0.358,0.422,0.1575,0.6225,1.72,1.4652,1.9748,1.688,1.752,1.4875,1.9525,1.39,1.1352,1.6448,1.358,1.422,1.1575,1.6225,0.04,0.008,0.072,2.05,1.8175,2.2825,0.54,0.508,0.572,0.3075,0.7725,0.37,0.1375,0.6025,3.42,3.388,3.452,3.17,1.06,False,False,False,False
sexuality,Demographics,categorical_dist,% Gay man,Sexual orientation,2.8,0.91,0.6598,1.1602,0.4605,1.3595,4.62,4.2438,4.9962,4.3698,4.8702,4.1705,5.0695,1.9,1.5238,2.2762,1.6498,2.1502,1.4505,2.3495,1.05,0.7998,1.3002,5.98,5.5305,6.4295,1.04,0.7898,1.2902,0.5905,1.4895,1.7,1.2505,2.1495,4.43,4.1798,4.6802,6.66,3.27,False,False,False,False
sexuality,Demographics,categorical_dist,% Bisexual,Sexual orientation,5.65,1.62,1.958,1.282,0.7206,2.5194,7.13,5.6942,8.5658,7.468,6.792,6.2306,8.0294,6.42,4.9842,7.8558,6.758,6.082,5.5206,7.3194,2.03,2.368,1.692,4.92,4.0206,5.8194,4.32,4.658,3.982,3.4206,5.2194,2.39,1.4906,3.2894,23.45,23.788,23.112,14.47,1.25,False,False,False,False
sexuality,Demographics,categorical_dist,% Other,Sexual orientation,1.52,0.51,0.6091,0.4109,0.2403,0.7797,1.15,0.7346,1.5654,1.2491,1.0509,0.8803,1.4197,1.98,1.5646,2.3954,2.0791,1.8809,1.7103,2.2497,0.15,0.2491,0.0509,1.35,1.0803,1.6197,1.18,1.2791,1.0809,0.9103,1.4497,1.07,0.8003,1.3397,7.29,7.3891,7.1909,3.77,0.46,False,False,False,False
sexuality,Demographics,categorical_dist,% Prefer not to say,Sexual orientation,1.79,1.16,1.3045,1.0155,1.1205,1.1995,2.89,2.7556,3.0244,3.0345,2.7455,2.8505,2.9295,2.79,2.6556,2.9244,2.9345,2.6455,2.7505,2.8295,1.33,1.4745,1.1855,1.29,1.2505,1.3295,2.04,2.1845,1.8955,2.0005,2.0795,0.68,0.6405,0.7195,3.17,3.3145,3.0255,1.58,0.71,False,False,False,False
employ,Employment & Labor,categorical_dist,% Full-time,Employment status,38.26,34.54,34.4643,34.6157,34.3637,34.7163,37.9,37.2439,38.5561,37.8243,37.9757,37.7237,38.0763,37.17,36.5139,37.8261,37.0943,37.2457,36.9937,37.3463,41.93,41.8543,42.0057,38.15,37.9737,38.3263,38.52,38.4443,38.5957,38.3437,38.6963,37.94,37.7637,38.1163,40.7,40.6243,40.7757,50.32,33.99,False,False,False,False
employ,Employment & Labor,categorical_dist,% Part-time,Employment status,10.8,9.83,9.9846,9.6754,9.7599,9.9001,11.62,11.461,11.779,11.7746,11.4654,11.5499,11.6901,13.18,13.021,13.339,13.3346,13.0254,13.1099,13.2501,7.81,7.9646,7.6554,9.72,9.6499,9.7901,11.95,12.1046,11.7954,11.8799,12.0201,12.49,12.4199,12.5601,12.72,12.8746,12.5654,9.13,9.12,False,False,False,False
employ,Employment & Labor,categorical_dist,% Temporarily laid off,Employment status,0.82,0.39,0.3995,0.3805,0.3739,0.4061,1.38,1.3345,1.4255,1.3895,1.3705,1.3639,1.3961,1.7,1.6545,1.7455,1.7095,1.6905,1.6839,1.7161,0.4,0.4095,0.3905,0.52,0.5039,0.5361,0.67,0.6795,0.6605,0.6539,0.6861,1.12,1.1039,1.1361,0.34,0.3495,0.3305,1.13,0.14,False,False,False,False
employ,Employment & Labor,categorical_dist,% Unemployed,Employment status,8.1,5.65,6.1487,5.1513,5.4717,5.8283,8.92,8.3503,9.4897,9.4187,8.4213,8.7417,9.0983,14.2,13.6303,14.7697,14.6987,13.7013,14.0217,14.3783,5.59,6.0887,5.0913,5.79,5.6117,5.9683,7.98,8.4787,7.4813,7.8017,8.1583,7.89,7.7117,8.0683,15.07,15.5687,14.5713,7.4,3.38,False,False,False,False
employ,Employment & Labor,categorical_dist,% Retired,Employment status,22.79,32.21,30.9938,33.4262,32.7468,31.6732,17.28,19.2745,15.2855,16.0638,18.4962,17.8168,16.7432,11.38,13.3745,9.3855,10.1638,12.5962,11.9168,10.8432,28.85,27.6338,30.0662,29.81,30.3468,29.2732,17.75,16.5338,18.9662,18.2868,17.2132,23.85,24.3868,23.3132,5.72,4.5038,6.9362,13.35,39.84,False,False,False,False
employ,Employment & Labor,categorical_dist,% Permanently disabled,Employment status,6.28,6.99,7.1273,6.8527,7.1434,6.8366,6.31,6.479,6.141,6.4473,6.1727,6.4634,6.1566,6.58,6.749,6.411,6.7173,6.4427,6.7334,6.4266,5.42,5.5573,5.2827,5.12,5.2734,4.9666,8.49,8.6273,8.3527,8.6434,8.3366,6.05,6.2034,5.8966,5.39,5.5273,5.2527,3.8,6.81,False,False,False,False
employ,Employment & Labor,categorical_dist,% Homemaker,Employment status,6.22,7.04,7.3447,6.7353,7.3136,6.7664,6.3,6.3975,6.2025,6.6047,5.9953,6.5736,6.0264,6.91,7.0075,6.8125,7.2147,6.6053,7.1836,6.6364,6.21,6.5147,5.9053,4.56,4.8336,4.2864,9.05,9.3547,8.7453,9.3236,8.7764,5.8,6.0736,5.5264,6.06,6.3647,5.7553,3.53,3.75,False,False,False,False
employ,Employment & Labor,categorical_dist,% Student,Employment status,4.58,1.81,1.9286,1.6914,1.3188,2.3012,7.49,6.7451,8.2349,7.6086,7.3714,6.9988,7.9812,6.23,5.4851,6.9749,6.3486,6.1114,5.7388,6.7212,2.01,2.1286,1.8914,4.54,4.0488,5.0312,2.97,3.0886,2.8514,2.4788,3.4612,3.32,2.8288,3.8112,11.26,11.3786,11.1414,8.83,1.21,False,False,False,False
employ,Employment & Labor,categorical_dist,% Other,Employment status,2.14,1.55,1.6193,1.4807,1.5183,1.5817,2.81,2.7241,2.8959,2.8793,2.7407,2.7783,2.8417,2.67,2.5841,2.7559,2.7393,2.6007,2.6383,2.7017,1.78,1.8493,1.7107,1.79,1.7583,1.8217,2.61,2.6793,2.5407,2.5783,2.6417,1.54,1.5083,1.5717,2.74,2.8093,2.6707,2.5,1.75,False,False,False,False
union,Employment & Labor,categorical_dist,% Current member,Labor union membership,5.75,4.1,3.8797,4.3203,3.8006,4.3994,6.41,6.1606,6.6594,6.1897,6.6303,6.1106,6.7094,4.39,4.1406,4.6394,4.1697,4.6103,4.0906,4.6894,5.51,5.2897,5.7303,8.03,7.7306,8.3294,4.58,4.3597,4.8003,4.2806,4.8794,5.4,5.1006,5.6994,7.14,6.9197,7.3603,9.27,6.69,False,False,False,False
union,Employment & Labor,categorical_dist,% Former member,Labor union membership,16.02,16.9,16.4561,17.3439,16.9973,16.8027,15.76,16.1002,15.4198,15.3161,16.2039,15.8573,15.6627,9.13,9.4702,8.7898,8.6861,9.5739,9.2273,9.0327,22.22,21.7761,22.6639,21.62,21.7173,21.5227,14.3,13.8561,14.7439,14.3973,14.2027,12.79,12.8873,12.6927,11.25,10.8061,11.6939,18.3,19.1,False,False,False,False
union,Employment & Labor,categorical_dist,% Never member,Labor union membership,78.23,79.0,79.6642,78.3358,79.2024,78.7976,77.83,77.7398,77.9202,78.4942,77.1658,78.0324,77.6276,86.48,86.3898,86.5702,87.1442,85.8158,86.6824,86.2776,72.28,72.9442,71.6158,70.35,70.5524,70.1476,81.12,81.7842,80.4558,81.3224,80.9176,81.81,82.0124,81.6076,81.61,82.2742,80.9458,72.43,74.22,False,False,False,False
unionhh,Employment & Labor,categorical_dist,% Currently member,Household union membership,6.42,4.99,4.9374,5.0426,4.8401,5.1399,8.18,7.9861,8.3739,8.1274,8.2326,8.0301,8.3299,5.44,5.2461,5.6339,5.3874,5.4926,5.2901,5.5899,4.94,4.8874,4.9926,7.39,7.2401,7.5399,8.37,8.3174,8.4226,8.2201,8.5199,5.37,5.2201,5.5199,6.12,6.0674,6.1726,9.14,6.06,False,False,False,False
unionhh,Employment & Labor,categorical_dist,% Formerly member,Household union membership,10.65,11.32,10.9011,11.7389,11.2286,11.4114,9.46,9.5568,9.3632,9.0411,9.8789,9.3686,9.5514,5.77,5.8668,5.6732,5.3511,6.1889,5.6786,5.8614,13.82,13.4011,14.2389,15.31,15.2186,15.4014,8.28,7.8611,8.6989,8.1886,8.3714,10.06,9.9686,10.1514,9.28,8.8611,9.6989,13.13,12.41,False,False,False,False
unionhh,Employment & Labor,categorical_dist,% Never member,Household union membership,75.05,78.44,78.4491,78.4309,78.9509,77.9291,72.73,73.3685,72.0915,72.7391,72.7209,73.2409,72.2191,73.4,74.0385,72.7615,73.4091,73.3909,73.9109,72.8891,78.25,78.2591,78.2409,71.12,71.6309,70.6091,74.73,74.7391,74.7209,75.2409,74.2191,78.09,78.6009,77.5791,71.99,71.9991,71.9809,70.83,76.93,False,False,False,False
unionhh,Employment & Labor,categorical_dist,% Not sure,Household union membership,7.89,5.25,5.7114,4.7886,4.9791,5.5209,9.63,9.0879,10.1721,10.0914,9.1686,9.3591,9.9009,15.38,14.8379,15.9221,15.8414,14.9186,15.1091,15.6509,2.98,3.4414,2.5186,6.19,5.9191,6.4609,8.61,9.0714,8.1486,8.3391,8.8809,6.48,6.2091,6.7509,12.62,13.0814,12.1586,6.9,4.6,False,False,False,False
hadjob,Employment & Labor,binary,% Supporting,Had a job in the past 5 years (% Yes),44.9808,40.4569,41.032,39.8818,39.5513,41.3625,46.7077,45.0931,48.3223,47.2828,46.1326,45.8021,47.6133,53.1052,51.4906,54.7198,53.6803,52.5301,52.1996,54.0108,40.4042,40.9793,39.8291,41.8414,40.9358,42.747,43.6933,44.2684,43.1182,42.7877,44.5989,39.7047,38.7991,40.6103,60.5504,61.1255,59.9753,56.8773,39.5172,False,False,False,False
gigwork,Employment & Labor,binary,% Supporting,Gig / freelance work (% Yes),17.4966,13.524,14.1793,12.8687,13.342,13.706,19.9345,19.2956,20.5734,20.5898,19.2792,19.7525,20.1165,27.1204,26.4815,27.7593,27.7757,26.4651,26.9384,27.3024,9.5747,10.23,8.9194,12.0277,11.8457,12.2097,20.7645,21.4198,20.1092,20.5825,20.9465,21.591,21.409,21.773,24.3313,24.9866,23.676,14.4008,11.3333,False,False,False,False
investor,Employment & Labor,binary,% Supporting,Owns stocks or mutual funds (% Yes),43.1723,45.0794,43.6864,46.4724,44.776,45.3828,40.0528,40.1359,39.9697,38.6598,41.4458,39.7494,40.3562,27.9123,27.9954,27.8292,26.5193,29.3053,27.6089,28.2157,53.3791,51.9861,54.7721,56.3547,56.0513,56.6581,36.5457,35.1527,37.9387,36.2423,36.8491,40.5127,40.2093,40.8161,35.9215,34.5285,37.3145,58.1696,46.0139,False,False,False,False
milstat_1,Demographics,binary,% Supporting,Currently serving in military (% Yes),0.5149,0.081,0.1188,0.0432,0.1353,0.0267,0.3496,0.3642,0.335,0.3874,0.3118,0.4039,0.2953,1.1736,1.1882,1.159,1.2114,1.1358,1.2279,1.1193,0.5782,0.616,0.5404,0.1807,0.235,0.1264,1.1428,1.1806,1.105,1.1971,1.0885,1.1244,1.1787,1.0701,0.1263,0.1641,0.0885,0.2937,0.1331,False,False,False,False
milstat_3,Demographics,binary,% Supporting,Previously served in military (% Yes),9.4919,13.5638,13.6075,13.5201,14.3906,12.737,6.6521,7.6044,5.6998,6.6958,6.6084,7.4789,5.8253,5.5362,6.4885,4.5839,5.5799,5.4925,6.363,4.7094,18.0805,18.1242,18.0368,7.9847,8.8115,7.1579,9.5049,9.5486,9.4612,10.3317,8.6781,8.7491,9.5759,7.9223,3.0464,3.0901,3.0027,4.2875,11.9233,False,False,False,False
presvote20post,Voting History,categorical_dist,% Biden,2020 Presidential vote,40.12,11.86,7.9584,15.7616,4.5203,19.1997,61.77,56.2079,67.3321,57.8684,65.6716,54.4303,69.1097,37.88,32.3179,43.4421,33.9784,41.7816,30.5403,45.2197,1.7,-2.2016,5.6016,85.4,78.0603,92.7397,9.75,5.8484,13.6516,2.4103,17.0897,33.2,25.8603,40.5397,70.51,66.6084,74.4116,88.66,56.57,False,False,False,False
presvote20post,Voting History,categorical_dist,% Trump,2020 Presidential vote,35.84,69.38,71.6919,67.0681,76.6688,62.0912,6.73,12.8672,0.5928,9.0419,4.4181,14.0188,-0.5588,16.33,22.4672,10.1928,18.6419,14.0181,23.6188,9.0412,89.37,91.6819,87.0581,2.8,10.0888,-4.4888,58.22,60.5319,55.9081,65.5088,50.9312,41.87,49.1588,34.5812,0.42,2.7319,-1.8919,0.4,27.29,False,False,False,False
presvote20post,Voting History,categorical_dist,% Jorgensen,2020 Presidential vote,0.89,1.2,1.231,1.169,1.252,1.148,1.15,1.1983,1.1017,1.181,1.119,1.202,1.098,1.15,1.1983,1.1017,1.181,1.119,1.202,1.098,0.72,0.751,0.689,0.4,0.452,0.348,1.03,1.061,0.999,1.082,0.978,1.07,1.122,1.018,0.3,0.331,0.269,0.17,0.53,False,False,False,False
presvote20post,Voting History,categorical_dist,% Hawkins,2020 Presidential vote,0.26,0.09,0.0747,0.1053,0.0305,0.1495,0.42,0.3406,0.4994,0.4047,0.4353,0.3605,0.4795,0.16,0.0806,0.2394,0.1447,0.1753,0.1005,0.2195,0.02,0.0047,0.0353,0.22,0.1605,0.2795,0.13,0.1147,0.1453,0.0705,0.1895,0.01,-0.0495,0.0695,0.71,0.6947,0.7253,1.35,0.09,False,False,False,False
presvote20post,Voting History,categorical_dist,% Other,2020 Presidential vote,0.48,0.42,0.4068,0.4332,0.4123,0.4277,0.37,0.3607,0.3793,0.3568,0.3832,0.3623,0.3777,0.44,0.4307,0.4493,0.4268,0.4532,0.4323,0.4477,0.4,0.3868,0.4132,0.27,0.2623,0.2777,0.55,0.5368,0.5632,0.5423,0.5577,0.76,0.7523,0.7677,0.55,0.5368,0.5632,0.84,0.58,False,False,False,False
presvote20post,Voting History,categorical_dist,% Did not vote,2020 Presidential vote,22.42,17.04,18.6273,15.4527,17.1066,16.9734,29.56,29.0253,30.0947,31.1473,27.9727,29.6266,29.4934,44.03,43.4953,44.5647,45.6173,42.4427,44.0966,43.9634,7.8,9.3873,6.2127,10.91,10.9766,10.8434,30.32,31.9073,28.7327,30.3866,30.2534,23.09,23.1566,23.0234,27.51,29.0973,25.9227,8.58,14.93,False,False,False,False
presvote16post,Voting History,categorical_dist,% Clinton,2016 Presidential vote,29.16,8.07,4.7714,11.3686,2.6451,13.4949,44.66,40.7164,48.6036,41.3614,47.9586,39.2351,50.0849,26.43,22.4864,30.3736,23.1314,29.7286,21.0051,31.8549,1.98,-1.3186,5.2786,67.36,61.9351,72.7849,6.02,2.7214,9.3186,0.5951,11.4449,23.94,18.5151,29.3649,44.53,41.2314,47.8286,67.81,41.77,False,False,False,False
presvote16post,Voting History,categorical_dist,% Trump,2016 Presidential vote,31.95,61.68,63.3288,60.0312,67.7304,55.6296,7.04,12.4617,1.6183,8.6888,5.3912,13.0904,0.9896,13.41,18.8317,7.9883,15.0588,11.7612,19.4604,7.3596,77.26,78.9088,75.6112,4.6,10.6504,-1.4504,47.69,49.3388,46.0412,53.7404,41.6396,38.35,44.4004,32.2996,1.47,3.1188,-0.1788,0.52,28.85,False,False,False,False
presvote16post,Voting History,categorical_dist,% Johnson,2016 Presidential vote,2.55,2.3,2.3009,2.2991,2.3206,2.2794,2.98,2.9847,2.9753,2.9809,2.9791,3.0006,2.9594,1.9,1.9047,1.8953,1.9009,1.8991,1.9206,1.8794,2.59,2.5909,2.5891,2.79,2.8106,2.7694,3.26,3.2609,3.2591,3.2806,3.2394,2.66,2.6806,2.6394,2.4,2.4009,2.3991,2.45,2.27,False,False,False,False
presvote16post,Voting History,categorical_dist,% Stein,2016 Presidential vote,1.2,0.34,0.3288,0.3512,0.1486,0.5314,1.2,0.9637,1.4363,1.1888,1.2112,1.0086,1.3914,1.74,1.5037,1.9763,1.7288,1.7512,1.5486,1.9314,0.34,0.3288,0.3512,1.67,1.4786,1.8614,0.58,0.5688,0.5912,0.3886,0.7714,0.87,0.6786,1.0614,3.47,3.4588,3.4812,3.03,0.91,False,False,False,False
presvote16post,Voting History,categorical_dist,% McMullin,2016 Presidential vote,0.47,0.55,0.5472,0.5528,0.5617,0.5383,0.47,0.4982,0.4418,0.4672,0.4728,0.4817,0.4583,0.33,0.3582,0.3018,0.3272,0.3328,0.3417,0.3183,0.61,0.6072,0.6128,0.55,0.5617,0.5383,0.43,0.4272,0.4328,0.4417,0.4183,0.43,0.4417,0.4183,0.39,0.3872,0.3928,0.13,0.7,False,False,False,False
