pid3,ideo5,inputstate,commonpostweight,govt_trust_imputed,FS_F1,FS_F2,FS_F3,FS_F4_resid,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9
1.0,1.0,48.0,0.825682750117337,1,-1.446020220042761,1.3485982409552806,-0.0549661794482879,-0.0357813217844131,7,8.38150577654486e-34,0.043176492780441986,3.0493979158023727e-205,0.00015770133670885614,4.9047295916843415e-17,1.1930319365795666e-20,4.482762735593305e-22,0.9492140051609017,0.007451800721947509,2.8565941025402604e-62
1.0,1.0,42.0,0.4777891356964191,0,-1.431128183368602,-0.3656054750586114,0.7754500854982896,-0.2401035648220106,4,1.6118503001397313e-27,0.002587276175303772,4.911961499563998e-201,0.0026429854780874833,0.9591665124192046,1.936605713248383e-12,3.365339495523822e-16,0.0003941294987283033,0.03520909642673862,1.3507110014415225e-56
3.0,5.0,51.0,1.576372006680257,1,0.8135015895498884,1.489488075458109,-0.9381696552349594,0.107950976119237,3,0.44157535852159285,9.531128568740341e-08,0.10424501146381539,0.45188876939119205,2.3906597251890494e-77,0.0022907653121140934,4.845862965389306e-35,1.9998434133486337e-250,4.154280324865083e-34,1.678274600180821e-21
2.0,5.0,42.0,0.4379366936702134,0,0.9454125766725996,0.0677466212952501,-1.321869464078788,0.5041084196195387,2,0.047882897401736596,1.3039257620316698e-12,0.9502593023698588,0.0015906519242293567,7.395884359603156e-82,0.00026714830287135325,4.0180793423021114e-44,2.2152076766640907e-301,8.23046943599963e-43,1.2493567164645625e-26
2.0,3.0,30.0,1.333892897181636,0,0.6299404244327638,-0.6611395268716085,-0.3651088825745155,-0.1487268356930451,0,0.9811397970644461,0.0006114095413441781,3.4802035654298046e-05,0.01530416136086208,7.803588546086561e-26,0.002908716303526881,2.1695847413285144e-16,3.114793747230789e-252,5.847445863324984e-16,1.113694165875168e-06
3.0,3.0,25.0,0.1386811168317143,0,0.1911247936027034,0.2704288170479176,0.4905404921983807,-0.0668562840576524,1,0.1391541435408342,0.6331248942970222,4.4647870020521923e-29,0.13005832033493067,2.4833282760892336e-12,0.08405915141426797,0.00017183192676258833,1.6591695467263585e-155,1.5841492552390417e-07,0.013431500068773453
3.0,3.0,29.0,1.061169525099052,0,0.5651898351143072,-0.0264748823158452,1.2204217822492065,0.1855742160111074,0,0.6443949469487966,0.07808142773564275,1.2026602614396438e-16,0.007618133777970471,1.2619570176088568e-12,3.059067848483513e-06,8.390508788078358e-09,6.1355992964070825e-242,4.423661435310388e-13,0.2699024240775284
1.0,2.0,6.0,0.3039327428486073,0,-0.3304743214050584,-0.1305581157581361,0.9015990664844497,-0.4325189893347755,6,4.01066819857621e-07,0.044118324760997474,9.309781629713338e-72,0.004183444506783453,0.05511511925172356,0.009795626350315839,0.8744745003101924,2.4173188130434455e-95,0.012312583187759268,5.654082090676677e-10
1.0,1.0,25.0,0.6653706017899024,0,-1.1989622850386086,-0.7785476448933525,0.2672943987417832,-0.3625012927858422,4,8.843593399275345e-25,0.000791403667939319,1.5310243677237528e-158,0.0003402731304049943,0.9682150096894467,1.1355806696208912e-10,2.1932161034311678e-10,4.94118894181197e-11,0.030653313129917422,7.355123683550467e-41
3.0,3.0,12.0,0.0001309853596008,0,-0.7455815887666722,0.100113994338163,0.3703325230469655,-0.2230999883347784,8,4.3785794950281324e-14,0.19323350087894695,1.4547792279328508e-107,0.01039460895231589,0.0045542402457247385,2.5159644106087084e-05,0.000844175707660149,2.624595465830687e-34,0.7909483145712022,1.2168954120134782e-22
3.0,4.0,34.0,0.5038657761804605,1,1.040486394818413,1.1477668049747227,-1.2886722894133256,0.6629672988510396,2,0.012870390271604115,7.919764606799553e-15,0.9832038365867579,0.0038658646952930897,9.753109359497686e-108,5.9908446336859274e-05,1.3659896188894653e-53,1.5558711005193725e-304,1.265625333353582e-53,1.9663776329085408e-33
2.0,4.0,32.0,0.2974829453987151,0,0.6619408281367747,-0.2203928220051418,0.7685575492756108,-0.2934919571087804,0,0.8420402380744618,0.07100354820446055,8.872291664778471e-11,0.008512087843681737,3.1225762867084714e-12,3.1010112516140103e-06,1.5694860532578945e-10,2.531086346782508e-276,8.750974920245091e-12,0.07844102460859914
1.0,1.0,21.0,0.5045002045266701,0,-1.3411905431545348,-0.8638632037994837,0.2998188965147288,0.0106245359055366,4,1.1585609070118684e-27,0.0016603714893710577,3.8726747230934946e-176,0.0005402085374484,0.9394127449335713,3.199987523430203e-13,3.319319713995613e-14,0.003917304399154556,0.05446937064010155,5.413618244785896e-51
3.0,2.0,53.0,1.183807938880752,0,-0.0745172156755951,-0.2285207320426417,1.101373061581034,-0.2912860506199186,6,0.0004912134085513208,0.07733155849545588,9.982867143210039e-52,0.005708617486671661,0.006684305336682089,0.010883348050880612,0.8985625220308983,3.2092064963199894e-134,0.0002945751140263459,4.3860076833859604e-05
3.0,3.0,47.0,0.0630573867604883,0,0.7105979141258253,-0.5690146519636551,0.5595168192131381,-1.1393742771958093,0,0.928696916212424,0.05272437869302521,1.3957259004793347e-09,0.010042685231748913,4.4706856274520677e-08,1.0546512572631913e-06,1.0181377253198385e-11,0.0,1.4660376642173443e-09,0.008534917632743616
1.0,3.0,39.0,0.5338522593130254,1,-0.6955480940987957,0.7327647049020352,0.6600832066888941,-0.4158675019511944,8,5.64944105462387e-13,0.25747651212061967,1.376502355094995e-110,0.009143766618804474,1.82356117889762e-05,2.2366618510576264e-05,0.0002756303927728612,1.7617231920007732e-42,0.7330634886369386,3.074363013482313e-22
3.0,3.0,34.0,0.2076369159468538,1,0.9314449412113736,0.6579032442097676,-1.0850525855507984,-0.4686688734486022,2,0.3275392791728409,3.0998299083434325e-07,0.620317534298874,0.05205220771659035,3.3466240277580855e-58,9.066882870407619e-05,3.1772497681389246e-33,9.945296277851052e-307,9.525239366781238e-28,1.8201497239730097e-21
2.0,3.0,53.0,0.0197268710698424,0,0.5816883931785536,-0.828383898804641,0.6015386231717416,0.3705854999419156,0,0.969901701026885,0.01886244825211424,1.746390542784701e-09,0.007720490015609956,2.4896424655986605e-19,7.976539152089496e-05,1.1545217563740093e-12,1.6173396249559232e-240,1.5922312417006952e-15,0.003435593566323096
2.0,4.0,6.0,0.6598722254219067,1,0.8575940203426528,-0.6211764006708709,-0.7611697790846713,0.6711483282661377,2,0.19455209481027227,3.785817735659073e-09,0.8037432741852545,0.001551611759748792,2.332035071517222e-59,0.0001530154589069172,1.1278374128894165e-34,6.262990651148738e-288,1.9095444518597409e-34,1.0279941884285724e-17
4.0,3.0,34.0,0.517238519558112,0,-0.3638099671756265,-0.2232768631200198,0.7492385697767086,0.1446344570867552,1,1.7200247049805148e-06,0.6883785428103916,2.1034755598490229e-69,0.05263048733230078,0.0016466405353797405,0.043363126236204454,0.20656316073078074,1.616900182283635e-73,0.007416322323821069,6.416810527083748e-12
1.0,1.0,42.0,0.8759517786627179,0,-1.0901783689375828,-0.1755418463448661,0.5532090829346193,-0.1335145440166648,4,7.683798293965686e-21,0.012446664187690897,1.969003252055273e-150,0.0014001125631252628,0.606297638077458,3.881149830108581e-09,4.860906359602131e-09,5.74134004810942e-13,0.3798555764290956,2.0068753051011436e-38
1.0,2.0,6.0,1.300145023657832,1,-0.8194750856570432,-0.4364156876383093,0.4141076776026298,-0.1443733744206516,4,2.3735250264282625e-15,0.044517253406887475,5.326034540496606e-113,0.00466175195026796,0.488461828759814,1.0108536673815868e-05,0.0002427364506795684,1.5515826752710975e-30,0.46210632089567477,2.835026245334265e-25
2.0,5.0,34.0,0.3608632404216938,0,1.149059200071564,0.8767396213855323,-0.3842197541950148,-0.734504008835788,0,0.5598653161995302,0.00026806235669210577,0.25383409964592163,0.1860325101523376,3.1875077662323987e-44,1.1645518453348732e-08,6.094913109935361e-33,0.0,8.302767393689618e-24,1.7962063123266677e-20
3.0,1.0,51.0,0.0292012312369567,1,-1.0088108422625892,-0.888405399672232,1.1724792212836648,0.1978007349863256,4,1.2173429415926692e-15,0.0415915700444216,2.745637606047149e-140,0.03534288328937527,0.8173042853532294,1.2582841605653194e-05,5.8635632136057776e-08,2.1301239192833783e-20,0.10574861983573487,9.369780626458801e-38
2.0,4.0,34.0,0.396794264297001,0,0.8856447615071263,0.9430133214348244,-0.047036909698205,0.4898709375737968,0,0.948232010795508,4.330540377636749e-06,0.00701489424272757,0.044724962770319225,9.334713058294558e-54,2.3801650872360828e-05,3.5940480681083383e-29,1.5520583542819928e-273,6.481244463609808e-31,1.9485889853319964e-13
1.0,1.0,16.0,0.2775804614224444,1,-1.5853589658001597,-0.6081571256277704,0.2983451280255609,-0.2006218251212288,7,1.1881813878167735e-34,0.00032451405200653496,9.377830674536545e-217,0.000164742362229725,0.2929971943112534,1.2874230523367575e-17,2.9333694059673444e-20,0.7023809800321057,0.0041325692424048046,2.143708062292435e-64
3.0,2.0,36.0,0.0001300089202892,1,-1.41094123712358,-0.2418278560988343,-0.0313365763588013,-0.1252456494859746,7,4.926293322472735e-31,0.008060005007628365,3.0833350149308007e-187,0.0005769532791614853,0.022236313800473747,6.764969179353026e-16,1.6618637675795338e-15,0.7905758154268095,0.17855091248592458,2.5186055488498576e-53
1.0,2.0,34.0,0.3247718921307925,0,-0.8010543988995729,-0.5518281812384717,1.049857392666931,-0.4326377898755333,4,2.654257420652859e-13,0.006354865096882328,2.854088397543722e-119,0.005145393971133441,0.9506057439876856,0.0004357744393428776,0.0004788101971330558,7.065234260435346e-47,0.036979412307557476,5.056632300666392e-25
1.0,3.0,55.0,4.210160524733153,0,-0.0240361793265144,0.6909266906278397,0.5406486093958097,-0.5812910641802764,1,0.0004964371596763866,0.9026207666303347,3.5965887098780353e-47,0.05674765305741224,1.940120896849229e-09,0.02211428885300591,0.017086470933692706,6.756094513431866e-131,0.0008462726135409942,8.810881221612607e-05
1.0,3.0,13.0,0.4778621638105729,0,-0.6745602265945911,-0.2559133370306901,-1.3321504398699673,0.0731419554780862,3,3.758440728352932e-16,0.035462279879170916,6.056985742887553e-79,0.964531811485584,2.1413462447915895e-24,3.6593448139457475e-06,2.0102704134693783e-08,3.749934742605931e-40,2.2291877264288692e-06,4.3566988678046945e-22
1.0,,6.0,0.3007075660761294,1,0.5323325723256758,-0.2645416906762894,0.029985587768263,-0.8317585104524325,0,0.890589687245313,0.05823574861308361,1.197183469629979e-11,0.03771090184366164,1.18017364455375e-12,0.0023122742413089624,9.882318809865222e-10,2.4153848803125193e-253,5.169584724956912e-09,0.011151381885664457
2.0,5.0,53.0,1.763681135640646,1,1.1287511289938654,1.4139176861046752,-1.0469912365556728,0.2545994953518588,2,0.02260955096611784,7.1149090620407725e-12,0.9607212298156205,0.016667512076638028,9.312516247870197e-95,1.7071345085474484e-06,8.922016958071616e-50,0.0,2.0861080626045415e-46,6.199417384137062e-32
2.0,3.0,29.0,0.7058944512217149,1,0.9326188376162462,0.320209184166414,-0.8001507113640555,0.3479634676929539,2,0.17020495487389947,3.891632760944025e-09,0.8248588739685193,0.004871633573096591,3.101031249883837e-64,6.453369285173951e-05,5.3185395435300154e-36,4.167660155722439e-295,4.816680913033427e-35,5.836953770350105e-20
1.0,2.0,42.0,1.024901817872398,0,-1.1838819353881536,-1.0217546948819969,0.0206399587921958,-0.5208600363802816,4,3.2582932805956254e-25,0.000627102841059935,2.299855485180742e-152,0.0004803398123278857,0.9775909337681635,2.068444464244111e-10,2.2541554722411014e-09,5.452650077365998e-13,0.021301621116903553,8.561023302696357e-38
3.0,1.0,39.0,0.4587922078031288,0,-1.573685930201995,-0.5475127681981032,0.3589772150421044,0.0964932822633181,7,3.2394028499145946e-34,0.0003486371074122219,5.464245845587069e-215,8.847670698414492e-05,0.13968509245649016,2.4424311932788016e-18,2.481164408222147e-21,0.8539545059772136,0.005923287751899988,6.180383219106994e-67
1.0,1.0,19.0,0.4865885946803657,0,-0.2584486783399096,-0.5502722742669605,1.2755211067151098,-0.4563084596758891,6,6.738703907158357e-06,0.008718321209703598,1.3415010810241337e-67,0.0022026857995290855,0.03249332999408073,0.010622561268777744,0.9454453633906511,1.2661171715227857e-118,0.0005109927167225892,6.916628182088559e-09
2.0,5.0,53.0,0.4949880391254736,1,1.009950142330544,0.661753561607875,-1.883313195662984,0.0038009739607243,2,0.042377846847792895,6.833264051469806e-14,0.9385143406951879,0.018397030661894156,1.4003512914106856e-98,0.0007107817950567114,3.0356923576285356e-50,2.66025571e-315,1.6409736543249276e-45,1.8884386491802851e-35
1.0,3.0,42.0,0.0001955037840572,0,0.4962406463860079,1.0132557591996842,0.695517660119265,-0.5643174919466954,0,0.48909181062941637,0.4328874460244459,6.562109741212214e-20,0.07336996050037566,6.47029892656678e-17,5.428093866691182e-05,4.872939188672285e-09,3.6283804101230194e-229,2.5512852433169774e-09,0.0045964944828704194
4.0,4.0,10.0,0.5743320682860003,0,0.9648488795283784,0.3856112524980901,-1.028561680377379,0.201777082107997,2,0.0839182216303641,4.712936919132028e-10,0.9122944514610898,0.0037427567827503032,2.7145166882479414e-69,4.4569654502174774e-05,1.038196767867871e-38,1.6475609268361142e-304,2.192968477007678e-36,4.176907480580854e-23
3.0,,39.0,0.541587229790795,1,-0.1407594736099376,0.4540371349428515,0.1679301841655051,-0.4387579564341883,1,2.042713726889762e-05,0.8192055967436102,1.263864673790264e-50,0.08748820043366345,1.6910716088009958e-10,0.07194179013643147,0.020202200837226937,1.9473120093808066e-104,0.0011399848412529565,1.799701438925758e-06
3.0,1.0,25.0,5.353904743152432,1,-1.4653041484707616,-0.8320173689400868,0.3242797970525858,0.1644466373036822,7,6.736419652233832e-31,0.0009339457115746156,1.631416192457687e-194,0.00029447219579113124,0.31568758214447634,7.257575701412122e-16,4.267092140596646e-18,0.6638145099650326,0.019269489983124506,6.77037937953695e-60
1.0,1.0,29.0,0.4628793967390736,0,-1.4173521606248696,0.0755976165141475,0.5524851201789125,0.269098855547222,7,1.0360039733831644e-28,0.006866472166750688,2.6251390746677018e-197,0.0005050525448976855,0.019699816471721178,1.7667565259429191e-15,2.9707555014705517e-18,0.891637719454635,0.08129093936199364,3.741781180081115e-60
2.0,4.0,36.0,1.22790055690812,1,0.7123422193282253,0.948376474225403,1.070770480137356,-0.0163731978451553,0,0.8827760782940627,0.0794783890430453,1.4393611202705617e-13,0.035188836196894,6.701905500543124e-20,2.3563447093907394e-07,7.710965160962287e-13,1.958220320405568e-265,4.8807206429575634e-15,0.002556460830607318
3.0,2.0,24.0,0.0102793355608834,0,-0.9881409665053552,-0.5932674911818132,0.786120049453186,-0.1100624502207229,4,3.774707341407798e-18,0.002476733018600178,1.5613873959174287e-137,0.0007544062138486045,0.9526048579870754,2.2685774233600325e-07,1.3581803079630214e-07,1.4143466148600585e-22,0.044163640104702785,1.8237843999917414e-34
1.0,2.0,4.0,1.323160598294787,0,-0.40390311325172,-1.4681389253111672,0.1035654240584233,-0.3385920658579338,6,1.3450923984121889e-08,0.06235870838099632,1.3948913404838498e-62,0.0227626237124221,0.010041064798795239,0.07621582718012097,0.7866047064980558,7.750380586129165e-83,0.04201705486740606,1.1112796262306512e-09
3.0,2.0,25.0,1.968461757050596,0,-1.1905551723550305,-0.9017118244093922,0.4240198311465417,0.0312347893747163,4,1.978072618100447e-23,0.0028843723468592484,3.286989112065684e-156,0.0008895805458585336,0.9164960574035503,1.7364153789337808e-10,4.351981138417362e-11,2.0111701597426458e-08,0.07972996937486891,1.8741450519481686e-43
3.0,3.0,42.0,0.0198325009710753,0,-0.30982237864362,-0.3452821195326029,0.3760636234144724,0.5866166095105388,1,7.934106467393301e-06,0.6781296621355715,1.742360794455877e-58,0.21262399071698593,6.638724218357776e-11,0.10908159959413313,0.00015295788448584378,1.0363713333921379e-71,3.855494617972725e-06,1.3507784344408199e-12
3.0,4.0,51.0,0.8954448250919688,0,0.9863305072491222,0.1279721603084587,-1.025998083827757,0.5966870188062268,2,0.0531948942585127,8.971509282118756e-12,0.945526350551559,0.0012365001828710687,1.9468170925339553e-77,4.2254998085759086e-05,3.231441156871125e-43,2.004653651319156e-308,2.0448657612313836e-42,9.488468706356877e-25
3.0,3.0,55.0,1.033113104422344,0,-0.153071699568954,1.331793339810401,0.1063704890255241,0.1103029468035379,1,1.4888842530941561e-05,0.6062089102858819,7.435091146852254e-53,0.38217025283708084,6.033395250169315e-26,0.011605720598956967,1.943313824143653e-07,6.362524061026428e-82,3.309530662431266e-08,8.86052442039678e-12
4.0,1.0,46.0,1.363489808320641,1,-1.4165911956750548,0.613156408737309,-0.2904384982735464,-0.1138403569177042,7,3.925879738232923e-33,0.03053049195725957,2.2092621284362053e-191,0.00036616139579802054,1.3182020595067082e-10,9.362216045598244e-19,4.2175615175575255e-18,0.9326977093419296,0.03640563717319231,6.958287489818016e-56
3.0,2.0,11.0,0.5072203684385477,0,-1.104544042787803,0.1601686968632896,0.4894548221975409,0.1889574212599343,8,1.1047261811282815e-20,0.13477123867220264,8.501547774929167e-152,0.00682263437842255,0.010585373182288225,7.840500254136946e-10,2.52643954724396e-10,1.4930326241030426e-07,0.8478206034271303,2.987960164951934e-41
1.0,1.0,42.0,1.116706973795293,0,-1.5613491595023554,-0.3191429529085323,-0.1767225814326442,-0.3017811293896478,7,2.0550973023244267e-36,0.0014239763831253094,4.451550094798099e-209,0.00014368665093739854,0.00888806885809486,2.913453041789969e-19,5.398022132474247e-19,0.9737101748018001,0.0158340933060425,1.8527008838435018e-60
3.0,,27.0,1.24810413946765,0,0.6577839522681646,-1.3260052122322803,0.8422879485211109,-0.216944018547042,0,0.7659615586045253,0.10958164969024736,1.554316788945535e-08,0.005144140445979749,1.43907647899939e-11,1.1550583495113152e-06,1.607428266206775e-10,1.3140899240501439e-291,1.714413056868858e-11,0.1193114804654528
3.0,3.0,37.0,1.146752454116873,0,-0.7145045029494874,-0.6925765565976442,0.999431227759986,0.0656512809398215,4,1.3761801900191464e-11,0.04424996670044643,1.7539002291496396e-105,0.009078307230144389,0.8815682714462464,0.0005616144889116979,0.0012826463477139522,1.9418999690913946e-43,0.06325919377277518,9.014523919115664e-24
3.0,3.0,34.0,0.3247718921307925,0,-0.3006086902808255,-0.4461985082176529,1.1668696143191677,-0.3297047785447102,6,2.0892000995532128e-06,0.01733390643115502,4.572862677807124e-70,0.00263546370260939,0.08112734905084003,0.009602791787481706,0.8875740954244762,1.7854461272821724e-104,0.0017243038528878545,5.50450167987292e-10
3.0,3.0,36.0,0.280203488603933,0,0.0824058686032298,-0.5363987414082648,0.594245300431202,-0.2810211634150695,1,0.022770549153793198,0.5256587266343827,3.8556998144657895e-34,0.04696192565257676,7.500294142477239e-05,0.1578533853802057,0.1493577731294211,7.476480248356333e-154,0.00010085027697185795,0.09722178683122382
1.0,3.0,24.0,0.2550179774271819,0,0.2383054027833119,-0.3543248360876384,0.6540357194432928,-0.9808203351208112,9,0.01570839410695249,0.035449328765725624,1.5092280859622913e-29,0.005005816078337109,9.031657899637779e-05,0.002838471503199866,0.0010176313885256855,4.2017042025073856e-212,9.886432721043156e-06,0.9398801551455417
1.0,2.0,12.0,0.3996408653851701,0,0.3971865561412552,0.4046238059994231,1.3659587663967148,-0.9673395935706712,9,0.17237739229687435,0.11741711149435684,1.1539015993046503e-29,0.012054647415050298,2.5578063209557953e-06,6.269120862255517e-06,4.230358747474916e-05,9.290438411518137e-256,9.31577924961443e-07,0.6980987867011357
2.0,5.0,36.0,0.0218068101401357,0,0.8378464867038989,0.6675727544638054,0.7470925911773252,-0.7831388192827339,0,0.7480391722553857,0.20820543656322849,5.691494874752465e-09,0.04372113372222934,2.1791823183005287e-16,1.742469669513231e-08,4.602228844989102e-15,0.0,2.763987482211317e-12,3.423434019604156e-05
2.0,1.0,28.0,0.7951601241217864,0,0.4220709441932971,-0.9966475776701734,0.7550808520313074,1.2084462042179065,0,0.9692998065716184,0.007460344316709166,4.7871598547276606e-14,0.022018916132394976,7.771134951777647e-30,0.0012201556020716505,2.0440686491126173e-16,2.404778762045952e-193,1.707091698539256e-21,7.773771577058064e-07
1.0,3.0,41.0,0.1427976747306652,0,-0.7000319719169081,-0.3136698667221218,0.8226189533367856,-0.3252723579923059,4,1.3969339916215652e-12,0.014153836043267164,2.256135636464537e-106,0.002338877823573152,0.8834195956606038,0.00020446510532443933,0.003896683799840437,5.298120995908612e-49,0.09598654156599407,2.2096094105185996e-21
3.0,2.0,12.0,0.3125847914619739,1,-0.930510511927184,-0.4175874585699076,0.0062614005068433,-0.2590065565036672,8,8.464730460431453e-19,0.05001451152811774,7.409663305578431e-122,0.00528591182858521,0.05451275193414275,1.9443043120925883e-07,1.7447239425569547e-05,4.680908120782554e-21,0.8901691830392974,4.0038168444081033e-28
1.0,3.0,45.0,0.3228099304202747,0,-0.0767982424975011,-0.0949577498135329,1.0822170704040277,0.1036706815867877,1,0.0034708840862634877,0.56593324970308,2.613657074799761e-50,0.038384710520403466,0.00019880218822948157,0.04530405383584484,0.34662021126331855,6.105212622197666e-119,8.028185741670269e-05,7.806545443397416e-06
3.0,4.0,42.0,0.0718782503764833,0,0.9652271809629894,1.246786943427376,0.5597219241139582,-0.0753963921367952,0,0.8458028726505228,0.008747433309462113,3.50360443041308e-05,0.145414636009359,4.4779271404211637e-35,2.05946579275698e-08,8.254162015542185e-23,5.653620657e-314,1.4367085574683231e-21,1.391694101368114e-09
1.0,1.0,17.0,0.7758615345556207,0,-1.5798451417602688,-1.6011182943553477,-0.4359798765741946,-0.2758885543230497,4,1.2388382238857398e-36,0.000817450873293183,2.6594660296985394e-197,0.001978896275117597,0.6097148053900499,4.380327029174403e-18,1.5474113235671966e-17,0.3737507391054686,0.01373810835607093,4.561137599657616e-58
4.0,2.0,4.0,0.2958264944682618,1,0.5364531708894331,1.6382051627933407,-2.3780767505624913,-0.1345392971363498,3,5.851399713536451e-05,9.718967331385285e-13,5.529599846292976e-06,0.9798167506227634,3.991134736565491e-119,0.020119205779282796,3.083304917554926e-44,5.331558984055007e-199,2.6089515529360954e-43,3.7170680222978924e-35
5.0,5.0,19.0,0.3666683528516447,0,0.9965839542381189,0.7826198382137656,-0.8523639243447305,-0.3215292791480194,2,0.2408180637590971,3.1814636953588713e-07,0.7276869176530333,0.031487085461602546,1.245350170019126e-58,7.6149798975758335e-06,1.7372450638429788e-34,6.9121e-319,2.70695056635522e-29,1.853829454962455e-21
1.0,1.0,5.0,3.111253979393332,1,0.3461189327315466,-0.739677924676427,1.214627054006741,-0.6613642985467401,9,0.026592830767622262,0.01015238012504932,1.609118032823613e-26,0.0008256343754169404,2.8578748190195617e-05,1.76334540762378e-05,0.00019449699926334503,1.1019643494465584e-240,7.96041576666765e-08,0.9621883659262239
1.0,1.0,48.0,6.088878985575838,1,0.0514024729993818,0.2461948039964778,1.305602589757194,-0.1752855296384544,1,0.0272687271799743,0.47894803128652863,4.837131889005044e-46,0.03071689257140414,0.00039841366059973905,0.006867565677449262,0.4540590988416599,3.4852225090490764e-150,7.012367825235222e-05,0.001671147104131896
2.0,4.0,12.0,0.0001272105521168,0,0.5541432821345241,0.0909488952028575,-0.8348236036621302,0.8125609607813717,0,0.5766510205364487,7.913987590911898e-08,4.740811806614289e-05,0.08649938026022252,4.949802689019516e-62,0.33680211194538007,1.608550950179456e-28,2.5901100983155897e-207,5.304246202385246e-32,6.546105680891689e-15
1.0,2.0,17.0,0.8365459811928126,0,-0.4614319323058091,-0.9913464865084204,0.6532714123325082,-0.2275983859423754,6,1.2134797213350982e-08,0.055556230992979364,3.4731331073220757e-75,0.00930666111632416,0.2468728986638243,0.021745255157303887,0.6320334901450572,2.8505433439105706e-75,0.03448545178865764,1.0563664851538812e-12
5.0,3.0,13.0,0.0070337274404868,0,0.373494712176147,0.3307166390581155,0.6981474547572464,-0.6602864928450247,9,0.24180348029899587,0.32326918817630085,1.1422664535352402e-23,0.029076287938614276,3.5365341359974106e-09,0.0007699225805755454,1.841418213872244e-05,1.0128073209729238e-216,6.567875401176336e-07,0.40506204649930033
2.0,4.0,47.0,1.018486823962831,0,-0.3770345252904282,0.8592119354398958,-0.4001781272900364,0.1486132522633177,3,4.640400170640377e-09,0.4231658250023494,3.708361339988464e-64,0.5739046817337606,1.4433877701989775e-25,0.0029290188195136508,1.6533429307246147e-07,4.388847436954494e-56,3.0446968198770954e-07,7.166079760928192e-16
1.0,3.0,27.0,0.5868151385242997,0,0.2740080452384908,-0.7322326479770495,0.4696110843914408,-0.8620003132042745,9,0.017135420152101927,0.018514853543766172,8.222864296280791e-25,0.00312350931916895,2.6269923831062954e-05,0.0032838102284487272,0.0002238347293081245,6.294649446836918e-215,2.543031147606428e-06,0.9576897590722276
3.0,3.0,12.0,0.9724942801284068,0,0.4120235363080881,1.5442602620334696,-0.0636798565807072,0.0533247578985037,3,0.25137977692315294,0.01369093716040605,1.0670222004429177e-17,0.7230060422900876,2.530468601051531e-42,0.011923239620991136,6.547795154373894e-16,3.155187902320046e-171,2.050669330446233e-17,4.005361752067056e-09
1.0,2.0,47.0,0.212861222047267,0,-0.2707598347776014,-1.1551063013582268,0.7386108706436939,-0.8980361993992658,6,1.0876759188700871e-06,0.003858120373301146,1.4262671229440926e-61,0.0033567746178703372,0.01910706604916134,0.10971553080301777,0.8635339700169637,1.340137958700897e-127,0.00042553257111027783,1.9178926562935447e-06
2.0,4.0,55.0,0.996810793263228,1,0.7285077051759161,0.2462973556099688,0.0423294717493243,-0.1774076177288692,0,0.9778785310109752,0.002220902540972276,5.352586034068726e-06,0.019832737821486247,1.9761018702823652e-27,6.173180469092694e-05,2.3752931258256542e-17,8.582464386340676e-267,3.876255700285146e-17,7.442358411250423e-07
1.0,1.0,36.0,3.414489113671334,0,-1.423338145334099,1.2697487197173805,-0.0731092543063094,0.283706434120728,7,1.2625031376232436e-31,0.47477784252578303,7.185969847541357e-198,0.003542079231256875,9.716790990876584e-17,2.527096450630522e-19,1.5607051544671221e-21,0.5052526030510823,0.016427475191877944,5.922474788504295e-62
2.0,4.0,51.0,0.4480637604887406,1,1.080236386464292,0.7438247187977344,-0.9781699105733036,-0.6290137771135931,2,0.25589856994844884,4.818564227430555e-07,0.6923228782181764,0.051776903613413576,1.0662009359625514e-57,1.1663635383587545e-06,6.977435208877742e-37,0.0,1.6493624449029963e-28,1.074037366364987e-24
2.0,4.0,1.0,1.756742561383224,0,1.0115799239135432,-0.1971022313994413,-0.7299404864216927,0.8020307325863638,2,0.07267217196139088,6.83803252934198e-11,0.926455998331564,0.0008635481270515998,1.7241155699687414e-71,8.281511613037406e-06,3.1997398486163344e-42,2.3853895e-317,5.152258286736498e-42,2.7759246027907168e-22
2.0,5.0,51.0,0.6929524018762657,0,0.4575453138803084,-1.098316683716109,0.1168985980243234,0.5313159097874331,0,0.9602593178756222,0.005936377572709794,8.680390611545868e-10,0.023647618629606827,6.397546669261644e-25,0.01010422799318353,7.692689011976749e-14,2.2990117014069794e-208,2.797505447553523e-16,5.245706076128618e-05
4.0,1.0,18.0,0.0013603549969621,1,-1.3677103400048516,0.2836501940905898,0.1250742591817665,0.0799928750772106,7,1.8526640080415222e-29,0.01937556120271512,3.6181835286490893e-186,0.0005367607343846219,3.798523414916127e-05,5.929269523522337e-16,1.857552236794113e-16,0.8344684704551153,0.14558122237363494,1.7055074802728914e-54
2.0,4.0,39.0,1.244256532501114,0,0.4257240651271166,-0.4484407828272807,-1.0264082370614829,0.3618266015218921,5,0.1256054687496456,3.6773765939057e-06,5.673405217242866e-08,0.09379888143276127,6.104334424447144e-46,0.780591915692693,7.64496880056605e-21,4.728858413362736e-193,1.7332587183251402e-22,1.4253953670183248e-11
