pid3,ideo5,inputstate,commonpostweight,govt_trust_imputed,FS_F1,FS_F2,FS_F3,FS_F4,FS_F4_resid
3.0,3.0,48.0,0.6317330149538171,0,-0.23324073199780312,0.6484782230330206,0.7104149797217105,-0.3819791506689131,-0.28320447464963217
2.0,5.0,42.0,0.5120934952090513,1,0.45095971398830337,-0.15531864754348007,0.816339579553305,0.3765682458162748,0.18559217030232125
1.0,3.0,51.0,0.0002483385669313628,0,-0.7541037745033731,0.12051752007079447,0.9239681975426558,-0.39901317055516217,-0.07965919077006556
3.0,2.0,6.0,0.09102929048062139,1,-1.219570278028511,0.06338874031299002,0.18792288834116505,-0.9135101832154164,-0.39703667507985996
2.0,4.0,48.0,0.2637504990772299,0,0.6274720456242698,0.14461043996044054,-0.3693990063270851,0.7412574433344723,0.4755304946715069
3.0,3.0,2.0,0.4196929431265994,0,-0.9978598095079222,-0.1669430919651207,0.9953174960768326,-0.9375665644126829,-0.5149848028456907
1.0,2.0,9.0,1.360897178644921,0,0.3430855810132199,-0.894132861491769,0.9351984570644981,-0.2038782399269912,-0.34917090309607585
4.0,3.0,48.0,0.6142514523278673,1,-0.8765893731063464,-0.8804084497621604,0.5067938555384903,-0.6200180273283937,-0.248792853282295
2.0,3.0,42.0,0.8371868848016412,0,0.3242173023117615,-0.9913664460380961,0.26091162276747737,-0.7430236856561842,-0.8803258571996654
1.0,3.0,4.0,6.788517428479898,0,-0.4396996547502532,0.9823848214922827,0.2079307734461317,-0.511698503934506,-0.3254909295895798
2.0,3.0,22.0,0.2939728860723812,0,0.6904969479863506,-0.6938570047585889,1.1077112282551493,0.006245145101668879,-0.2861721001430273
2.0,3.0,42.0,0.1583336647811306,0,0.7984556168426656,-0.7249275319937127,0.7316270420512248,0.24999936601723183,-0.08813709151263155
4.0,1.0,54.0,0.1348571710462542,0,-1.1838423068333992,0.2125678926532876,0.059746217831814045,-0.8046104283013382,-0.3032672910465274
1.0,2.0,32.0,1.425841537074552,0,-1.5708795282267038,0.07917384379608083,0.3984075298581488,-0.45254872539693164,0.21270007200169344
1.0,3.0,48.0,1.146920427372329,1,-0.03902581204266556,1.6030526555974416,0.6626280736846782,-0.6133681889115836,-0.5968412216538237
1.0,3.0,53.0,0.821537529479376,0,-0.35412973837990064,-0.7712226485313651,-0.5644903601346779,-0.4095583998661161,-0.25958866740276204
2.0,4.0,19.0,0.3578181020350409,0,0.9323837232164827,0.19479331280257306,-0.9191742140046691,0.159790038776007,-0.23506337896762458
1.0,1.0,8.0,0.05994417668890469,0,-0.7775686884805326,-0.442327570004761,0.14671277470615052,-0.7083205931398475,-0.37902950135865215
1.0,2.0,36.0,0.05962872521462188,0,-0.34098668451160224,-0.24216459992931616,1.0328395170119309,-0.1422713597733669,0.002132445689906559
1.0,3.0,29.0,0.2983656615413488,0,0.2303000565871018,-0.22761265632219496,1.185027984549969,-0.4798545267754807,-0.5773838617324096
1.0,2.0,55.0,0.3636693067942394,0,-0.09137602539544736,-0.4676102854750157,1.0063542984541072,-0.5746498434584926,-0.5359531834580862
3.0,3.0,25.0,0.4208599561481733,0,0.49702528474037155,-0.7898456102840382,0.7977242178467165,0.06564562323138355,-0.14483867362840963
1.0,2.0,20.0,0.6639250735760385,0,-0.06686415064449036,-0.2688291528449004,0.24846633491075917,-0.5114687824060098,-0.48315260983767755
2.0,4.0,4.0,0.3817697977861823,0,0.7888609657554506,0.30530433333682777,-0.45749396011860516,1.3401693349636166,1.0060960980579563
1.0,2.0,37.0,0.01519157947233333,0,-0.6220039280434417,0.629984434741363,0.6695486952771791,-0.7110022312801598,-0.447590965379186
1.0,2.0,41.0,0.4287001179492539,0,-1.574961993354894,-0.9036908771786764,-0.058026337346147164,-0.697722786787915,-0.03074511396113022
3.0,4.0,9.0,0.3300414261771923,0,0.5304876280334109,1.044777321651744,0.43327366948352836,-0.011254951272566309,-0.23591015254217348
1.0,3.0,12.0,0.5580101608449218,1,-0.10300700257624525,-0.8230125570853761,0.8816940541797588,-0.927086500184634,-0.8834642596778528
2.0,4.0,51.0,1.74743628404694,0,1.092023295705668,0.065454315605056,0.20220921862131944,0.6256752670221739,0.16321638895686785
2.0,4.0,12.0,0.9875526703820409,0,0.7537300300757234,-0.847437664208572,-0.08133151198758097,0.47512222186809205,0.15592651840308286
2.0,5.0,48.0,1.428015819819985,0,0.7246207191324805,-0.8201821819166226,0.09468187731044314,-0.3304245526265885,-0.63729280911038
