respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25
32512,DSA_lib,DSA_prg,ZN,STY_sd,SD_sty,PRG_dsa,SD_lib,MW,LIB_sd,JR,LIB_dsa,MRJ,STY_ctr,CO,CTR_sty,LK,CTR_con,REF_con,DH,RH,CON_ctr,CON_ref,REF_nat,NAT_ref,BE
32513,RH,CON_ctr,CON_ref,NAT_ref,REF_nat,BE,DH,REF_con,CTR_con,CTR_sty,LK,STY_ctr,STY_sd,MRJ,SD_sty,SD_lib,CO,MW,PRG_dsa,LIB_dsa,JR,DSA_prg,LIB_sd,ZN,DSA_lib
32514,SD_sty,MRJ,STY_sd,DH,MW,STY_ctr,CON_ref,REF_con,CTR_sty,LK,REF_nat,SD_lib,CON_ctr,RH,CTR_con,LIB_dsa,LIB_sd,DSA_lib,DSA_prg,ZN,NAT_ref,CO,BE,PRG_dsa,JR
32515,RH,CTR_con,CON_ctr,CTR_sty,LK,STY_ctr,STY_sd,CON_ref,DH,REF_con,MRJ,SD_sty,REF_nat,MW,SD_lib,NAT_ref,LIB_sd,LIB_dsa,CO,BE,DSA_prg,DSA_lib,JR,ZN,PRG_dsa
32516,BE,NAT_ref,CON_ref,REF_nat,DH,REF_con,RH,CON_ctr,CTR_con,MRJ,CTR_sty,LK,STY_ctr,STY_sd,LIB_sd,CO,PRG_dsa,DSA_prg,LIB_dsa,SD_lib,JR,DSA_lib,SD_sty,ZN,MW
32517,BE,NAT_ref,REF_con,REF_nat,DH,CON_ref,RH,CON_ctr,CTR_con,SD_sty,ZN,MW,CTR_sty,SD_lib,JR,CO,LK,LIB_dsa,DSA_lib,DSA_prg,LIB_sd,MRJ,STY_sd,PRG_dsa,STY_ctr
32518,LIB_sd,CO,LIB_dsa,PRG_dsa,SD_lib,SD_sty,JR,DSA_prg,MW,DSA_lib,LK,ZN,CTR_sty,STY_sd,CTR_con,MRJ,STY_ctr,CON_ctr,RH,REF_con,CON_ref,NAT_ref,REF_nat,DH,BE
32519,REF_con,CON_ctr,CON_ref,BE,DH,REF_nat,NAT_ref,RH,MRJ,STY_ctr,STY_sd,CTR_sty,CTR_con,SD_sty,LK,SD_lib,MW,ZN,DSA_prg,PRG_dsa,LIB_sd,LIB_dsa,DSA_lib,CO,JR
32520,CTR_con,LK,CTR_sty,CON_ctr,MW,LIB_sd,CO,RH,SD_lib,CON_ref,LIB_dsa,SD_sty,STY_sd,STY_ctr,MRJ,JR,REF_con,DH,PRG_dsa,REF_nat,DSA_prg,BE,DSA_lib,NAT_ref,ZN
32521,LK,CTR_con,CON_ctr,CTR_sty,CON_ref,RH,CO,STY_ctr,MW,SD_sty,SD_lib,STY_sd,MRJ,REF_con,LIB_sd,DH,REF_nat,BE,LIB_dsa,NAT_ref,DSA_lib,DSA_prg,ZN,JR,PRG_dsa
32522,CON_ref,CON_ctr,NAT_ref,RH,BE,REF_con,REF_nat,DH,CTR_con,LK,CTR_sty,STY_ctr,MRJ,STY_sd,SD_sty,MW,LIB_dsa,SD_lib,LIB_sd,ZN,CO,DSA_lib,JR,DSA_prg,PRG_dsa
32523,LIB_sd,CO,SD_lib,MW,CTR_sty,LIB_dsa,SD_sty,LK,CTR_con,JR,STY_ctr,STY_sd,PRG_dsa,DSA_lib,CON_ctr,ZN,MRJ,RH,DSA_prg,CON_ref,REF_con,DH,REF_nat,NAT_ref,BE
32524,LK,RH,CTR_con,CON_ctr,CTR_sty,CON_ref,MW,SD_lib,STY_ctr,SD_sty,REF_con,LIB_sd,MRJ,DH,STY_sd,REF_nat,LIB_dsa,CO,NAT_ref,BE,DSA_lib,PRG_dsa,JR,ZN,DSA_prg
32525,DH,REF_con,REF_nat,NAT_ref,BE,MRJ,CON_ref,STY_ctr,STY_sd,RH,CTR_sty,MW,CON_ctr,JR,DSA_prg,SD_sty,LK,CTR_con,SD_lib,DSA_lib,CO,ZN,LIB_sd,LIB_dsa,PRG_dsa
32526,LIB_dsa,LIB_sd,CO,SD_sty,MW,SD_lib,JR,PRG_dsa,DSA_lib,DSA_prg,STY_sd,ZN,MRJ,STY_ctr,CTR_sty,LK,CTR_con,CON_ref,CON_ctr,RH,BE,DH,REF_con,REF_nat,NAT_ref
32527,DSA_prg,JR,PRG_dsa,DSA_lib,ZN,LIB_dsa,LIB_sd,MW,SD_sty,SD_lib,CO,STY_sd,MRJ,STY_ctr,CTR_sty,LK,CTR_con,DH,NAT_ref,REF_nat,RH,CON_ctr,BE,CON_ref,REF_con
32528,CTR_sty,LIB_sd,SD_sty,SD_lib,MW,CO,LK,LIB_dsa,CTR_con,STY_sd,CON_ctr,STY_ctr,RH,MRJ,JR,CON_ref,DSA_prg,DSA_lib,PRG_dsa,ZN,REF_con,DH,REF_nat,BE,NAT_ref
32529,DSA_lib,ZN,DSA_prg,PRG_dsa,SD_lib,SD_sty,LIB_sd,JR,LIB_dsa,MW,CO,STY_sd,MRJ,STY_ctr,CTR_sty,LK,CTR_con,CON_ctr,REF_con,CON_ref,BE,DH,REF_nat,RH,NAT_ref
32530,CO,LIB_sd,SD_lib,LIB_dsa,SD_sty,MW,LK,CTR_con,CTR_sty,STY_sd,JR,STY_ctr,PRG_dsa,CON_ctr,DSA_lib,DSA_prg,MRJ,RH,ZN,CON_ref,REF_con,BE,NAT_ref,REF_nat,DH
32531,CON_ctr,RH,CTR_con,REF_con,CON_ref,DH,MRJ,NAT_ref,STY_ctr,LK,CTR_sty,REF_nat,STY_sd,SD_sty,BE,MW,SD_lib,LIB_sd,LIB_dsa,CO,DSA_lib,ZN,JR,DSA_prg,PRG_dsa
32532,SD_sty,MRJ,STY_sd,STY_ctr,MW,DH,CON_ctr,ZN,REF_con,DSA_lib,SD_lib,CON_ref,RH,CTR_sty,REF_nat,LIB_dsa,DSA_prg,CTR_con,LIB_sd,LK,JR,PRG_dsa,CO,NAT_ref,BE
32533,STY_sd,MRJ,STY_ctr,MW,SD_sty,DSA_lib,ZN,DSA_prg,SD_lib,LIB_dsa,LIB_sd,CTR_sty,REF_nat,RH,CO,REF_con,DH,CON_ctr,PRG_dsa,CON_ref,CTR_con,JR,LK,NAT_ref,BE
32534,DSA_prg,PRG_dsa,JR,SD_lib,DSA_lib,LIB_dsa,ZN,MW,CO,LIB_sd,SD_sty,STY_sd,STY_ctr,MRJ,CTR_sty,LK,CTR_con,REF_con,NAT_ref,DH,CON_ctr,REF_nat,RH,BE,CON_ref
32535,RH,CTR_con,LK,CON_ctr,CON_ref,CTR_sty,REF_con,NAT_ref,REF_nat,STY_ctr,SD_sty,DH,LIB_sd,MW,BE,SD_lib,STY_sd,CO,MRJ,LIB_dsa,PRG_dsa,ZN,JR,DSA_lib,DSA_prg
32536,LIB_sd,SD_lib,CO,CTR_sty,SD_sty,LIB_dsa,MW,STY_sd,MRJ,LK,PRG_dsa,JR,DSA_lib,STY_ctr,CTR_con,DSA_prg,CON_ctr,ZN,RH,CON_ref,BE,REF_con,DH,REF_nat,NAT_ref
32537,DSA_prg,JR,PRG_dsa,MW,LIB_dsa,SD_sty,DSA_lib,ZN,LIB_sd,SD_lib,CO,STY_sd,MRJ,STY_ctr,CTR_sty,LK,CTR_con,DH,CON_ctr,CON_ref,NAT_ref,REF_con,REF_nat,BE,RH
32538,LK,CON_ref,CON_ctr,REF_con,CTR_con,REF_nat,DH,CTR_sty,RH,NAT_ref,STY_ctr,BE,STY_sd,MRJ,SD_lib,SD_sty,MW,LIB_sd,CO,LIB_dsa,JR,PRG_dsa,DSA_lib,DSA_prg,ZN
32539,DSA_prg,LIB_dsa,CO,JR,SD_lib,DSA_lib,ZN,PRG_dsa,LIB_sd,SD_sty,MW,MRJ,STY_sd,STY_ctr,CTR_sty,LK,CTR_con,CON_ctr,RH,REF_con,REF_nat,BE,CON_ref,NAT_ref,DH
32540,REF_nat,NAT_ref,BE,RH,REF_con,CTR_con,CON_ref,CON_ctr,DH,LK,CTR_sty,STY_ctr,MRJ,STY_sd,CO,LIB_dsa,DSA_lib,PRG_dsa,SD_sty,ZN,DSA_prg,LIB_sd,JR,MW,SD_lib
32541,CON_ctr,CON_ref,RH,STY_sd,CTR_con,STY_ctr,CTR_sty,SD_sty,LK,MRJ,DH,REF_con,REF_nat,NAT_ref,MW,SD_lib,BE,CO,LIB_sd,LIB_dsa,DSA_lib,DSA_prg,ZN,PRG_dsa,JR
32542,ZN,DSA_lib,PRG_dsa,JR,DSA_prg,LIB_sd,CO,LIB_dsa,SD_lib,MW,SD_sty,MRJ,STY_sd,STY_ctr,CTR_sty,LK,NAT_ref,CTR_con,DH,CON_ref,REF_nat,CON_ctr,RH,BE,REF_con
32543,REF_nat,DH,BE,NAT_ref,REF_con,CON_ref,CON_ctr,RH,STY_ctr,MRJ,CTR_sty,CTR_con,STY_sd,LK,PRG_dsa,LIB_dsa,DSA_lib,LIB_sd,ZN,DSA_prg,CO,SD_sty,MW,JR,SD_lib
32544,MRJ,SD_sty,STY_sd,STY_ctr,MW,SD_lib,DSA_lib,RH,LIB_dsa,CTR_con,CTR_sty,ZN,LIB_sd,DSA_prg,PRG_dsa,JR,REF_con,CO,CON_ref,CON_ctr,LK,DH,REF_nat,NAT_ref,BE
32545,REF_con,STY_sd,DH,MW,CTR_sty,CON_ctr,STY_ctr,RH,REF_nat,CTR_con,CON_ref,MRJ,SD_sty,NAT_ref,LK,SD_lib,BE,LIB_sd,LIB_dsa,CO,ZN,DSA_prg,DSA_lib,PRG_dsa,JR
32546,REF_nat,NAT_ref,BE,DH,REF_con,CON_ref,RH,CON_ctr,LK,CTR_con,STY_ctr,MRJ,ZN,CTR_sty,STY_sd,JR,SD_lib,DSA_prg,DSA_lib,LIB_sd,PRG_dsa,SD_sty,MW,LIB_dsa,CO
32547,DSA_prg,ZN,DSA_lib,JR,PRG_dsa,SD_sty,MRJ,SD_lib,MW,STY_sd,LIB_dsa,LIB_sd,CO,STY_ctr,CTR_con,CTR_sty,BE,NAT_ref,REF_nat,REF_con,LK,RH,CON_ref,DH,CON_ctr
32548,SD_lib,SD_sty,LIB_sd,MW,CO,CTR_sty,CTR_con,CON_ctr,LK,LIB_dsa,CON_ref,RH,MRJ,STY_ctr,STY_sd,JR,DSA_lib,PRG_dsa,REF_con,DSA_prg,ZN,DH,BE,REF_nat,NAT_ref
32549,STY_ctr,STY_sd,MRJ,CON_ctr,SD_sty,CON_ref,CTR_sty,MW,CTR_con,SD_lib,LK,LIB_sd,RH,CO,REF_con,DH,DSA_lib,LIB_dsa,REF_nat,DSA_prg,ZN,PRG_dsa,JR,NAT_ref,BE
32550,REF_nat,DH,NAT_ref,REF_con,BE,CON_ref,MRJ,RH,CON_ctr,STY_sd,STY_ctr,CTR_con,CTR_sty,SD_sty,LK,MW,SD_lib,DSA_lib,PRG_dsa,DSA_prg,LIB_sd,CO,ZN,LIB_dsa,JR
32551,CO,LIB_sd,MW,LK,LIB_dsa,SD_lib,CTR_sty,CTR_con,SD_sty,JR,PRG_dsa,CON_ctr,RH,STY_sd,STY_ctr,DSA_lib,MRJ,DSA_prg,CON_ref,ZN,DH,REF_nat,REF_con,BE,NAT_ref
32552,CON_ctr,CTR_sty,CTR_con,RH,CON_ref,LK,MRJ,STY_ctr,DH,MW,REF_con,STY_sd,SD_sty,LIB_sd,REF_nat,SD_lib,NAT_ref,CO,LIB_dsa,BE,DSA_lib,PRG_dsa,DSA_prg,JR,ZN
32553,RH,CON_ctr,CON_ref,REF_nat,NAT_ref,BE,CTR_con,LK,DH,CTR_sty,REF_con,STY_ctr,STY_sd,SD_lib,MRJ,SD_sty,MW,DSA_lib,LIB_sd,DSA_prg,CO,LIB_dsa,PRG_dsa,ZN,JR
32554,CTR_con,LK,RH,CTR_sty,CON_ctr,CON_ref,SD_lib,LIB_sd,MW,SD_sty,CO,STY_ctr,STY_sd,LIB_dsa,REF_con,MRJ,REF_nat,DH,NAT_ref,PRG_dsa,DSA_lib,BE,JR,DSA_prg,ZN
32555,DSA_lib,DSA_prg,ZN,MW,PRG_dsa,JR,LIB_dsa,LIB_sd,SD_sty,SD_lib,CO,MRJ,STY_sd,STY_ctr,LK,CTR_sty,CON_ref,BE,NAT_ref,DH,REF_con,CTR_con,CON_ctr,REF_nat,RH
32556,STY_ctr,DSA_prg,MRJ,STY_sd,SD_sty,DSA_lib,ZN,MW,SD_lib,LIB_dsa,PRG_dsa,LK,CTR_sty,LIB_sd,DH,REF_con,JR,REF_nat,CO,CON_ref,RH,CON_ctr,CTR_con,NAT_ref,BE
32557,PRG_dsa,JR,DSA_prg,LIB_dsa,ZN,DSA_lib,CO,MW,LIB_sd,SD_lib,SD_sty,STY_sd,STY_ctr,MRJ,CTR_sty,LK,CTR_con,REF_con,BE,CON_ctr,RH,REF_nat,CON_ref,NAT_ref,DH
32558,PRG_dsa,JR,DSA_lib,CO,DSA_prg,LIB_dsa,MW,SD_sty,LIB_sd,ZN,SD_lib,MRJ,STY_ctr,STY_sd,CTR_sty,LK,CTR_con,CON_ctr,NAT_ref,REF_con,RH,CON_ref,REF_nat,BE,DH
32559,PRG_dsa,DSA_lib,CO,LIB_dsa,SD_sty,MW,SD_lib,DSA_prg,LIB_sd,JR,STY_sd,MRJ,LK,ZN,CTR_sty,STY_ctr,CTR_con,CON_ctr,RH,CON_ref,REF_con,DH,REF_nat,NAT_ref,BE
32560,REF_nat,NAT_ref,DH,REF_con,CON_ref,BE,CON_ctr,RH,STY_ctr,MRJ,STY_sd,CTR_sty,CTR_con,LK,CO,MW,ZN,SD_sty,DSA_prg,LIB_sd,SD_lib,PRG_dsa,JR,DSA_lib,LIB_dsa
32561,CTR_sty,RH,LK,CTR_con,CON_ctr,CON_ref,REF_con,DH,BE,NAT_ref,REF_nat,STY_ctr,SD_sty,SD_lib,LIB_sd,MW,STY_sd,MRJ,CO,LIB_dsa,JR,DSA_lib,ZN,PRG_dsa,DSA_prg
32562,CO,JR,PRG_dsa,MW,DSA_prg,LIB_sd,DSA_lib,LIB_dsa,ZN,SD_lib,SD_sty,STY_sd,CTR_sty,STY_ctr,MRJ,LK,CTR_con,CON_ctr,DH,RH,CON_ref,BE,REF_nat,NAT_ref,REF_con
32563,DSA_prg,ZN,DSA_lib,PRG_dsa,JR,MW,SD_lib,LIB_dsa,SD_sty,MRJ,STY_sd,STY_ctr,LIB_sd,CO,CTR_sty,LK,CTR_con,REF_con,BE,DH,CON_ctr,RH,CON_ref,NAT_ref,REF_nat
32564,RH,CON_ref,CON_ctr,LK,CTR_con,BE,REF_con,CTR_sty,NAT_ref,STY_ctr,DH,REF_nat,MRJ,SD_sty,STY_sd,MW,SD_lib,JR,LIB_sd,LIB_dsa,ZN,DSA_lib,PRG_dsa,CO,DSA_prg
32565,MRJ,MW,SD_sty,STY_sd,SD_lib,STY_ctr,LIB_dsa,DSA_lib,RH,CTR_con,ZN,CTR_sty,CON_ref,LIB_sd,DSA_prg,CON_ctr,CO,LK,REF_con,DH,REF_nat,JR,PRG_dsa,NAT_ref,BE
32566,JR,PRG_dsa,DSA_lib,LIB_dsa,ZN,DSA_prg,LIB_sd,CO,SD_sty,MW,SD_lib,STY_sd,STY_ctr,MRJ,CTR_sty,LK,CTR_con,CON_ctr,NAT_ref,BE,REF_nat,REF_con,DH,RH,CON_ref
32567,DSA_prg,ZN,DSA_lib,PRG_dsa,JR,LIB_dsa,SD_sty,STY_sd,SD_lib,MW,MRJ,LIB_sd,STY_ctr,CO,CTR_sty,NAT_ref,BE,RH,LK,CON_ctr,DH,CTR_con,REF_nat,REF_con,CON_ref
32568,STY_ctr,LK,CTR_sty,RH,CTR_con,CON_ctr,CON_ref,MRJ,REF_con,DH,STY_sd,REF_nat,NAT_ref,BE,SD_sty,MW,SD_lib,LIB_sd,CO,LIB_dsa,PRG_dsa,DSA_lib,JR,DSA_prg,ZN
32569,SD_lib,STY_sd,MW,SD_sty,MRJ,STY_ctr,DSA_lib,ZN,CTR_sty,DSA_prg,LIB_dsa,LIB_sd,CO,PRG_dsa,DH,LK,CTR_con,JR,CON_ctr,REF_con,CON_ref,RH,REF_nat,NAT_ref,BE
32570,PRG_dsa,DSA_prg,JR,LIB_sd,DSA_lib,LIB_dsa,ZN,CO,SD_sty,SD_lib,MW,STY_sd,MRJ,STY_ctr,CTR_sty,LK,CTR_con,RH,DH,CON_ctr,REF_con,NAT_ref,REF_nat,BE,CON_ref
32571,CON_ref,RH,CON_ctr,CTR_con,LK,NAT_ref,REF_con,BE,CTR_sty,DH,STY_ctr,REF_nat,MRJ,STY_sd,SD_lib,SD_sty,MW,LIB_dsa,CO,LIB_sd,DSA_lib,PRG_dsa,DSA_prg,ZN,JR
32572,CON_ref,CTR_sty,CTR_con,RH,LK,SD_sty,CON_ctr,STY_ctr,CO,LIB_sd,MW,STY_sd,MRJ,SD_lib,REF_con,DH,LIB_dsa,REF_nat,DSA_prg,NAT_ref,ZN,DSA_lib,BE,PRG_dsa,JR
32573,PRG_dsa,ZN,DSA_lib,DSA_prg,LIB_dsa,JR,SD_lib,MW,CO,LIB_sd,STY_sd,SD_sty,MRJ,STY_ctr,CTR_sty,CTR_con,LK,CON_ctr,DH,REF_nat,NAT_ref,CON_ref,REF_con,BE,RH
32574,STY_sd,STY_ctr,REF_con,DH,REF_nat,MRJ,CON_ref,RH,SD_sty,CON_ctr,SD_lib,MW,CTR_con,CTR_sty,NAT_ref,LK,BE,LIB_sd,LIB_dsa,DSA_lib,ZN,DSA_prg,CO,PRG_dsa,JR
32575,CON_ctr,CTR_sty,LK,RH,CON_ref,CTR_con,REF_con,MW,SD_sty,STY_ctr,MRJ,LIB_sd,CO,SD_lib,LIB_dsa,REF_nat,DH,STY_sd,BE,NAT_ref,ZN,PRG_dsa,JR,DSA_prg,DSA_lib
32576,BE,REF_con,DH,REF_nat,CON_ctr,CON_ref,STY_ctr,NAT_ref,RH,CTR_sty,CTR_con,MRJ,LK,STY_sd,SD_sty,SD_lib,MW,LIB_sd,CO,DSA_lib,LIB_dsa,JR,DSA_prg,ZN,PRG_dsa
32577,CO,LK,LIB_sd,SD_lib,CTR_sty,CTR_con,LIB_dsa,MW,SD_sty,CON_ctr,STY_ctr,RH,STY_sd,CON_ref,MRJ,JR,PRG_dsa,DSA_lib,REF_con,DSA_prg,ZN,DH,NAT_ref,BE,REF_nat
32578,PRG_dsa,DSA_lib,SD_lib,JR,LIB_dsa,MW,DSA_prg,CO,SD_sty,LIB_sd,ZN,STY_sd,STY_ctr,MRJ,LK,CTR_sty,CTR_con,CON_ctr,REF_con,CON_ref,DH,RH,NAT_ref,REF_nat,BE
32579,STY_sd,MRJ,STY_ctr,SD_lib,SD_sty,MW,DSA_lib,LIB_sd,DSA_prg,ZN,CO,JR,LIB_dsa,CTR_sty,PRG_dsa,DH,LK,CON_ref,REF_con,CON_ctr,CTR_con,RH,REF_nat,BE,NAT_ref
32580,NAT_ref,BE,REF_nat,RH,CON_ctr,DH,REF_con,CON_ref,CTR_con,LK,CTR_sty,STY_ctr,MRJ,STY_sd,LIB_sd,SD_sty,MW,DSA_lib,SD_lib,CO,DSA_prg,ZN,PRG_dsa,JR,LIB_dsa
32581,CTR_con,LK,CTR_sty,STY_ctr,CON_ctr,CON_ref,LIB_sd,RH,STY_sd,SD_lib,SD_sty,MW,MRJ,LIB_dsa,CO,REF_con,DH,NAT_ref,REF_nat,DSA_lib,PRG_dsa,JR,DSA_prg,ZN,BE
32582,CO,LIB_sd,SD_sty,SD_lib,LK,MW,LIB_dsa,CTR_sty,CTR_con,CON_ctr,DSA_lib,MRJ,STY_ctr,RH,STY_sd,CON_ref,PRG_dsa,JR,DSA_prg,REF_con,ZN,DH,REF_nat,BE,NAT_ref
32583,SD_lib,LIB_dsa,LIB_sd,CO,MW,SD_sty,JR,PRG_dsa,DSA_lib,STY_ctr,CTR_sty,ZN,STY_sd,MRJ,LK,CTR_con,DSA_prg,CON_ctr,RH,CON_ref,REF_con,DH,BE,REF_nat,NAT_ref
32584,ZN,MW,DSA_lib,DSA_prg,STY_sd,MRJ,SD_sty,STY_ctr,PRG_dsa,SD_lib,LIB_dsa,JR,CO,LIB_sd,CTR_con,REF_nat,CTR_sty,BE,CON_ctr,CON_ref,LK,RH,NAT_ref,REF_con,DH
32585,RH,CON_ref,NAT_ref,REF_nat,DH,CON_ctr,BE,REF_con,CTR_con,STY_ctr,CTR_sty,LK,MRJ,STY_sd,CO,SD_sty,MW,SD_lib,DSA_lib,LIB_dsa,PRG_dsa,LIB_sd,DSA_prg,JR,ZN
32586,BE,NAT_ref,REF_nat,CON_ref,CON_ctr,REF_con,RH,DH,CTR_con,LK,CTR_sty,MRJ,STY_ctr,CO,STY_sd,SD_sty,LIB_sd,DSA_lib,PRG_dsa,MW,ZN,DSA_prg,SD_lib,LIB_dsa,JR
32587,JR,PRG_dsa,ZN,DSA_lib,DSA_prg,LIB_dsa,CO,LIB_sd,SD_lib,SD_sty,MW,STY_sd,MRJ,STY_ctr,CTR_sty,DH,LK,REF_nat,CON_ref,CTR_con,REF_con,CON_ctr,NAT_ref,RH,BE
32588,CON_ref,RH,CON_ctr,BE,CTR_con,NAT_ref,DH,CTR_sty,REF_con,REF_nat,LK,STY_ctr,STY_sd,MRJ,SD_sty,MW,SD_lib,LIB_sd,CO,ZN,JR,DSA_lib,LIB_dsa,DSA_prg,PRG_dsa
32589,STY_ctr,RH,CON_ref,REF_con,CON_ctr,CTR_con,DH,REF_nat,MRJ,STY_sd,NAT_ref,CTR_sty,LK,BE,SD_sty,MW,SD_lib,LIB_dsa,LIB_sd,CO,ZN,JR,DSA_lib,DSA_prg,PRG_dsa
32590,CON_ref,CON_ctr,LK,RH,STY_sd,CTR_con,CTR_sty,STY_ctr,MRJ,SD_sty,REF_con,SD_lib,MW,DH,LIB_sd,REF_nat,LIB_dsa,CO,NAT_ref,DSA_prg,DSA_lib,PRG_dsa,BE,ZN,JR
32591,BE,RH,CON_ref,NAT_ref,CON_ctr,REF_nat,CTR_con,LK,DH,REF_con,CTR_sty,STY_ctr,STY_sd,SD_lib,MRJ,MW,JR,DSA_prg,SD_sty,LIB_dsa,CO,LIB_sd,ZN,DSA_lib,PRG_dsa
32592,BE,NAT_ref,CON_ref,REF_con,REF_nat,RH,CON_ctr,DH,CTR_con,LK,CTR_sty,STY_ctr,DSA_prg,STY_sd,MRJ,DSA_lib,PRG_dsa,CO,SD_sty,ZN,SD_lib,LIB_sd,MW,JR,LIB_dsa
32593,NAT_ref,DH,REF_nat,REF_con,BE,CON_ref,CON_ctr,RH,CTR_con,STY_ctr,STY_sd,CTR_sty,LK,MRJ,SD_sty,SD_lib,PRG_dsa,CO,JR,LIB_sd,MW,LIB_dsa,DSA_lib,ZN,DSA_prg
32594,CO,LIB_sd,LIB_dsa,SD_lib,JR,MW,SD_sty,PRG_dsa,CTR_sty,ZN,DSA_lib,CTR_con,DSA_prg,LK,STY_sd,STY_ctr,MRJ,CON_ctr,RH,CON_ref,REF_con,REF_nat,DH,NAT_ref,BE
32595,CON_ctr,RH,CON_ref,BE,NAT_ref,CTR_con,REF_nat,CTR_sty,REF_con,LK,DH,STY_ctr,STY_sd,MRJ,SD_sty,SD_lib,MW,PRG_dsa,ZN,DSA_lib,CO,LIB_dsa,DSA_prg,JR,LIB_sd
32596,BE,NAT_ref,REF_nat,CON_ref,REF_con,DH,RH,CON_ctr,CTR_con,STY_ctr,MRJ,LK,CTR_sty,STY_sd,SD_sty,LIB_dsa,DSA_prg,MW,ZN,SD_lib,LIB_sd,DSA_lib,PRG_dsa,CO,JR
32597,CTR_con,REF_con,RH,CON_ref,CON_ctr,CTR_sty,LK,REF_nat,STY_ctr,DH,NAT_ref,BE,SD_sty,STY_sd,MRJ,SD_lib,MW,LIB_sd,CO,LIB_dsa,DSA_prg,DSA_lib,JR,PRG_dsa,ZN
32598,CO,SD_lib,LIB_sd,LIB_dsa,MW,LK,SD_sty,CTR_con,CTR_sty,PRG_dsa,JR,ZN,STY_sd,DSA_lib,STY_ctr,DSA_prg,MRJ,CON_ctr,RH,CON_ref,REF_nat,REF_con,NAT_ref,BE,DH
32599,CON_ref,RH,CON_ctr,NAT_ref,REF_nat,DH,REF_con,CTR_con,LK,BE,CTR_sty,STY_ctr,STY_sd,SD_lib,MRJ,MW,SD_sty,JR,LIB_sd,ZN,CO,PRG_dsa,LIB_dsa,DSA_prg,DSA_lib
32600,CON_ctr,LK,CTR_con,RH,REF_con,CTR_sty,CON_ref,NAT_ref,DH,REF_nat,BE,STY_ctr,SD_sty,STY_sd,MRJ,SD_lib,MW,CO,LIB_sd,PRG_dsa,DSA_prg,JR,LIB_dsa,DSA_lib,ZN
32601,BE,NAT_ref,REF_con,REF_nat,DH,RH,CON_ref,CON_ctr,STY_ctr,MRJ,CTR_con,CTR_sty,LK,STY_sd,JR,PRG_dsa,SD_lib,LIB_sd,DSA_prg,ZN,SD_sty,MW,LIB_dsa,CO,DSA_lib
32602,CON_ctr,RH,CON_ref,CTR_con,REF_con,DH,LK,CTR_sty,REF_nat,NAT_ref,STY_ctr,BE,MRJ,STY_sd,SD_sty,MW,SD_lib,CO,LIB_sd,LIB_dsa,DSA_lib,DSA_prg,PRG_dsa,ZN,JR
32603,SD_sty,LIB_sd,MRJ,STY_sd,LIB_dsa,MW,SD_lib,STY_ctr,PRG_dsa,DSA_lib,ZN,CTR_sty,CO,DSA_prg,JR,LK,CON_ctr,REF_con,CTR_con,DH,REF_nat,CON_ref,RH,NAT_ref,BE
32604,SD_sty,SD_lib,MRJ,STY_sd,CTR_sty,MW,STY_ctr,CTR_con,LIB_dsa,CO,LIB_sd,DSA_lib,RH,DSA_prg,ZN,LK,CON_ctr,CON_ref,PRG_dsa,JR,REF_con,DH,REF_nat,BE,NAT_ref
32605,CTR_sty,SD_lib,STY_sd,STY_ctr,MW,CO,LK,LIB_sd,SD_sty,CTR_con,LIB_dsa,CON_ctr,MRJ,DSA_lib,RH,CON_ref,DSA_prg,REF_con,PRG_dsa,ZN,DH,JR,REF_nat,NAT_ref,BE
32606,LIB_sd,JR,LIB_dsa,SD_sty,SD_lib,MW,STY_sd,CO,STY_ctr,MRJ,CTR_sty,LK,DSA_lib,ZN,PRG_dsa,CTR_con,DSA_prg,CON_ctr,CON_ref,RH,DH,REF_con,REF_nat,NAT_ref,BE
32607,CTR_sty,LK,CTR_con,REF_nat,CON_ref,CON_ctr,BE,RH,REF_con,NAT_ref,DH,STY_ctr,MRJ,STY_sd,SD_sty,MW,LIB_sd,SD_lib,DSA_lib,ZN,PRG_dsa,JR,CO,LIB_dsa,DSA_prg
32608,CON_ctr,NAT_ref,RH,REF_con,CON_ref,REF_nat,CTR_con,DH,BE,LK,CTR_sty,STY_ctr,STY_sd,MRJ,SD_lib,MW,SD_sty,LIB_sd,CO,JR,LIB_dsa,PRG_dsa,DSA_lib,ZN,DSA_prg
32609,BE,DH,NAT_ref,REF_nat,REF_con,CON_ref,RH,CON_ctr,CTR_con,CTR_sty,STY_ctr,MRJ,STY_sd,LK,LIB_dsa,DSA_lib,SD_sty,LIB_sd,MW,ZN,DSA_prg,SD_lib,CO,PRG_dsa,JR
32610,PRG_dsa,DSA_prg,JR,LIB_dsa,DSA_lib,ZN,MW,LIB_sd,CO,SD_lib,SD_sty,MRJ,STY_sd,STY_ctr,CTR_sty,LK,CTR_con,CON_ctr,RH,CON_ref,NAT_ref,REF_nat,BE,REF_con,DH
