respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
35356,ZN,JR,CO,MW,MRJ,LK,RH,BE,DH
35357,BE,RH,DH,LK,MRJ,MW,CO,ZN,JR
35358,LK,RH,MW,MRJ,CO,DH,BE,JR,ZN
35359,BE,DH,RH,LK,MRJ,ZN,JR,MW,CO
35360,JR,CO,ZN,MW,MRJ,LK,RH,DH,BE
35361,MW,LK,CO,RH,MRJ,ZN,JR,DH,BE
35362,LK,MW,RH,CO,JR,MRJ,DH,BE,ZN
35363,DH,BE,RH,MRJ,LK,MW,CO,ZN,JR
35364,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
35365,RH,BE,DH,LK,MRJ,MW,CO,JR,ZN
35366,ZN,MRJ,MW,JR,CO,DH,LK,BE,RH
35367,LK,RH,MW,CO,MRJ,DH,BE,JR,ZN
35368,JR,ZN,MW,CO,MRJ,LK,DH,BE,RH
35369,CO,LK,MW,RH,JR,MRJ,ZN,DH,BE
35370,LK,MW,CO,RH,MRJ,JR,ZN,DH,BE
35371,MW,CO,JR,ZN,MRJ,LK,RH,DH,BE
35372,RH,DH,MRJ,LK,BE,MW,CO,ZN,JR
35373,DH,BE,RH,MRJ,LK,CO,MW,ZN,JR
35374,DH,BE,LK,RH,MRJ,CO,ZN,JR,MW
35375,MW,MRJ,CO,JR,ZN,LK,RH,DH,BE
35376,RH,DH,BE,LK,MRJ,MW,CO,JR,ZN
35377,DH,BE,RH,LK,MRJ,CO,JR,MW,ZN
35378,LK,RH,DH,BE,MRJ,MW,CO,JR,ZN
35379,MW,ZN,CO,MRJ,JR,LK,RH,DH,BE
35380,RH,LK,DH,MRJ,BE,MW,CO,ZN,JR
35381,RH,MW,LK,MRJ,CO,DH,ZN,BE,JR
35382,MW,MRJ,CO,LK,RH,ZN,DH,JR,BE
35383,RH,LK,DH,MRJ,MW,BE,CO,ZN,JR
35384,RH,LK,MRJ,MW,BE,DH,CO,JR,ZN
35385,LK,RH,CO,MW,MRJ,DH,BE,JR,ZN
35386,LK,MW,RH,CO,MRJ,JR,DH,ZN,BE
35387,DH,MRJ,MW,BE,ZN,RH,JR,LK,CO
35388,CO,LK,MW,JR,MRJ,RH,ZN,DH,BE
35389,CO,MW,LK,JR,ZN,MRJ,RH,BE,DH
35390,JR,CO,ZN,MW,MRJ,LK,RH,DH,BE
35391,DH,BE,RH,MRJ,LK,MW,CO,JR,ZN
35392,CO,JR,ZN,MW,MRJ,LK,RH,DH,BE
35393,CO,MW,LK,MRJ,RH,JR,ZN,DH,BE
35394,MW,CO,LK,RH,MRJ,JR,DH,ZN,BE
35395,CO,MW,JR,ZN,MRJ,LK,RH,DH,BE
35396,CO,MW,JR,LK,MRJ,ZN,RH,BE,DH
35397,RH,MRJ,LK,DH,MW,BE,CO,JR,ZN
35398,LK,CO,MW,JR,ZN,MRJ,RH,DH,BE
35399,BE,DH,RH,LK,MRJ,ZN,JR,MW,CO
35400,RH,LK,DH,BE,MW,MRJ,CO,ZN,JR
35401,RH,BE,DH,LK,MRJ,MW,CO,ZN,JR
35402,MRJ,LK,MW,DH,ZN,RH,CO,JR,BE
35403,DH,BE,RH,LK,MRJ,MW,JR,CO,ZN
35404,MW,CO,JR,ZN,LK,MRJ,RH,BE,DH
35405,BE,DH,RH,LK,MRJ,JR,ZN,CO,MW
35406,LK,RH,CO,MW,MRJ,DH,JR,ZN,BE
35407,RH,MRJ,MW,LK,DH,CO,JR,ZN,BE
35408,RH,DH,BE,LK,MW,MRJ,CO,JR,ZN
35409,BE,DH,RH,MRJ,JR,MW,LK,ZN,CO
35410,JR,ZN,CO,MW,MRJ,LK,BE,RH,DH
35411,RH,DH,BE,LK,MRJ,MW,ZN,CO,JR
35412,BE,DH,RH,LK,MRJ,CO,MW,ZN,JR
35413,DH,RH,MRJ,LK,MW,BE,CO,ZN,JR
35414,MW,MRJ,LK,DH,RH,BE,CO,ZN,JR
35415,JR,MW,CO,ZN,LK,MRJ,DH,RH,BE
35416,LK,MW,CO,MRJ,RH,JR,ZN,DH,BE
35417,BE,RH,DH,LK,MRJ,MW,CO,JR,ZN
35418,RH,DH,MRJ,LK,BE,MW,CO,JR,ZN
35419,LK,CO,MW,MRJ,RH,JR,DH,ZN,BE
35420,DH,BE,RH,MRJ,LK,MW,CO,ZN,JR
35421,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
35422,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
35423,BE,DH,RH,LK,MRJ,MW,ZN,CO,JR
35424,BE,DH,RH,MRJ,LK,MW,JR,ZN,CO
35425,RH,DH,BE,LK,MRJ,MW,CO,JR,ZN
35426,RH,DH,BE,LK,MRJ,MW,CO,JR,ZN
35427,LK,MW,CO,RH,MRJ,JR,DH,ZN,BE
35428,DH,MRJ,BE,RH,LK,MW,CO,JR,ZN
35429,RH,DH,BE,LK,MRJ,MW,CO,JR,ZN
35430,BE,RH,DH,LK,ZN,MRJ,JR,MW,CO
35431,MW,CO,ZN,JR,MRJ,LK,RH,DH,BE
35432,CO,MW,JR,LK,ZN,MRJ,RH,BE,DH
35433,BE,DH,RH,LK,MRJ,MW,CO,JR,ZN
35434,JR,ZN,CO,MW,MRJ,LK,BE,DH,RH
35435,BE,DH,RH,LK,MRJ,JR,MW,ZN,CO
35436,LK,RH,BE,DH,MRJ,MW,CO,JR,ZN
35437,MW,CO,MRJ,LK,JR,ZN,RH,DH,BE
35438,LK,CO,MW,RH,MRJ,JR,DH,BE,ZN
35439,MW,LK,CO,RH,MRJ,JR,ZN,DH,BE
35440,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
35441,LK,RH,DH,BE,MW,MRJ,CO,ZN,JR
35442,JR,CO,MW,ZN,MRJ,LK,BE,RH,DH
35443,RH,DH,BE,LK,MRJ,MW,CO,JR,ZN
35444,DH,BE,RH,MW,MRJ,LK,JR,CO,ZN
35445,CO,MW,JR,LK,MRJ,ZN,RH,DH,BE
35446,MRJ,MW,DH,LK,RH,CO,BE,ZN,JR
35447,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
35448,LK,RH,DH,MRJ,MW,BE,CO,JR,ZN
35449,BE,DH,RH,ZN,MRJ,LK,JR,MW,CO
35450,CO,LK,MW,JR,RH,MRJ,ZN,DH,BE
35451,JR,CO,ZN,MW,MRJ,LK,RH,BE,DH
35452,RH,LK,BE,DH,MRJ,MW,JR,CO,ZN
35453,RH,LK,DH,MW,MRJ,BE,CO,ZN,JR
35454,BE,RH,DH,LK,MRJ,CO,MW,JR,ZN
35455,MRJ,CO,MW,ZN,JR,LK,RH,DH,BE
35456,MW,MRJ,LK,RH,CO,DH,ZN,JR,BE
35457,RH,DH,MRJ,BE,LK,MW,ZN,CO,JR
35458,MW,RH,MRJ,LK,CO,DH,ZN,JR,BE
35459,BE,DH,RH,LK,MRJ,MW,JR,CO,ZN
35460,MW,LK,CO,MRJ,ZN,JR,RH,DH,BE
35461,LK,RH,CO,MW,MRJ,DH,BE,JR,ZN
35462,RH,LK,MRJ,DH,MW,CO,BE,JR,ZN
35463,LK,RH,MW,CO,MRJ,DH,JR,ZN,BE
35464,BE,DH,RH,LK,MRJ,CO,JR,ZN,MW
35465,DH,BE,RH,MRJ,LK,MW,CO,ZN,JR
35466,BE,DH,RH,LK,MRJ,MW,CO,JR,ZN
35467,RH,LK,MW,CO,MRJ,DH,BE,JR,ZN
35468,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
35469,BE,DH,RH,LK,MRJ,MW,ZN,CO,JR
35470,LK,RH,MRJ,DH,MW,BE,CO,ZN,JR
35471,MRJ,RH,DH,MW,LK,BE,CO,ZN,JR
35472,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
35473,BE,DH,RH,MRJ,LK,MW,CO,ZN,JR
35474,BE,RH,DH,LK,JR,MRJ,MW,ZN,CO
35475,RH,BE,DH,LK,MRJ,MW,CO,JR,ZN
35476,MW,DH,RH,MRJ,LK,BE,CO,ZN,JR
35477,RH,DH,LK,BE,MRJ,MW,CO,JR,ZN
35478,DH,BE,RH,LK,MRJ,ZN,CO,JR,MW
35479,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
35480,RH,MW,LK,MRJ,CO,DH,BE,JR,ZN
35481,RH,LK,BE,DH,MRJ,MW,CO,JR,ZN
35482,MW,CO,LK,JR,MRJ,ZN,RH,DH,BE
35483,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
35484,MW,CO,LK,MRJ,JR,ZN,RH,DH,BE
35485,MW,MRJ,LK,CO,ZN,JR,DH,RH,BE
35486,LK,RH,MW,MRJ,DH,CO,BE,ZN,JR
35487,CO,LK,MW,RH,MRJ,JR,ZN,DH,BE
35488,LK,RH,DH,MRJ,MW,CO,BE,JR,ZN
35489,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
35490,JR,CO,MW,ZN,MRJ,LK,RH,DH,BE
35491,MRJ,MW,DH,RH,LK,CO,ZN,BE,JR
35492,RH,DH,MRJ,LK,BE,MW,CO,ZN,JR
35493,LK,RH,MW,CO,MRJ,DH,BE,ZN,JR
35494,CO,JR,ZN,MW,MRJ,LK,DH,BE,RH
35495,BE,DH,RH,LK,CO,MRJ,ZN,MW,JR
35496,DH,BE,RH,MRJ,LK,MW,ZN,CO,JR
35497,CO,MW,JR,ZN,LK,MRJ,RH,DH,BE
35498,MW,ZN,MRJ,CO,JR,LK,DH,RH,BE
35499,RH,BE,DH,MRJ,LK,MW,JR,CO,ZN
35500,RH,DH,MRJ,LK,MW,BE,JR,ZN,CO
35501,BE,RH,DH,LK,MRJ,CO,ZN,JR,MW
35502,DH,BE,RH,LK,MRJ,MW,ZN,JR,CO
35503,MW,CO,JR,ZN,MRJ,LK,RH,DH,BE
35504,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
35505,RH,BE,DH,LK,MRJ,MW,CO,ZN,JR
35506,DH,RH,BE,MRJ,LK,MW,ZN,CO,JR
35507,BE,DH,RH,LK,MRJ,JR,CO,MW,ZN
35508,BE,DH,RH,MRJ,JR,LK,MW,ZN,CO
35509,RH,MW,DH,LK,BE,MRJ,ZN,CO,JR
35510,BE,DH,RH,LK,JR,MRJ,ZN,MW,CO
35511,CO,MW,MRJ,JR,LK,ZN,RH,DH,BE
35512,BE,RH,DH,LK,MRJ,ZN,CO,JR,MW
35513,DH,RH,BE,LK,MRJ,MW,JR,ZN,CO
35514,DH,RH,BE,MRJ,MW,LK,ZN,JR,CO
35515,BE,DH,RH,LK,MRJ,CO,ZN,JR,MW
35516,LK,CO,RH,MW,MRJ,JR,DH,ZN,BE
35517,DH,BE,RH,MRJ,LK,MW,CO,ZN,JR
35518,LK,RH,MW,MRJ,CO,DH,BE,ZN,JR
35519,LK,RH,DH,MW,BE,MRJ,CO,JR,ZN
35520,CO,MW,LK,RH,JR,MRJ,ZN,DH,BE
35521,LK,MW,RH,MRJ,CO,DH,BE,JR,ZN
35522,CO,RH,MW,LK,MRJ,DH,JR,ZN,BE
35523,LK,RH,MW,CO,MRJ,ZN,DH,JR,BE
35524,RH,BE,DH,LK,MRJ,MW,JR,CO,ZN
35525,DH,MW,MRJ,LK,RH,ZN,JR,CO,BE
35526,MRJ,MW,RH,LK,CO,DH,ZN,JR,BE
35527,LK,CO,RH,MW,MRJ,JR,DH,ZN,BE
35528,ZN,JR,MW,MRJ,CO,LK,RH,DH,BE
35529,RH,MRJ,MW,LK,CO,DH,BE,ZN,JR
35530,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
35531,MW,CO,LK,MRJ,RH,JR,ZN,DH,BE
35532,BE,DH,RH,MRJ,LK,JR,ZN,CO,MW
35533,CO,JR,MW,ZN,LK,MRJ,RH,BE,DH
35534,DH,BE,RH,MRJ,LK,MW,ZN,CO,JR
35535,ZN,MRJ,MW,JR,CO,DH,LK,RH,BE
35536,BE,RH,DH,LK,MRJ,CO,MW,JR,ZN
35537,CO,MW,JR,MRJ,LK,ZN,RH,DH,BE
35538,RH,LK,DH,BE,MRJ,MW,CO,JR,ZN
35539,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
35540,RH,LK,DH,BE,MRJ,MW,CO,JR,ZN
35541,MRJ,ZN,DH,MW,JR,CO,LK,BE,RH
35542,BE,DH,RH,LK,MRJ,MW,ZN,CO,JR
35543,LK,RH,DH,MRJ,BE,MW,CO,ZN,JR
35544,CO,MW,LK,JR,ZN,MRJ,RH,BE,DH
35545,RH,LK,DH,BE,MRJ,MW,CO,JR,ZN
35546,DH,BE,RH,MRJ,LK,MW,ZN,CO,JR
35547,MW,LK,CO,RH,MRJ,DH,JR,ZN,BE
35548,LK,RH,DH,MRJ,CO,BE,MW,JR,ZN
35549,CO,JR,MW,ZN,MRJ,LK,RH,DH,BE
35550,ZN,JR,CO,MW,MRJ,LK,BE,DH,RH
35551,BE,DH,RH,LK,MRJ,MW,ZN,CO,JR
35552,LK,CO,MW,JR,MRJ,RH,ZN,DH,BE
35553,MRJ,DH,MW,ZN,RH,BE,LK,JR,CO
35554,RH,LK,MRJ,MW,DH,CO,BE,ZN,JR
35555,CO,MW,JR,ZN,LK,MRJ,RH,DH,BE
35556,LK,MW,CO,RH,MRJ,JR,ZN,DH,BE
35557,LK,CO,RH,MW,MRJ,JR,ZN,BE,DH
35558,CO,MW,MRJ,LK,ZN,JR,RH,DH,BE
35559,ZN,JR,MW,CO,MRJ,LK,DH,RH,BE
35560,MRJ,DH,MW,LK,RH,ZN,CO,JR,BE
35561,CO,MW,JR,MRJ,ZN,LK,RH,BE,DH
35562,BE,DH,RH,LK,MRJ,MW,ZN,JR,CO
35563,BE,DH,RH,LK,MRJ,CO,ZN,MW,JR
35564,LK,RH,MW,CO,MRJ,DH,JR,BE,ZN
35565,CO,LK,MW,RH,JR,MRJ,DH,BE,ZN
35566,RH,DH,LK,MRJ,BE,MW,CO,JR,ZN
35567,MRJ,MW,LK,CO,ZN,RH,DH,JR,BE
35568,DH,BE,RH,MRJ,LK,MW,CO,ZN,JR
35569,JR,CO,ZN,MW,MRJ,LK,BE,RH,DH
35570,RH,LK,DH,MRJ,BE,MW,CO,JR,ZN
35571,CO,JR,MW,ZN,MRJ,LK,RH,DH,BE
35572,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
35573,LK,MW,CO,MRJ,RH,JR,ZN,BE,DH
35574,CO,MW,JR,LK,ZN,MRJ,RH,DH,BE
35575,CO,MW,LK,MRJ,RH,ZN,JR,BE,DH
35576,RH,LK,MRJ,DH,MW,BE,CO,ZN,JR
35577,RH,DH,LK,MRJ,MW,CO,BE,ZN,JR
35578,MRJ,MW,ZN,DH,CO,RH,JR,LK,BE
35579,CO,JR,MW,ZN,LK,MRJ,RH,DH,BE
35580,MW,LK,CO,RH,MRJ,ZN,JR,DH,BE
35581,RH,LK,BE,DH,MRJ,MW,CO,JR,ZN
35582,DH,RH,MRJ,LK,BE,MW,CO,ZN,JR
35583,LK,MW,MRJ,RH,DH,CO,BE,ZN,JR
35584,LK,CO,MW,RH,JR,MRJ,ZN,DH,BE
35585,BE,DH,RH,JR,CO,LK,ZN,MRJ,MW
35586,CO,MW,JR,LK,MRJ,ZN,RH,BE,DH
35587,BE,DH,RH,MRJ,LK,MW,CO,JR,ZN
35588,DH,BE,RH,MRJ,LK,CO,ZN,MW,JR
35589,LK,CO,MW,RH,BE,MRJ,JR,DH,ZN
35590,LK,MRJ,RH,MW,DH,CO,ZN,JR,BE
35591,CO,MW,JR,LK,MRJ,ZN,RH,DH,BE
35592,ZN,MW,JR,CO,MRJ,LK,RH,DH,BE
35593,JR,CO,MW,ZN,MRJ,LK,RH,BE,DH
35594,MRJ,RH,MW,LK,DH,CO,BE,ZN,JR
35595,LK,RH,MRJ,MW,BE,CO,DH,JR,ZN
35596,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
35597,CO,MW,LK,RH,MRJ,DH,JR,ZN,BE
35598,MW,ZN,JR,CO,MRJ,LK,RH,DH,BE
35599,CO,JR,MW,LK,ZN,MRJ,RH,BE,DH
35600,DH,MRJ,BE,RH,MW,JR,LK,ZN,CO
35601,LK,RH,MW,MRJ,CO,DH,BE,JR,ZN
35602,LK,RH,MW,DH,MRJ,BE,CO,JR,ZN
35603,MW,CO,ZN,JR,MRJ,LK,RH,BE,DH
35604,ZN,MRJ,MW,JR,CO,BE,LK,RH,DH
35605,BE,DH,RH,LK,MRJ,MW,ZN,JR,CO
35606,LK,RH,CO,MW,MRJ,DH,BE,ZN,JR
35607,BE,DH,RH,LK,MRJ,CO,JR,ZN,MW
35608,LK,CO,RH,MW,MRJ,JR,DH,BE,ZN
35609,BE,DH,RH,LK,MRJ,MW,JR,CO,ZN
35610,MRJ,MW,CO,RH,LK,ZN,DH,JR,BE
35611,MW,RH,LK,CO,MRJ,JR,DH,ZN,BE
35612,MRJ,MW,ZN,JR,CO,LK,DH,RH,BE
35613,LK,CO,MW,RH,JR,MRJ,ZN,DH,BE
35614,JR,MW,CO,ZN,MRJ,LK,RH,DH,BE
35615,LK,MW,CO,MRJ,RH,JR,DH,ZN,BE
35616,MW,CO,LK,MRJ,RH,JR,ZN,DH,BE
35617,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
35618,DH,MRJ,BE,RH,MW,ZN,LK,JR,CO
35619,RH,BE,DH,LK,MRJ,MW,CO,JR,ZN
35620,BE,DH,RH,ZN,LK,CO,MRJ,JR,MW
35621,CO,LK,MW,RH,MRJ,JR,BE,ZN,DH
35622,MW,CO,JR,ZN,LK,MRJ,RH,BE,DH
35623,BE,DH,RH,LK,MRJ,ZN,CO,MW,JR
35624,CO,MW,LK,MRJ,RH,JR,ZN,DH,BE
35625,JR,CO,ZN,MW,MRJ,LK,RH,DH,BE
35626,CO,MW,LK,MRJ,JR,RH,ZN,DH,BE
35627,MW,CO,JR,LK,MRJ,ZN,RH,DH,BE
35628,CO,MW,JR,LK,ZN,MRJ,RH,BE,DH
35629,RH,LK,DH,BE,MRJ,MW,CO,JR,ZN
35630,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
35631,CO,MW,LK,JR,ZN,MRJ,RH,DH,BE
35632,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
35633,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
35634,BE,DH,RH,LK,MRJ,MW,ZN,CO,JR
35635,LK,RH,MW,CO,MRJ,DH,BE,JR,ZN
35636,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
35637,LK,RH,MRJ,MW,DH,CO,BE,JR,ZN
35638,BE,RH,LK,DH,MRJ,MW,CO,JR,ZN
35639,ZN,MW,JR,MRJ,CO,LK,BE,RH,DH
35640,ZN,JR,CO,MW,MRJ,LK,BE,DH,RH
35641,DH,RH,MRJ,MW,BE,JR,LK,ZN,CO
35642,JR,CO,MW,ZN,MRJ,LK,RH,BE,DH
35643,BE,RH,DH,LK,MRJ,MW,JR,ZN,CO
35644,CO,LK,MW,JR,RH,MRJ,ZN,DH,BE
35645,BE,DH,RH,LK,MRJ,JR,MW,CO,ZN
35646,DH,RH,BE,MRJ,LK,MW,CO,JR,ZN
35647,BE,DH,RH,LK,MW,JR,ZN,CO,MRJ
35648,RH,LK,DH,MRJ,BE,MW,CO,ZN,JR
35649,LK,CO,JR,MW,MRJ,RH,ZN,DH,BE
35650,JR,MW,ZN,CO,MRJ,LK,RH,BE,DH
35651,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
35652,DH,BE,RH,MRJ,LK,MW,CO,ZN,JR
35653,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
35654,ZN,MW,JR,MRJ,CO,LK,DH,BE,RH
35655,MW,CO,MRJ,ZN,JR,LK,RH,DH,BE
35656,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
35657,CO,MW,JR,LK,MRJ,ZN,RH,DH,BE
35658,LK,RH,MW,MRJ,DH,CO,BE,ZN,JR
35659,DH,MRJ,LK,MW,BE,RH,JR,CO,ZN
35660,MW,CO,JR,ZN,MRJ,LK,RH,DH,BE
35661,RH,BE,DH,LK,MRJ,MW,JR,CO,ZN
35662,JR,CO,MW,LK,MRJ,ZN,RH,DH,BE
35663,LK,RH,MW,CO,MRJ,DH,BE,JR,ZN
35664,MW,CO,LK,JR,ZN,MRJ,RH,BE,DH
35665,RH,LK,DH,MRJ,BE,MW,CO,JR,ZN
35666,MRJ,MW,RH,DH,LK,CO,ZN,JR,BE
35667,BE,DH,RH,LK,MRJ,ZN,MW,CO,JR
35668,CO,JR,MW,ZN,LK,MRJ,RH,BE,DH
35669,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
35670,LK,RH,MW,MRJ,CO,DH,JR,ZN,BE
35671,BE,DH,RH,MW,ZN,MRJ,JR,LK,CO
35672,CO,MW,LK,JR,MRJ,ZN,RH,DH,BE
35673,LK,RH,DH,BE,MRJ,MW,CO,JR,ZN
35674,LK,MW,CO,RH,MRJ,JR,BE,ZN,DH
35675,DH,MRJ,RH,BE,CO,MW,ZN,JR,LK
35676,RH,LK,MW,MRJ,DH,BE,CO,JR,ZN
35677,LK,RH,CO,MW,MRJ,JR,DH,BE,ZN
35678,MW,JR,CO,ZN,LK,MRJ,RH,DH,BE
35679,LK,RH,DH,BE,CO,MRJ,MW,JR,ZN
35680,LK,RH,CO,MW,MRJ,DH,BE,JR,ZN
35681,CO,MW,MRJ,JR,ZN,LK,RH,DH,BE
35682,ZN,MW,MRJ,JR,CO,LK,DH,RH,BE
35683,RH,DH,LK,BE,MRJ,MW,CO,JR,ZN
35684,DH,BE,RH,MRJ,LK,CO,ZN,MW,JR
35685,DH,BE,RH,LK,MRJ,MW,ZN,JR,CO
35686,RH,LK,BE,DH,MRJ,MW,CO,JR,ZN
35687,BE,RH,DH,LK,MRJ,MW,CO,JR,ZN
35688,JR,CO,ZN,MW,MRJ,LK,BE,DH,RH
35689,JR,CO,MW,ZN,MRJ,LK,BE,DH,RH
35690,RH,BE,DH,LK,MRJ,MW,ZN,JR,CO
35691,LK,RH,CO,MW,MRJ,JR,ZN,DH,BE
35692,RH,LK,MW,CO,MRJ,DH,JR,ZN,BE
35693,LK,MW,CO,RH,JR,MRJ,ZN,DH,BE
35694,LK,RH,MW,CO,MRJ,JR,DH,ZN,BE
35695,CO,MW,ZN,JR,MRJ,LK,RH,DH,BE
35696,DH,RH,BE,LK,MRJ,MW,CO,JR,ZN
35697,ZN,JR,MW,CO,MRJ,LK,RH,DH,BE
35698,LK,RH,CO,MW,MRJ,BE,JR,DH,ZN
35699,CO,LK,MW,JR,RH,MRJ,ZN,DH,BE
35700,DH,BE,RH,LK,MRJ,MW,JR,CO,ZN
35701,RH,MW,LK,MRJ,CO,DH,ZN,JR,BE
35702,CO,MW,LK,JR,MRJ,ZN,RH,BE,DH
35703,JR,ZN,MW,CO,MRJ,LK,DH,RH,BE
35704,RH,BE,DH,LK,MRJ,MW,CO,ZN,JR
35705,BE,DH,RH,LK,MW,JR,MRJ,ZN,CO
35706,MW,CO,JR,LK,ZN,MRJ,RH,DH,BE
35707,BE,RH,DH,LK,MRJ,MW,JR,ZN,CO
35708,MW,JR,CO,ZN,MRJ,LK,BE,RH,DH
35709,ZN,JR,CO,MW,MRJ,LK,BE,DH,RH
35710,LK,RH,MW,CO,MRJ,JR,DH,ZN,BE
35711,MW,MRJ,CO,LK,RH,JR,ZN,DH,BE
35712,LK,RH,BE,DH,MRJ,MW,CO,JR,ZN
35713,CO,MW,LK,JR,MRJ,ZN,RH,DH,BE
35714,MW,LK,CO,RH,MRJ,ZN,JR,DH,BE
35715,MW,CO,MRJ,ZN,LK,JR,RH,DH,BE
35716,CO,MW,LK,RH,MRJ,JR,ZN,DH,BE
35717,DH,LK,RH,MRJ,BE,MW,CO,ZN,JR
35718,BE,DH,RH,LK,MRJ,JR,CO,MW,ZN
35719,JR,MW,CO,ZN,MRJ,LK,RH,DH,BE
35720,DH,BE,RH,MRJ,LK,JR,CO,MW,ZN
35721,RH,LK,BE,DH,MRJ,MW,ZN,CO,JR
35722,ZN,JR,CO,MW,MRJ,LK,BE,DH,RH
35723,DH,BE,MRJ,RH,LK,MW,CO,ZN,JR
35724,RH,LK,BE,DH,MW,MRJ,CO,JR,ZN
35725,BE,DH,RH,LK,MRJ,MW,CO,JR,ZN
35726,CO,MW,LK,MRJ,JR,ZN,RH,DH,BE
35727,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
35728,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
35729,RH,LK,DH,MW,MRJ,BE,CO,ZN,JR
35730,RH,LK,BE,DH,MW,MRJ,CO,JR,ZN
35731,BE,DH,RH,LK,MRJ,CO,JR,MW,ZN
35732,BE,DH,RH,MRJ,LK,CO,MW,JR,ZN
35733,CO,MW,LK,RH,MRJ,JR,ZN,DH,BE
35734,CO,MW,MRJ,ZN,JR,LK,RH,BE,DH
35735,CO,LK,MW,RH,JR,MRJ,ZN,BE,DH
35736,MW,CO,JR,ZN,MRJ,LK,DH,RH,BE
35737,CO,MW,LK,MRJ,JR,ZN,RH,DH,BE
35738,LK,RH,MW,CO,DH,MRJ,BE,JR,ZN
35739,MW,RH,MRJ,LK,DH,CO,BE,ZN,JR
35740,DH,BE,RH,MRJ,LK,MW,CO,JR,ZN
35741,CO,MW,JR,ZN,MRJ,LK,DH,BE,RH
35742,CO,JR,ZN,MW,MRJ,LK,RH,DH,BE
35743,MRJ,ZN,MW,RH,DH,CO,LK,BE,JR
35744,DH,BE,MRJ,RH,MW,LK,CO,ZN,JR
35745,CO,MW,MRJ,RH,LK,ZN,JR,BE,DH
35746,MW,CO,LK,MRJ,RH,JR,ZN,DH,BE
35747,CO,MW,MRJ,ZN,JR,LK,RH,DH,BE
35748,MRJ,ZN,MW,CO,JR,RH,LK,DH,BE
35749,LK,RH,CO,MW,DH,MRJ,BE,JR,ZN
35750,MW,CO,MRJ,JR,ZN,LK,RH,DH,BE
35751,CO,LK,MW,MRJ,JR,ZN,RH,DH,BE
35752,CO,MW,LK,JR,MRJ,ZN,RH,DH,BE
35753,ZN,JR,MW,CO,MRJ,LK,RH,DH,BE
35754,BE,DH,RH,LK,MRJ,CO,MW,ZN,JR
35755,LK,RH,CO,MW,DH,MRJ,BE,JR,ZN
35756,RH,BE,DH,LK,MRJ,MW,CO,JR,ZN
35757,BE,DH,RH,LK,MRJ,ZN,CO,MW,JR
35758,MW,CO,LK,MRJ,RH,JR,ZN,DH,BE
35759,JR,CO,MW,ZN,MRJ,LK,RH,DH,BE
35760,JR,CO,MW,ZN,MRJ,LK,RH,BE,DH
35761,JR,MW,CO,ZN,MRJ,LK,BE,DH,RH
35762,RH,DH,LK,MW,MRJ,CO,BE,ZN,JR
35763,BE,DH,RH,LK,MRJ,JR,ZN,MW,CO
35764,ZN,CO,JR,MW,MRJ,LK,BE,DH,RH
35765,MRJ,ZN,MW,CO,JR,LK,DH,RH,BE
35766,BE,RH,DH,LK,MRJ,MW,CO,JR,ZN
35767,MW,ZN,MRJ,CO,JR,LK,RH,DH,BE
35768,BE,DH,RH,LK,MRJ,MW,JR,CO,ZN
35769,JR,CO,MW,ZN,MRJ,LK,RH,BE,DH
35770,DH,LK,RH,BE,MRJ,MW,CO,JR,ZN
35771,ZN,MRJ,CO,MW,JR,LK,RH,DH,BE
35772,CO,LK,MW,RH,MRJ,JR,ZN,DH,BE
35773,BE,DH,RH,LK,MRJ,MW,JR,CO,ZN
35774,CO,MW,MRJ,ZN,LK,JR,RH,BE,DH
35775,DH,BE,RH,MRJ,CO,LK,MW,JR,ZN
35776,LK,MRJ,RH,MW,CO,DH,ZN,JR,BE
35777,CO,JR,ZN,MW,MRJ,LK,DH,RH,BE
