respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38
6041,LIB,LIB_lo_pc,LIB_hi_pc,CUP_lo_pc,LBR_lo_es,LBR_hi_so,LBR_lo_pc,CUP,LBR,LBR_lo_so,LBR_hi_pc,LBR_hi_es,CUP_hi_pc,STY_lo_es,STY_lo_pc,STY_hi_so,STY,STY_lo_so,POP,STY_hi_pc,STY_hi_es,POP_lo_pc,POP_lo_es,CON_lo_pc,PRG,CON_lo_es,OAO,CON,POP_hi_es,CON_hi_es,DSA_lo_es,POP_hi_pc,DSA,CON_hi_pc,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
6042,LBR_lo_so,LBR_lo_es,LIB_hi_pc,LBR_hi_pc,LBR,LBR_lo_pc,LBR_hi_es,LIB,LBR_hi_so,LIB_lo_pc,STY_lo_es,STY_lo_so,STY_lo_pc,STY,STY_hi_pc,STY_hi_so,DSA_lo_es,STY_hi_es,DSA,CUP_lo_pc,CUP,DSA_hi_es,CUP_hi_pc,POP_lo_pc,POP,POP_lo_es,PRG,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6043,DSA_lo_es,LIB_lo_pc,LIB,LIB_hi_pc,DSA,LBR_lo_es,PRG,LBR_lo_so,LBR_lo_pc,LBR,DSA_hi_es,LBR_hi_pc,LBR_hi_so,LBR_hi_es,CUP_lo_pc,STY_lo_es,STY_lo_pc,STY_lo_so,CUP,STY,STY_hi_so,CUP_hi_pc,STY_hi_pc,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6044,LIB_hi_pc,LIB,LIB_lo_pc,LBR_lo_es,DSA_lo_es,LBR_lo_so,LBR_lo_pc,LBR,LBR_hi_pc,DSA,LBR_hi_so,LBR_hi_es,PRG,STY_lo_es,DSA_hi_es,STY_lo_pc,CUP_lo_pc,STY_lo_so,STY,CUP,STY_hi_so,STY_hi_pc,CUP_hi_pc,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6045,CON_hi_pc,CON_hi_es,CON,CON_lo_es,CON_lo_pc,NAT,NAT_hi_es,NAT_lo_es,POP_lo_es,POP,POP_lo_pc,POP_hi_pc,POP_hi_es,STY_hi_so,STY_hi_pc,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,CUP_hi_pc,LBR_hi_pc,CUP,LBR_hi_so,OAO,LBR_hi_es,CUP_lo_pc,LBR,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6046,NAT_hi_es,NAT,NAT_lo_es,POP_hi_es,POP_hi_pc,POP,POP_lo_pc,POP_lo_es,CON_hi_es,CON_hi_pc,CON,CON_lo_pc,CON_lo_es,STY_hi_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,LBR,OAO,LBR_hi_pc,LBR_hi_es,LBR_hi_so,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
6047,CON_lo_es,CON_hi_pc,CON,CON_hi_es,CON_lo_pc,POP_lo_es,CUP_hi_pc,POP_lo_pc,STY_hi_so,POP,CUP,STY_hi_pc,STY_lo_es,POP_hi_pc,POP_hi_es,CUP_lo_pc,STY,NAT_lo_es,STY_hi_es,NAT,STY_lo_pc,STY_lo_so,NAT_hi_es,OAO,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6048,LBR_hi_es,LBR_hi_so,LBR,LBR_hi_pc,LBR_lo_pc,LBR_lo_so,LBR_lo_es,STY_lo_pc,STY_lo_es,STY_hi_so,STY,STY_lo_so,STY_hi_es,STY_hi_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,DSA_lo_es,DSA,DSA_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,PRG,NAT,NAT_lo_es,NAT_hi_es
6049,STY_lo_pc,LBR_hi_es,STY_hi_so,LBR_hi_so,STY_hi_es,LBR_lo_pc,STY,LBR,CON_lo_pc,POP_lo_pc,STY_lo_es,CON_hi_es,LBR_hi_pc,STY_lo_so,LBR_lo_so,LBR_lo_es,STY_hi_pc,CON,POP_hi_es,POP,CON_lo_es,POP_lo_es,CON_hi_pc,POP_hi_pc,OAO,DSA_hi_es,DSA,DSA_lo_es,LIB,LIB_lo_pc,LIB_hi_pc,CUP,CUP_lo_pc,CUP_hi_pc,NAT,NAT_hi_es,NAT_lo_es,PRG
6050,CON_lo_es,CON,CON_hi_pc,CON_hi_es,CON_lo_pc,POP_lo_es,POP_lo_pc,POP,STY_hi_so,POP_hi_pc,POP_hi_es,STY_lo_es,STY_hi_pc,STY,STY_hi_es,STY_lo_pc,CUP_hi_pc,STY_lo_so,CUP,LBR_hi_pc,LBR_hi_so,CUP_lo_pc,LBR_lo_es,LBR,LBR_hi_es,OAO,LBR_lo_so,LBR_lo_pc,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6051,NAT_hi_es,NAT,NAT_lo_es,CON_hi_pc,CON_hi_es,POP_hi_pc,CON,POP_hi_es,POP,POP_lo_es,CON_lo_es,POP_lo_pc,CON_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,CUP_hi_pc,CUP,OAO,CUP_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
6052,STY_lo_pc,STY_hi_es,STY_hi_so,STY,STY_lo_so,STY_lo_es,STY_hi_pc,LBR_hi_es,POP_lo_pc,LBR_hi_so,LBR_lo_pc,LBR,LBR_hi_pc,LBR_lo_so,POP_hi_es,POP,LBR_lo_es,POP_lo_es,CON_lo_pc,CON_hi_es,POP_hi_pc,CON,CON_lo_es,CON_hi_pc,DSA_hi_es,DSA,DSA_lo_es,OAO,CUP,CUP_lo_pc,CUP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT,NAT_hi_es,NAT_lo_es,PRG
6053,CUP,CUP_hi_pc,CUP_lo_pc,CON_lo_es,CON_lo_pc,CON,CON_hi_pc,CON_hi_es,STY_lo_es,STY_hi_so,POP_lo_es,POP_lo_pc,STY,STY_hi_pc,STY_lo_pc,POP,STY_lo_so,STY_hi_es,OAO,POP_hi_pc,POP_hi_es,LBR_hi_so,LBR_hi_pc,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_pc,LBR_lo_so,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6054,POP_hi_es,POP_hi_pc,POP,POP_lo_pc,POP_lo_es,STY,STY_hi_pc,STY_hi_es,STY_hi_so,STY_lo_so,STY_lo_es,STY_lo_pc,CON,NAT_hi_es,NAT,NAT_lo_es,CON_hi_es,CON_hi_pc,CON_lo_pc,CON_lo_es,LBR,OAO,LBR_hi_pc,LBR_hi_es,LBR_hi_so,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_es,DSA_lo_es,LIB,LIB_hi_pc,LIB_lo_pc,PRG
6055,CON_hi_pc,NAT_lo_es,NAT,NAT_hi_es,CON,CON_lo_es,CON_hi_es,CON_lo_pc,POP_lo_es,POP_hi_pc,POP,CUP_hi_pc,POP_lo_pc,POP_hi_es,STY_hi_pc,CUP,STY_hi_so,STY_lo_es,STY,CUP_lo_pc,STY_hi_es,STY_lo_so,STY_lo_pc,LBR_hi_pc,OAO,LBR,LBR_hi_so,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6056,OAO,CUP_lo_pc,LIB,LIB_lo_pc,LIB_hi_pc,LBR_hi_so,CON_lo_pc,CUP,LBR_lo_es,LBR_lo_pc,LBR,CON_lo_es,LBR_hi_pc,CUP_hi_pc,LBR_hi_es,CON,STY_lo_es,STY_hi_so,STY_lo_pc,LBR_lo_so,CON_hi_es,STY,CON_hi_pc,STY_hi_pc,STY_lo_so,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,DSA,DSA_lo_es,DSA_hi_es,PRG,NAT,NAT_lo_es,NAT_hi_es
6057,NAT_hi_es,POP_hi_es,NAT,POP_hi_pc,POP,POP_lo_pc,NAT_lo_es,POP_lo_es,STY,CON,STY_hi_es,STY_hi_pc,STY_hi_so,CON_hi_es,STY_lo_so,STY_lo_pc,STY_lo_es,CON_hi_pc,CON_lo_pc,CON_lo_es,LBR,LBR_hi_es,LBR_hi_pc,LBR_hi_so,LBR_lo_so,LBR_lo_pc,LBR_lo_es,OAO,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_es,DSA_lo_es,LIB,LIB_hi_pc,LIB_lo_pc,PRG
6058,LIB,LIB_hi_pc,LIB_lo_pc,LBR_lo_es,LBR_lo_pc,PRG,LBR,LBR_lo_so,LBR_hi_so,LBR_hi_pc,LBR_hi_es,CUP_lo_pc,CUP,STY_lo_es,STY_lo_pc,CUP_hi_pc,STY,STY_lo_so,STY_hi_so,DSA_lo_es,STY_hi_pc,STY_hi_es,DSA,DSA_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6059,LBR_lo_pc,LBR_lo_es,LBR_lo_so,LBR,LBR_hi_es,LBR_hi_so,LBR_hi_pc,LIB,LIB_lo_pc,LIB_hi_pc,STY_lo_pc,DSA_lo_es,STY_lo_es,PRG,STY_lo_so,DSA,STY,CUP_lo_pc,STY_hi_so,DSA_hi_es,STY_hi_es,CUP,STY_hi_pc,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6060,CUP,CUP_hi_pc,CUP_lo_pc,STY_lo_es,STY_hi_so,CON_lo_es,CON_lo_pc,CON,POP_lo_es,STY_hi_pc,POP_lo_pc,STY,CON_hi_es,CON_hi_pc,STY_lo_pc,POP,STY_lo_so,STY_hi_es,LBR_hi_so,LBR_hi_pc,POP_hi_es,POP_hi_pc,LBR_lo_es,OAO,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
6061,PRG,LIB,DSA_lo_es,LIB_hi_pc,LIB_lo_pc,LBR_lo_so,DSA,LBR_lo_es,LBR_lo_pc,LBR,LBR_hi_pc,DSA_hi_es,LBR_hi_es,LBR_hi_so,STY_lo_es,STY_lo_pc,STY_lo_so,CUP_lo_pc,STY,CUP,STY_hi_so,STY_hi_pc,STY_hi_es,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6062,LIB,DSA_lo_es,LIB_lo_pc,LIB_hi_pc,PRG,DSA,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LBR,DSA_hi_es,LBR_hi_pc,LBR_hi_es,LBR_hi_so,CUP_lo_pc,STY_lo_es,STY_lo_pc,STY_lo_so,CUP,STY,STY_hi_so,CUP_hi_pc,STY_hi_pc,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6063,OAO,CON_lo_pc,LBR_hi_so,CON_lo_es,CON,CON_hi_es,LBR_lo_es,LBR,LBR_hi_pc,STY_hi_so,LBR_lo_pc,LBR_hi_es,CON_hi_pc,STY_lo_es,POP_lo_pc,STY_lo_pc,CUP_lo_pc,LBR_lo_so,STY,POP_lo_es,CUP,STY_hi_pc,STY_hi_es,POP,CUP_hi_pc,STY_lo_so,LIB_hi_pc,POP_hi_es,LIB,LIB_lo_pc,POP_hi_pc,NAT_lo_es,NAT,NAT_hi_es,PRG,DSA_lo_es,DSA,DSA_hi_es
6064,DSA_lo_es,DSA,LBR_lo_so,LBR_lo_pc,DSA_hi_es,LBR_lo_es,LBR,PRG,LBR_hi_es,LIB_lo_pc,LIB,LBR_hi_pc,LIB_hi_pc,LBR_hi_so,STY_lo_pc,STY_lo_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,STY_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6065,NAT_lo_es,NAT,NAT_hi_es,CON_hi_pc,CON_hi_es,CON,CON_lo_es,POP_hi_pc,POP_lo_es,CON_lo_pc,POP,POP_hi_es,POP_lo_pc,STY_hi_pc,STY_hi_so,STY_lo_es,STY,CUP_hi_pc,STY_hi_es,STY_lo_so,CUP,STY_lo_pc,CUP_lo_pc,OAO,LBR,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6066,CON_lo_es,CON_hi_pc,CON,CON_lo_pc,CON_hi_es,CUP_hi_pc,POP_lo_es,CUP,POP_lo_pc,POP,STY_hi_so,CUP_lo_pc,STY_lo_es,STY_hi_pc,POP_hi_pc,NAT_lo_es,POP_hi_es,STY,NAT,STY_hi_es,STY_lo_pc,NAT_hi_es,STY_lo_so,OAO,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6067,LBR_lo_so,LBR_hi_es,LBR,LBR_lo_pc,LBR_hi_pc,LBR_lo_es,DSA_lo_es,LBR_hi_so,DSA,DSA_hi_es,STY_lo_pc,STY_lo_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,STY_hi_pc,LIB_hi_pc,POP_lo_pc,LIB,LIB_lo_pc,POP_lo_es,POP,POP_hi_es,CUP_lo_pc,POP_hi_pc,CUP,CUP_hi_pc,PRG,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6068,CON_hi_es,CON,CON_hi_pc,CON_lo_pc,CON_lo_es,POP_lo_pc,POP_lo_es,POP,STY_hi_so,POP_hi_es,STY_hi_pc,POP_hi_pc,STY_lo_es,STY,STY_hi_es,STY_lo_pc,STY_lo_so,NAT_lo_es,NAT,NAT_hi_es,OAO,LBR_hi_pc,LBR_hi_so,CUP_hi_pc,LBR_hi_es,CUP,LBR,LBR_lo_es,CUP_lo_pc,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6069,STY_hi_so,LBR_hi_so,CON_lo_pc,LBR_hi_es,STY_lo_pc,CON_hi_es,POP_lo_pc,STY_hi_es,LBR_lo_pc,STY,LBR,CON,LBR_hi_pc,STY_lo_es,POP_hi_es,STY_hi_pc,LBR_lo_es,STY_lo_so,LBR_lo_so,POP,CON_lo_es,POP_lo_es,CON_hi_pc,POP_hi_pc,OAO,DSA_hi_es,DSA,DSA_lo_es,NAT,NAT_hi_es,LIB,NAT_lo_es,LIB_lo_pc,LIB_hi_pc,CUP,CUP_lo_pc,CUP_hi_pc,PRG
6070,CON_hi_es,CON,CON_lo_pc,POP_lo_pc,CON_hi_pc,POP_hi_es,STY_hi_so,POP,STY_hi_es,STY_hi_pc,CON_lo_es,POP_lo_es,STY,POP_hi_pc,STY_lo_es,STY_lo_pc,STY_lo_so,OAO,LBR,NAT_hi_es,NAT,NAT_lo_es,LBR_hi_es,LBR_hi_pc,LBR_hi_so,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,LIB,DSA,LIB_hi_pc,DSA_hi_es,DSA_lo_es,LIB_lo_pc,PRG
6071,LIB,LIB_lo_pc,LIB_hi_pc,PRG,LBR_lo_pc,LBR_lo_so,LBR_lo_es,DSA_lo_es,LBR,LBR_hi_es,LBR_hi_so,DSA,LBR_hi_pc,STY_lo_pc,DSA_hi_es,STY_lo_es,CUP_lo_pc,STY_lo_so,STY,STY_hi_so,CUP,STY_hi_es,STY_hi_pc,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
6072,STY_lo_es,STY_hi_pc,CUP_hi_pc,STY_lo_so,STY,STY_hi_so,POP_lo_es,CUP,STY_lo_pc,STY_hi_es,POP_lo_pc,POP,CUP_lo_pc,POP_hi_pc,POP_hi_es,LBR_hi_pc,LBR_lo_es,LBR_lo_so,LBR,LBR_hi_so,LBR_hi_es,LBR_lo_pc,CON_lo_es,CON_hi_pc,CON,CON_lo_pc,CON_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,OAO,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
6073,LBR_hi_so,LBR_hi_es,LBR_hi_pc,LBR,LBR_lo_es,LBR_lo_pc,LBR_lo_so,STY_lo_es,STY_hi_so,STY_lo_pc,STY,STY_hi_es,STY_lo_so,STY_hi_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,CUP_lo_pc,LIB_hi_pc,CUP,CON_lo_pc,LIB,CUP_hi_pc,CON_hi_es,CON,LIB_lo_pc,CON_lo_es,CON_hi_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT,NAT_lo_es,NAT_hi_es
6074,CUP_lo_pc,LIB_lo_pc,LIB,CUP,LIB_hi_pc,LBR_lo_es,LBR_lo_pc,CUP_hi_pc,STY_lo_es,STY_lo_pc,LBR_hi_so,LBR,STY_hi_so,LBR_lo_so,STY,LBR_hi_es,LBR_hi_pc,STY_lo_so,STY_hi_es,STY_hi_pc,CON_lo_pc,POP,CON_lo_es,CON,PRG,CON_hi_es,CON_hi_pc,OAO,POP_lo_pc,POP_lo_es,DSA_lo_es,DSA,DSA_hi_es,POP_hi_es,POP_hi_pc,NAT,NAT_lo_es,NAT_hi_es
6075,OAO,LIB_lo_pc,LIB,CUP_lo_pc,LIB_hi_pc,LBR_hi_so,CUP,CON_lo_pc,LBR_lo_pc,LBR_lo_es,LBR,CON_lo_es,LBR_hi_es,LBR_hi_pc,CUP_hi_pc,LBR_lo_so,CON,STY_lo_pc,STY_lo_es,STY_hi_so,CON_hi_es,STY,POP,CON_hi_pc,STY_lo_so,STY_hi_es,STY_hi_pc,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,DSA_lo_es,DSA,PRG,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
6076,LBR_hi_es,LBR_lo_pc,STY_lo_pc,LBR_hi_so,LBR,LBR_lo_so,STY_hi_so,STY_hi_es,STY,LBR_hi_pc,LBR_lo_es,STY_lo_es,STY_lo_so,STY_hi_pc,POP_lo_pc,POP_hi_es,POP,POP_lo_es,DSA_hi_es,DSA,DSA_lo_es,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,LIB_lo_pc,LIB,LIB_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,PRG,NAT,NAT_hi_es,NAT_lo_es
6077,STY_lo_es,STY_hi_pc,LBR_hi_pc,LBR_lo_es,STY,POP_lo_es,STY_lo_so,STY_hi_so,STY_lo_pc,LBR,LBR_lo_so,POP_lo_pc,LBR_hi_so,CUP_hi_pc,CUP,POP,CUP_lo_pc,STY_hi_es,LBR_hi_es,LBR_lo_pc,POP_hi_pc,POP_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,CON_lo_es,CON_lo_pc,CON,CON_hi_pc,CON_hi_es,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT_lo_es,NAT,NAT_hi_es
6078,CON_lo_es,CON_hi_pc,CON,CUP_hi_pc,CON_hi_es,CON_lo_pc,CUP,NAT_lo_es,POP_lo_es,NAT,CUP_lo_pc,POP_lo_pc,POP,NAT_hi_es,POP_hi_pc,STY_hi_so,STY_lo_es,STY_hi_pc,POP_hi_es,STY,STY_hi_es,STY_lo_pc,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,OAO,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6079,NAT_hi_es,NAT,POP_hi_es,POP_hi_pc,POP,NAT_lo_es,POP_lo_pc,POP_lo_es,CON,STY,CON_hi_es,CON_hi_pc,STY_hi_pc,CON_lo_pc,CON_lo_es,STY_hi_so,STY_hi_es,STY_lo_es,STY_lo_so,STY_lo_pc,LBR,OAO,LBR_hi_pc,LBR_hi_es,LBR_hi_so,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,LIB,DSA,LIB_hi_pc,LIB_lo_pc,DSA_hi_es,DSA_lo_es,PRG
6080,LIB_hi_pc,LIB,LIB_lo_pc,LBR_hi_so,LBR_lo_es,CUP_lo_pc,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_es,LBR_lo_so,CUP,STY_lo_es,STY_lo_pc,STY_hi_so,CUP_hi_pc,STY,POP_lo_pc,STY_lo_so,STY_hi_pc,STY_hi_es,POP_lo_es,POP,CON_lo_pc,CON_lo_es,POP_hi_es,CON,CON_hi_es,POP_hi_pc,OAO,CON_hi_pc,PRG,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
6081,CON_lo_es,CON_hi_pc,CON,CUP_hi_pc,CON_lo_pc,CON_hi_es,CUP,POP_lo_es,CUP_lo_pc,NAT_lo_es,POP_lo_pc,POP,STY_hi_so,STY_lo_es,NAT,STY_hi_pc,POP_hi_pc,NAT_hi_es,POP_hi_es,STY,STY_hi_es,STY_lo_pc,STY_lo_so,OAO,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
6082,LBR_lo_es,LBR_hi_pc,LBR_lo_so,LBR,LBR_hi_so,LBR_lo_pc,LBR_hi_es,STY_lo_es,LIB_hi_pc,STY_lo_pc,STY,STY_lo_so,CUP_lo_pc,STY_hi_so,LIB,CUP,STY_hi_pc,STY_hi_es,CUP_hi_pc,LIB_lo_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,DSA_lo_es,DSA,DSA_hi_es,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,PRG,OAO,NAT,NAT_lo_es,NAT_hi_es
6083,CON_hi_es,CON_hi_pc,CON,CON_lo_pc,CON_lo_es,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,STY_hi_so,STY_hi_pc,STY,STY_lo_es,STY_hi_es,STY_lo_pc,STY_lo_so,LBR_hi_pc,NAT_hi_es,NAT,NAT_lo_es,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,OAO,LBR_lo_pc,CUP_hi_pc,CUP,CUP_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
6084,CON_hi_es,CON_hi_pc,CON,CON_lo_pc,CON_lo_es,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,NAT_hi_es,NAT,NAT_lo_es,STY_hi_so,STY_hi_pc,STY,STY_lo_es,STY_hi_es,STY_lo_pc,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_lo_pc,OAO,CUP_hi_pc,CUP,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
6085,CON_lo_es,CON_lo_pc,CUP,CON,CUP_lo_pc,CUP_hi_pc,OAO,CON_hi_pc,CON_hi_es,STY_lo_es,STY_hi_so,POP_lo_es,POP_lo_pc,STY,STY_hi_pc,STY_lo_pc,POP,LBR_hi_so,LBR_lo_es,STY_lo_so,LBR_hi_pc,STY_hi_es,LBR,POP_hi_pc,POP_hi_es,LBR_hi_es,LBR_lo_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
6086,LIB_hi_pc,LIB,LBR_lo_es,LIB_lo_pc,LBR_hi_so,LBR_lo_pc,LBR,CUP_lo_pc,LBR_hi_pc,LBR_lo_so,LBR_hi_es,CUP,STY_lo_es,CUP_hi_pc,STY_lo_pc,STY_hi_so,STY,STY_lo_so,STY_hi_pc,STY_hi_es,POP_lo_pc,POP,POP_lo_es,PRG,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,DSA_lo_es,CON,CON_hi_es,DSA,CON_hi_pc,DSA_hi_es,OAO,NAT,NAT_lo_es,NAT_hi_es
6087,LBR_lo_pc,LBR_hi_so,LBR_hi_es,LBR,STY_lo_pc,LBR_lo_es,LBR_lo_so,STY_hi_so,LBR_hi_pc,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_hi_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,CON_lo_pc,CON_hi_es,POP_hi_pc,CON,CON_lo_es,CON_hi_pc,DSA,DSA_hi_es,DSA_lo_es,OAO,LIB_lo_pc,LIB,LIB_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,PRG,NAT,NAT_hi_es,NAT_lo_es
