state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
35,NM,CTR,SD,163.38467831196743,251.7127645289201,88.33,21.2789,True,6,SD
35,NM,CTR,STY,189.1335531572814,225.96388968360617,36.83,8.8727,True,8,SD
35,NM,LIB,NAT,284.0446208626718,131.05282197821577,152.99,36.8568,True,5,SD
35,NM,LIB,SD,129.52356547660548,285.57387736428205,156.05,37.5937,True,4,SD
35,NM,LIB,STY,195.41843980575408,219.67900303513346,24.26,5.8445,True,9,SD
35,NM,NAT,SD,114.10930369690413,300.9881391439834,186.88,45.0205,True,3,SD
35,NM,NAT,STY,102.12687650433236,312.9705663365552,210.84,50.7938,True,2,SD
35,NM,SD,STY,248.60467749592706,166.4927653449605,82.11,19.7814,True,7,SD
36,NY,CON,CTR,995.0711175000976,1319.3650312306822,324.29,14.0118,True,7,SD
36,NY,CON,PRG,1408.517830144569,905.9183185862108,502.6,21.7159,True,4,SD
36,NY,CON,SD,965.3842363779531,1349.0519123528268,383.67,16.5772,True,6,SD
36,NY,CON,STY,1175.1672776044393,1139.2688711263406,35.9,1.5511,True,10,SD
36,NY,CTR,PRG,1505.2775160666602,809.1586326641198,696.12,30.0773,True,2,SD
36,NY,CTR,SD,1038.281957154622,1276.1541915761577,237.87,10.2778,True,8,SD
36,NY,CTR,STY,1205.5850889415437,1108.8510597892362,96.73,4.1796,True,9,SD
36,NY,PRG,SD,638.7330098128946,1675.7031389178853,1036.97,44.8044,True,1,SD
36,NY,PRG,STY,860.630282019928,1453.805866710852,593.18,25.6294,True,3,SD
36,NY,SD,STY,1385.530390973322,928.9057577574579,456.62,19.7294,True,5,SD
37,NC,CON,CTR,739.2034894212695,716.1508974204698,23.05,1.584,True,9,CON
37,NC,CON,NAT,1005.3756355150999,449.97875132663955,555.4,38.1623,True,1,CON
37,NC,CON,SD,745.7372087391932,709.6171781025462,36.12,2.4819,True,8,CON
37,NC,CON,STY,767.9473091242203,687.4070777175192,80.54,5.5341,True,7,CON
37,NC,CTR,NAT,966.2274100657489,489.12697677599044,477.1,32.7824,True,2,CON
37,NC,CTR,SD,722.3893751848224,732.965011656917,10.58,0.7267,True,10,CON
37,NC,CTR,STY,783.3457465106476,672.0086403310919,111.34,7.6502,True,6,CON
37,NC,NAT,SD,509.54072079710727,945.8136660446322,436.27,29.9771,True,4,CON
37,NC,NAT,STY,507.3716575251802,947.9827293165592,440.61,30.2752,True,3,CON
37,NC,SD,STY,812.6007767905548,642.7536100511845,169.85,11.6705,True,5,CON
38,ND,CON,CTR,64.34428574798676,47.674750742339334,16.67,14.881,True,7,CON
38,ND,CON,LIB,65.8258181584777,46.1932183318484,19.63,17.5261,True,6,CON
38,ND,CON,NAT,85.21842651847544,26.800609971850644,58.42,52.1499,True,1,CON
38,ND,CON,SD,61.099407386538225,50.91962910378787,10.18,9.0875,True,8,CON
38,ND,CTR,LIB,75.91392403789712,36.10511245242895,39.81,35.5375,True,3,CON
38,ND,CTR,NAT,68.18865471993777,43.830381770388314,24.36,21.7448,True,4,CON
38,ND,CTR,SD,67.31436715364663,44.70466933667945,22.61,20.1838,True,5,CON
38,ND,LIB,NAT,55.329502340992015,56.689534149334065,1.36,1.2141,True,9,CON
38,ND,LIB,SD,28.802430276498026,83.21660621382807,54.41,48.5758,True,2,CON
38,ND,NAT,SD,55.3425100312799,56.67652645904621,1.33,1.1909,True,10,CON
39,OH,CON,CTR,805.5967045411485,921.54866675487,115.95,6.7135,True,9,CTR
39,OH,CON,NAT,1238.0895826931203,489.0557886028983,749.03,43.3683,True,1,CTR
39,OH,CON,SD,890.2561749568567,836.8891963391618,53.37,3.0899,True,10,CTR
39,OH,CON,STY,1004.279032280483,722.8663390155357,281.41,16.2935,True,6,CTR
39,OH,CTR,NAT,1175.2150416000231,551.9303296959954,623.28,36.0876,True,2,CTR
39,OH,CTR,SD,983.5604624813307,743.5849088146879,239.98,13.8943,True,7,CTR
39,OH,CTR,STY,1008.4014099408489,718.7439613551696,289.66,16.7709,True,5,CTR
39,OH,NAT,SD,675.1979852483298,1051.9473860476887,376.75,21.8134,True,4,CTR
39,OH,NAT,STY,644.3451688270466,1082.800202468972,438.46,25.3861,True,3,CTR
