code,year,in_letter,n_sup,target,rating,rater_lr,target_lr,target_vs,distance,target_extr,target_bloc,fptp,tier,micro
ISR,2013,3,79.0,0,5.962025316455696,7.463208685162847,7.460390355912744,23.339999999999996,0.0028183292501031687,2.460390355912744,right,0.0,False,0
ISR,2020,1,65.0,0,3.265540058394561,5.264577349811508,7.863327230641124,29.46,2.598749880829616,2.863327230641124,right,0.0,False,0
ISR,2020,3,33.0,0,7.080949118726976,6.869270586929774,7.863327230641124,29.46,0.9940566437113496,2.863327230641124,right,0.0,False,0
ISR,2020,7,73.0,0,6.589245157448598,7.827943014889848,7.863327230641124,29.46,0.03538421575127604,2.863327230641124,right,0.0,False,0
ITA,2006,1,51.0,0,1.8921944569947906,3.2703207793152456,7.57895266782734,23.710000000000004,4.308631888512094,2.5789526678273402,right,0.0,True,0
ITA,2006,2,42.0,0,6.6909498909881515,7.944049741752178,7.57895266782734,23.710000000000004,0.36509707392483737,2.5789526678273402,right,0.0,True,0
ITA,2006,5,31.0,0,1.462438730707014,2.023369150546798,7.57895266782734,23.710000000000004,5.555583517280542,2.5789526678273402,right,0.0,True,0
ITA,2018,4,50.0,0,4.298709390828893,7.274765680960754,5.105412178238292,32.68000000000001,2.169353502722462,0.10541217823829196,center,0.0,True,0
ITA,2018,5,57.0,0,4.308719475263284,3.099444189013789,5.105412178238292,32.68000000000001,2.005967989224503,0.10541217823829196,center,0.0,True,0
JPN,2007,4,52.0,0,5.4423076923076925,3.269631031220435,5.240072202166065,,1.9704411709456298,0.24007220216606484,center,0.0,True,0
JPN,2013,1,147.0,0,3.9954606226019536,4.643390377127477,6.649573017332044,,2.0061826402045675,1.6495730173320444,right,0.0,True,0
JPN,2013,3,76.0,0,4.786721524011828,4.9613893815051515,6.649573017332044,,1.688183635826893,1.6495730173320444,right,0.0,True,0
JPN,2013,4,97.0,0,5.387993912784473,5.745175704966478,6.649573017332044,,0.9043973123655666,1.6495730173320444,right,0.0,True,0
JPN,2013,5,84.0,0,5.830124032864267,5.143806641457008,6.649573017332044,,1.5057663758750364,1.6495730173320444,right,0.0,True,0
JPN,2017,1,73.0,0,2.8721052978821664,4.188345004573435,6.3978418738094325,33.279999999999994,2.2094968692359975,1.3978418738094325,right,0.0,True,0
JPN,2017,3,62.0,0,5.8788948097030245,5.258237090703537,6.3978418738094325,33.279999999999994,1.139604783105895,1.3978418738094325,right,0.0,True,0
JPN,2017,4,34.0,0,2.714970037024314,3.1442593309892266,6.3978418738094325,33.279999999999994,3.253582542820206,1.3978418738094325,right,0.0,True,0
KEN,2013,3,38.0,0,3.8421052631578947,1.7984189723320159,8.266294227188082,24.97,6.467875254856066,3.266294227188082,far-right,1.0,False,0
KOR,2012,2,45.0,0,1.7555555555555555,3.05297157622739,7.648148148148148,42.8,4.595176571920758,2.648148148148148,right,0.0,False,0
