w,baseline_party,k5_noresid,k4_resid,k4_noresid,conf_resid,conf_noresid
0.6637911279060992,CON,2,9,9,0.9216074027257146,0.9030348649235426
2.041945576474665,CON,2,9,9,0.8431374297644177,0.8465076870376226
3.350322863772909,CON,2,9,9,0.9612650945726663,0.9584444661690452
0.0004004160407339,CUP,9,6,7,0.44083880912281115,0.6592168628844692
1.153428381408244,STY,0,3,3,0.9871718530409387,0.9930487021522302
0.0028342445539397,CON,2,9,9,0.9274726091635935,0.9195349140449898
0.0223537919327591,CUP,2,9,9,0.5052628810791806,0.6310929316507938
1.15899826040639,NAT,8,8,8,0.8856363934629625,0.8896520833141078
0.0001159101122567,STY,0,3,3,0.9930214705682863,0.8749896658955094
2.278253204909836,POP,3,0,1,0.9655804199791861,0.9963682071880479
0.0246370286957142,CON,2,9,9,0.6954748233045113,0.7352209083893668
0.1257303290728136,POP,3,0,1,0.9987523963364796,0.9997423624969165
0.2973061224191975,C7,6,7,5,0.4388881674583387,0.9207838351749452
0.802660567908386,CON,2,8,8,0.8257217077768698,0.7930725640506513
1.239796613190881,NAT,8,8,8,0.974525571386291,0.9746273033756846
2.006565343397844,CON,2,9,9,0.7952379269769677,0.8081945485970974
0.0425759666637236,POP,3,0,1,0.9230874112488433,0.8129390364655755
1.263129428044254,STY,0,9,9,0.5061532322518714,0.5954785459533197
0.0061474460561409,CUP,9,7,5,0.8606290102685118,0.8876091320139898
0.5817162240688885,NAT,8,8,8,0.9770521182233363,0.9851123721816358
0.3019728837075424,CON,2,7,5,0.8519452897917243,0.8606384938037523
0.7622544171839787,NAT,8,8,8,0.9331561472348563,0.9531624206160154
2.170928081751639,CON,2,9,9,0.9472555913280499,0.9477310512295801
1.356975165130987,CUP,9,9,9,0.5549169106435285,0.5422639116857773
1.470482983396448,POP,3,0,1,0.9384407378031377,0.9842216470338601
0.0335441974290016,CON,2,9,9,0.9458075212054731,0.9375074175427949
0.2598779895185119,NAT,8,8,8,0.8809544177570372,0.8761716818553041
1.067456664779965,CON,2,3,3,0.7087722286076501,0.6773110754500254
0.4851005473796783,LIB,9,6,7,0.7135521794229164,0.5764515670070135
0.000631557772262,CON,2,7,5,0.855864553052497,0.4373314928106697
1.180720101674195,SD,7,4,0,0.9782503984549384,0.9896567035529501
2.059553357539216,CON,2,9,9,0.6314053219626212,0.7344930666032703
0.5755811179842847,CON,2,3,9,0.5944316544451451,0.5693296256752015
1.776215042728384,CUP,9,9,6,0.7087013276048412,0.7197567346661558
1.377050568176925,NAT,8,8,8,0.613447471674944,0.6495168730583939
0.9958074652790094,C7,6,7,5,0.5678776816033326,0.8051976834234438
0.0608316935476299,LIB,1,5,7,0.38976200973326597,0.6549591879260339
0.7267623200416539,NAT,8,8,8,0.5850264307812837,0.5709220120192762
0.4018028532383823,LIB,5,1,2,0.8866651172089959,0.511519224238174
0.1051198396062036,CON,2,9,9,0.8763155788242656,0.8635911823348423
0.7435741377021531,CON,2,9,9,0.7166969418416106,0.8431531818997893
0.0888583427113859,NAT,8,8,8,0.7639612223281742,0.754910214525742
0.000139479013027,STY,3,3,6,0.992845598550335,0.6877072798123774
0.0065279613344813,CON,6,7,5,0.5954944917026765,0.827629827806523
0.9268376338173646,NAT,8,8,8,0.8871868091225149,0.8944876709755849
0.3403790220024458,LIB,5,2,1,0.8485136012940593,0.6438863526762145
0.912568340022857,POP,3,0,1,0.9230772152255287,0.9910012083853782
0.1607967379618158,STY,0,3,6,0.9994979690393802,0.9982094573359485
0.22636972570664,LIB,5,1,2,0.9502866989194035,0.8617672199394967
0.0003764999252034,STY,3,3,3,0.9104530011474841,0.7262248673468937
1.355218810782834,CON,2,9,9,0.8937542496453192,0.9007517575608642
1.253030186386768,STY,0,3,3,0.987690368800741,0.6595056394941242
0.0002216013572352,STY,3,3,3,0.7421798811490381,0.7721064144982592
1.143832956040689,NAT,8,8,8,0.8959707532384524,0.9017665675991308
0.7370013781418969,NAT,8,8,8,0.8778560980298139,0.8851991166745071
0.5391628361141788,CON,2,3,5,0.528657948163085,0.5407057741810889
1.285609135858577,CON,2,7,5,0.7905974248141207,0.7076019566177658
0.0608316935476299,LIB,5,5,4,0.569339280688255,0.8298639880997007
0.2598779895185119,NAT,8,8,8,0.45509122113575684,0.46690375399338285
0.9271972748169584,CON,2,8,8,0.7847918874901736,0.8099089258490008
0.4402394518497394,STY,0,3,6,0.7827284301720322,0.5315315862542989
1.272887104402192,NAT,8,8,8,0.9231166968111431,0.9347914766054453
1.734583814384616,POP,4,0,1,0.9784983597758066,0.6837837416554932
0.1599183767404063,POP,3,0,1,0.8307248014508068,0.6333767092534154
0.2911134986116842,LIB,4,2,1,0.4640067512465043,0.6710166380237554
2.332793559680156,NAT,8,8,8,0.9255370722189779,0.9571101606635806
1.759227364895532,STY,0,9,9,0.6708128011488171,0.6668062665128758
2.259324347111413,CON,2,9,9,0.6640602505304708,0.7362972567568371
0.9281713882110404,C7,5,1,2,0.7345803463538565,0.41379681365108933
5.914058652882166,POP,3,0,1,0.9967482419520289,0.9867750275222604
0.067453455433191,STY,0,3,3,0.9999129862065039,0.9534234377060351
0.0006826450109321,DSA,4,4,0,0.9055436518956483,0.9717047322549686
0.8094769213228341,DSA,5,2,2,0.7840453870244742,0.7046130441034543
4.634411976077617,CON,2,7,5,0.9374867221673283,0.8717603011065496
2.654043950331655,NAT,8,8,8,0.91351577919984,0.939012242307828
0.2526340193153189,CON,2,9,9,0.9510192351142093,0.9362175650212242
0.0002927959875012,POP,3,3,6,0.5926225023155364,0.9019973489108197
0.0702237161640394,CON,2,9,9,0.9314251206846946,0.9128483012675401
0.0001192142968585,DSA,4,0,1,0.7674007552563389,0.9339004205180179
0.3208481380512649,CON,2,9,9,0.9548761847969703,0.9444970940703132
0.0001303522912851,POP,3,0,1,0.9203509572155665,0.5298847210364882
1.155966732867536,CON,2,9,9,0.5244374151008736,0.5560659325961371
1.324802095590474,STY,0,3,3,0.9689873017107727,0.6868577939823224
1.100465363436473,DSA,4,2,1,0.9714930982044252,0.9566274062168683
2.875711169330797,CON,2,9,9,0.950539284090466,0.822279556430285
0.6827171880766066,CON,2,9,9,0.5957524968981597,0.5381031866008283
0.6459631075755766,CON,2,9,9,0.6937940125070193,0.6825622564412267
0.2529823563734158,CUP,9,9,6,0.7534898926189275,0.8767790709001673
0.0076954981157637,POP,4,0,1,0.9899133089357762,0.5680082925746729
0.0107611612661067,STY,3,3,3,0.9378363731383851,0.7293239441241243
0.802660567908386,CON,2,9,9,0.9193297594913435,0.9088025912162595
0.0265205347801095,SD,7,4,0,0.969390205111982,0.9647472315703155
0.1198244677981573,PRG,1,5,4,0.9266615381057344,0.9632856652565678
5.662706061928883,POP,3,0,1,0.957706134355451,0.798043032301131
0.4459012621789404,NAT,8,8,8,0.7088384145027563,0.6975493789174061
0.4851005473796783,SD,7,4,0,0.9846088718987891,0.9831707507541498
0.5799497795133322,CUP,6,7,5,0.595121912611752,0.44871125299892084
1.249619104604959,CON,2,3,9,0.7860534055486346,0.7722770483528131
0.0085267223434241,NAT,8,8,8,0.9192971043774368,0.9179486282456362
0.8576073829016778,NAT,8,8,8,0.8899009283807647,0.8733407664280963
0.0001776214266262,POP,3,0,6,0.7368922575130273,0.9631969268332119
0.000139479013027,STY,0,3,3,0.8009707505985162,0.747746777771235
2.006565343397844,CUP,9,9,6,0.7389136825150394,0.704983447898811
0.3940745211093844,NAT,8,8,8,0.9549548551989863,0.9692395106137457
2.486890883642106,CON,2,9,9,0.9613331019166822,0.9563984260177307
1.618284969644034,NAT,8,8,8,0.8785947631170402,0.864649865274848
0.0031015095867961,C7,1,5,7,0.9019943585850155,0.9742650353940764
0.0027723607700957,CON,2,9,9,0.9694201932184566,0.9671046751505189
0.0004498684475024,POP,3,3,3,0.5830638932610789,0.9223018521299569
0.6152524272906185,NAT,8,8,8,0.684321461020094,0.7525005789404097
0.6968335052072959,CON,6,7,5,0.7851291119990828,0.8061403908228717
0.7038725236972012,STY,0,3,3,0.9999032390455774,0.9929126880233411
2.083659505059445,NAT,8,8,8,0.7032343236376101,0.720888044852178
0.6616502700896737,NAT,8,9,8,0.4310292156162381,0.42660750302687916
0.6352300059096324,CUP,9,6,6,0.8766989487264052,0.9291405869151036
0.476031973961235,NAT,8,8,8,0.9005693512729036,0.9373662297828308
1.020329589643359,CON,2,9,9,0.3947221758594403,0.5534915819168228
0.115885967044874,STY,0,3,3,0.9690516981442622,0.7773093988848089
3.391376113382257,POP,3,0,1,0.9779997745482982,0.9714981555204905
0.4018028532383823,LIB,5,6,7,0.8532456802756337,0.6301590464746727
0.3642945900492719,CON,2,9,9,0.8974364033568837,0.9138033630835766
0.5077683271319912,CON,2,9,9,0.9344216214776999,0.9363496935630495
0.0001140829963347,CUP,9,9,9,0.5837926652193584,0.5186587080934258
1.470482983396448,POP,3,0,3,0.8372823412256227,0.9335885462837162
1.136498949728031,CON,2,9,9,0.911175867918705,0.9044453137180022
1.377050568176925,CON,2,9,9,0.9593497191059926,0.9426208696848146
0.941816662597838,NAT,8,8,8,0.907508608344671,0.9449971536685957
1.272628294079585,NAT,8,8,9,0.554178837182579,0.6046895643064315
0.0004949617412372,SD,7,4,0,0.9752074431822539,0.9498048656861264
0.2846722268594227,STY,0,9,9,0.8705843979729789,0.8600813943019059
0.3667343212282501,POP,9,6,7,0.3578924416413395,0.7487852641940679
0.0034433823858204,CON,2,9,9,0.9177493384658723,0.9063395212442726
0.9393808556415056,STY,0,3,3,0.999962848126883,0.9987397387842634
0.0008626654825953,POP,3,0,1,0.9900140798346476,0.5824423815062855
0.1612790883985677,NAT,8,8,8,0.7152939714996842,0.7304906012417508
0.0001238015159563,CUP,2,8,8,0.5272081992564271,0.3875816354767648
1.159070225073647,CUP,9,6,7,0.5231069451442446,0.7982347091869347
0.8367488741930198,CON,2,9,9,0.8800075170613463,0.8625972882014684
1.064319860101495,CUP,9,3,6,0.6415709066483958,0.7810926699782405
1.072682782938148,POP,3,0,1,0.9998736808506806,0.9953440080560213
1.884092949946208,POP,4,0,1,0.937581242378026,0.7372745753648999
0.4683056052895098,STY,0,9,9,0.7620475144320694,0.7554278775421579
0.9019447428398772,STY,0,8,8,0.5616697232864861,0.553875272961637
0.0340896849169124,NAT,8,8,8,0.9769735261970403,0.9827293590779435
1.901355920422884,CUP,9,9,9,0.5737308351527622,0.6807432261693621
0.4636239071653013,CUP,9,9,6,0.7013080396602807,0.6744377513141249
0.3855315115575058,CON,2,7,5,0.9282144955599043,0.7024820547359828
0.5445001371648718,POP,3,0,1,0.9997675851757183,0.9954494735407612
0.7141414331522028,SD,7,4,4,0.49442249195071103,0.6756386436829517
0.0001282512818314,DSA,5,2,2,0.7429430428043956,0.8349460412031566
2.37541012468349,CON,2,7,5,0.846190466076656,0.790223899382223
0.3606399640996811,PRG,7,4,0,0.6028485958899349,0.5435590399822077
0.0208782513803364,CUP,2,9,9,0.497260733040094,0.5780472204448566
0.4209980446788497,NAT,8,8,8,0.9044592064157584,0.926555186092103
0.4636239071653013,CON,6,7,5,0.9218010791511851,0.6295148340975228
0.4590419755592787,CON,2,7,5,0.8938200912832006,0.599076716649216
0.2526340193153189,C7,1,1,7,0.9243969355016142,0.6466128519315334
2.411814440400807,NAT,8,8,8,0.8319916807872954,0.805432871494852
0.4426529432035935,CON,2,9,9,0.7356899903286105,0.7978362597545335
0.0002718742196977,DSA,4,2,1,0.8914221767476129,0.9541110944308187
0.0005110930820921,POP,3,0,3,0.6782063141128287,0.9577308746252169
0.5188549338897089,CON,2,9,9,0.8858921177966368,0.8615838477279957
0.7806797032568791,CON,2,3,6,0.4755873545192774,0.5265533201397524
0.6117560878035354,NAT,8,8,8,0.8760132504801802,0.8882163540004655
1.101485408066697,CON,8,8,8,0.4848612957015543,0.5159767016545382
2.3430930262295,STY,3,3,6,0.7822842062697801,0.862145230110449
1.178920041667504,CON,2,9,9,0.8354479223538721,0.7729225471227696
0.6017013781662085,C7,1,1,2,0.9347814639249159,0.6979287647226555
2.326899339273007,CON,6,7,5,0.7860095671315241,0.6503011446528548
0.1612790883985677,CON,2,9,9,0.5779242515992387,0.7354968147456611
0.2248486540692476,CON,2,9,9,0.8104687239286941,0.4556874200297139
0.4876049888059684,CUP,9,3,6,0.8530517059515402,0.680566057734038
1.625383085454157,NAT,8,8,8,0.9321614433887382,0.9084128242152468
0.2725352075776354,CON,2,7,5,0.9201916347798854,0.759204738830141
0.0001176670360515,CUP,9,9,9,0.8422263081460627,0.7641064228309161
0.1347914112531731,CON,2,9,9,0.9670606311818624,0.9600594525801945
0.4220907142359077,LIB,4,1,2,0.8217196395542122,0.6391351283495994
0.6542858447603891,NAT,8,8,8,0.9036366840405037,0.9235105217988471
0.6593364657211757,CON,2,8,8,0.4320743936882743,0.5827550271490146
0.5911280545874191,CON,6,7,5,0.48300821129012333,0.9365998828302905
0.0030272762851541,CON,2,9,9,0.5021693453365386,0.6584467057709433
0.2751519764267253,CON,6,7,5,0.6915594644742225,0.7336876055750269
0.000695066437962,LIB,6,7,5,0.857863105349843,0.6939401452055691
0.9808816846368558,CUP,2,9,9,0.5638014391549866,0.480297286006748
1.124277018648939,CUP,9,9,9,0.6641384489992391,0.644796522212023
1.587557405478469,CON,2,9,9,0.7683390971323545,0.7151515482226125
0.9939714001100785,NAT,8,8,8,0.9715029613913102,0.974518026448295
0.0001481506927109,CON,2,9,9,0.7075230350441307,0.8113739912616745
0.4246518271001494,CON,6,7,5,0.6023872417989394,0.7182931605166141
0.3792674695387093,STY,0,3,3,0.9723219562502977,0.6911482947447496
1.794693889441866,NAT,8,8,8,0.5567099952979558,0.5604883038149225
3.193938229764844,POP,3,0,1,0.6863717061986627,0.7047100586430964
1.417980296700015,DSA,4,2,1,0.6528600488215608,0.5811902777706921
0.0044615672695557,CON,0,3,9,0.5844867381632022,0.48419576764539174
0.5181860991665037,CON,2,9,9,0.9597614099676758,0.9405243471649448
0.000139479013027,CON,2,9,9,0.7509952945749997,0.7518477397481571
1.497764478279771,CUP,9,9,9,0.7300934485003391,0.7431293870406938
0.0240572403218772,POP,3,0,1,0.9892603905447285,0.8595249149429751
2.12333961198385,CON,2,0,5,0.5407968600559624,0.4324023853501872
0.5597256155746982,LIB,5,1,2,0.9250141445435072,0.721667417682427
0.8185364277857217,DSA,4,0,1,0.9502274769384164,0.9813544652091675
0.5583715192940792,CON,2,8,8,0.5075150460306649,0.5067338839304651
2.137974367155428,STY,0,3,3,0.9999932280711046,0.9996013293357849
0.0923040093491909,NAT,8,8,8,0.9687500169697805,0.9742692858177178
0.1842406122421433,SD,7,4,0,0.981503565153185,0.9834281497797273
1.364664887469704,CON,2,9,9,0.9018057713431652,0.8769088810707091
0.6827171880766066,CUP,2,9,9,0.5319249279734122,0.6114552742967919
0.0041866071556337,STY,3,3,3,0.8905318653729046,0.8735548779386998
1.465418331159449,POP,4,0,1,0.994287132977378,0.5344571380600783
1.078287080260202,NAT,8,8,8,0.7398342464418783,0.6751293951066603
0.5976841620240596,CON,2,8,8,0.3816316041449386,0.5266546920192421
0.5953412284945568,STY,3,3,3,0.41619639538194947,0.5728580498040077
2.382866279501892,CUP,9,7,5,0.5915957189375366,0.47706142286465036
0.634072382338257,NAT,8,8,8,0.7225322278143973,0.7142038761482993
0.715955082014427,LIB,9,6,6,0.44273658435128943,0.6494386810494046
0.5294902716869881,CON,2,9,9,0.8490261947510699,0.6937614288054527
3.198099409754449,NAT,8,8,8,0.5227627463803357,0.5159295168596435
0.9599591434400994,NAT,8,8,8,0.8674696920416987,0.8594790323405929
1.247162886997822,CUP,9,9,9,0.652510744445294,0.635317539026728
1.670983920722345,CUP,2,9,9,0.5997017979332978,0.5233752185164414
0.1589625729218954,NAT,8,8,8,0.9272210948301184,0.9431247113489071
2.083659505059445,CON,2,8,9,0.763053587943447,0.761287350706816
0.5130012402895734,LIB,6,7,5,0.6422197567693906,0.8393629245466875
0.5063214582041257,LIB,6,7,5,0.5329560115051205,0.8342020217099495
0.0009189478865616,CON,2,9,9,0.8684858353984801,0.8765587815885547
1.04848818108957,NAT,8,8,8,0.5936104256634862,0.6068101993161922
0.0026062117898644,POP,3,0,1,0.945689911413576,0.9351315464766535
4.995925539721855,STY,0,3,3,0.9976022757466664,0.9351416002642994
1.744903741974355,CON,2,9,9,0.9432397885023952,0.9450883199074821
1.119173125600596,CON,2,9,9,0.6536192894013856,0.6347777602944152
0.6814583913884664,NAT,8,8,8,0.5744815780230462,0.6462552101452909
0.6637911279060992,NAT,8,8,8,0.9379830868563247,0.9321468198058788
1.180228457549192,POP,4,0,1,0.7896015273580684,0.8060234957559673
1.860245080359035,CON,2,8,8,0.7460479792344706,0.7218553209127729
1.090288502627497,CON,2,7,5,0.7589308492898886,0.585345775840911
1.522305323276382,C7,1,6,7,0.8763338586405004,0.40678840332937305
0.8447773020140439,C7,9,1,7,0.8611941339447139,0.545798051003179
0.304142176448457,LIB,5,6,7,0.9309175023191623,0.7457822258421649
3.548862524800388,NAT,8,8,8,0.8823159263070737,0.8879578771127203
0.4232607353117945,STY,0,3,3,0.9999708678404603,0.9966962392208675
0.1424446318735907,CON,2,3,9,0.8165753245030828,0.80840671452485
0.569845021101154,CUP,9,9,6,0.8331031339474921,0.8461290669725235
1.293605199427796,CON,2,9,5,0.9465559612587992,0.9501164882864236
1.064386289834858,CON,0,3,9,0.5757862762437763,0.4847273630722692
0.6813844111903091,CUP,9,6,9,0.6916961874820704,0.8047462995992211
0.6128192112683198,LIB,5,1,2,0.8860739973553456,0.6046895231454821
0.0002209719611649,STY,0,3,3,0.5416586218198258,0.5414209372212294
0.2665790879043922,LIB,5,6,7,0.9676615111450296,0.7039184869480573
0.4317053128046449,NAT,2,9,9,0.4117301814423916,0.42305502379930454
1.314964696303491,STY,0,3,9,0.759749589574261,0.6713940060878474
1.939166530780093,STY,0,3,3,0.8541069403943878,0.893771466140519
0.1933019217177485,CON,6,7,5,0.5060347693270583,0.8488882756716521
1.65457434161012,CON,2,9,9,0.9424239604845519,0.8083585884714913
0.491362605164331,LIB,5,6,7,0.7775379934995911,0.7951015997955772
0.8523792741231543,CON,2,3,9,0.7073206770085588,0.6172108881339737
1.014762989044216,CON,2,7,5,0.764588124238863,0.7625437136576346
0.4444121657323087,CUP,9,3,6,0.709101339916541,0.7680716041069552
0.0001272105521168,STY,0,3,3,0.9984481937460187,0.9968156414104089
0.5941592520181487,C7,1,6,7,0.6000187706448072,0.8276269348948351
1.361730625643916,CON,2,9,9,0.6842659940380259,0.688488836001593
1.239796613190881,CON,2,3,9,0.5604324390462186,0.5450420298876997
0.8431234660604738,CUP,9,6,6,0.6390221690268281,0.4948921965533542
0.0152615459960855,CON,2,9,9,0.9380328161015711,0.9236891524432129
0.0318643123218607,C7,6,7,5,0.8703332839225242,0.8727920769911454
1.672247228313621,NAT,8,8,8,0.7847163504402228,0.7317338294741675
1.404147680394773,CUP,2,9,9,0.542270950666644,0.5255559454570433
0.6598722254219067,NAT,8,8,8,0.973295686017354,0.9829617565763291
0.004757515243159,STY,0,3,6,0.9825864292774105,0.9178711756063157
0.3743881556467145,NAT,8,8,8,0.9729555699483937,0.9790444950915886
1.260398467218281,CUP,2,9,9,0.5222359838998724,0.6157772385260942
0.3391325688773623,CON,2,9,9,0.7852248443170391,0.8096134268380194
0.9838847508928392,POP,3,0,1,0.7281071403028063,0.7382872587653106
0.9271972748169584,CON,2,9,9,0.754622398746339,0.7928781216279523
2.219928715670054,CUP,9,0,6,0.819109025583105,0.8580188628114118
0.8471594783029643,NAT,8,8,8,0.8315527148194117,0.8924821977120319
2.638418944194238,POP,3,0,1,0.984544055881877,0.9684057552773981
1.56535504050637,STY,0,3,3,0.9425114283307079,0.566366116492123
0.9808816846368558,CON,2,9,9,0.7664320951098266,0.601218080807113
2.170928081751639,STY,0,3,6,0.5137557153042608,0.5371157520484958
2.826990060943881,CON,6,7,5,0.8463653337466146,0.5722797153841366
0.3643250406696215,CUP,9,7,5,0.6377950402333653,0.6877833548124477
0.1420995214127534,CON,2,9,5,0.8000063735578706,0.6017587193365108
0.3029609096062223,CON,2,9,9,0.4718758668206869,0.6602988999942324
0.6228237486167048,LIB,4,0,1,0.6389905876002588,0.7640084108937034
0.4999665548010817,LIB,9,0,1,0.37575853678398563,0.5976157075256825
2.738074087551537,NAT,8,8,8,0.9740656750260596,0.9844033966169349
1.662722004539867,CON,2,7,5,0.87104278141143,0.8377306553086937
1.180598389131873,PRG,1,5,2,0.470624280186957,0.7128910586152218
1.939885184577808,CON,2,9,9,0.7530185814597871,0.7784780339173333
0.0311314391442944,CON,2,9,9,0.9432499965934981,0.9312961873045468
0.9271972748169584,NAT,8,8,8,0.8339292058102344,0.8405289132988664
0.0055384251333068,CON,6,7,5,0.45074323613016154,0.8137896059180814
1.435904703769516,CON,2,8,8,0.5373205541445845,0.45390177213902866
1.587557405478469,CON,2,9,9,0.5766198979225298,0.6494469481988386
1.666441288844594,CUP,9,6,6,0.5289381801708621,0.8209252109984957
0.3290488123751199,CON,2,3,9,0.9211951679768763,0.9081014934844308
0.0002852343582039,STY,0,3,3,0.9747737641605212,0.9791010054263001
1.260398467218281,STY,0,3,6,0.98296328513193,0.9797784469811998
0.4032463943570632,CON,2,9,5,0.9563222724564651,0.9350120824807467
0.9093896117871628,NAT,8,8,8,0.9442759491132944,0.9677197158313605
0.1380676895796744,STY,0,3,3,0.9998417964581533,0.9952046205262652
0.6524519741780194,CON,2,8,8,0.5941884686196758,0.6749355133992393
1.267915164387012,STY,0,3,3,0.9999921234068836,0.9987078016545261
0.5632937039874929,NAT,8,8,8,0.964115352534972,0.9785368262997576
1.702100278047798,STY,0,3,3,0.9446309063851258,0.957899165951995
0.1586542565037147,STY,3,3,3,0.9773156682897333,0.5316657731225635
0.0088161329353268,STY,0,3,3,0.7881793396413787,0.706140280431662
0.0001197023285366,STY,3,3,6,0.6012697431691808,0.46692479545487386
0.5338522593130254,LIB,5,3,3,0.9467661591431116,0.8939706481855788
2.223963412640523,POP,3,0,1,0.9789540094538123,0.817372326221423
0.0006146536599677,CUP,9,9,9,0.7115249079080537,0.7314988933757393
1.115728060597417,NAT,8,8,8,0.8184939361542722,0.8389961757633848
0.3270352222476887,CUP,9,9,6,0.6699949249251304,0.5247349223711589
0.3853721500626137,STY,0,3,3,0.9894377608745649,0.9849695696247127
0.5231337351220753,PRG,1,5,4,0.8996606177089862,0.9854041020815473
0.3374113188051246,C7,4,6,7,0.6494233361735718,0.37623620902466026
0.7203411521096916,CON,2,9,6,0.6417389131574259,0.6627582087759304
2.006565343397844,CUP,9,9,9,0.6135146195223491,0.5310741089443788
0.7435741377021531,CON,2,9,9,0.799457588048001,0.8608327537880718
1.604083163149887,NAT,8,8,8,0.8936946544101863,0.9038579236786003
1.744648804110416,POP,3,0,1,0.9328421844580783,0.997619838206293
0.0007569514989208,POP,3,0,3,0.6003073099472179,0.9837719600418782
0.7517720161274477,POP,3,0,1,0.8207903422697261,0.8135145597421419
0.4006346170286303,POP,3,3,3,0.5856685457461044,0.9796614444642683
12.429314999828662,DSA,4,2,1,0.44288286165730056,0.7584628820570515
0.2295709977329862,LIB,5,2,2,0.8513173162033588,0.6139404867358917
1.23707951474515,POP,3,0,1,0.9960415603106703,0.6662690560140674
0.0005014474495149,DSA,4,2,0,0.8129564064585248,0.7218049566679037
0.3356888707897699,LIB,9,6,7,0.5404758322487059,0.7286129106017877
0.2951211220803018,POP,3,0,1,0.9998207287318193,0.9686861422786469
0.5325656539820286,CON,2,9,9,0.8852505586751558,0.867143031371388
0.1149013222622703,DSA,5,4,0,0.825230696057528,0.8910923814813679
0.3394430669380608,C7,5,6,7,0.4909168163015095,0.4481070024647385
0.0164798028355948,DSA,4,0,1,0.5904937958860538,0.8984271223661036
0.6575195541708574,LIB,5,2,7,0.7294684346889415,0.6593940469081557
0.0001247077240726,LIB,5,1,7,0.7232793672232745,0.41945737813988204
0.4851005473796783,PRG,7,4,0,0.7507087546451243,0.5664230338000938
0.6762282291498347,CON,2,9,9,0.940938887543092,0.9449984119600432
0.4851005473796783,POP,4,0,1,0.8869010749874925,0.7736007833834075
1.248064201906886,POP,3,0,1,0.9946153245479188,0.8913941451980292
1.744648804110416,STY,0,3,3,0.7560039610967538,0.4726253435625005
0.2047049660367653,SD,7,4,0,0.7717002832346637,0.8358829683202875
1.231448917719866,CON,2,7,5,0.8244099901684143,0.8094076570592209
1.731102015492997,CUP,2,9,9,0.5954153216175256,0.5052529093259652
0.0001775062216936,LIB,4,1,2,0.7891596765111519,0.5134457341728966
0.8097717170047453,CON,2,9,6,0.5224281751621204,0.5713026633850786
0.4498239815181808,C7,6,7,7,0.9026718753948381,0.5769963696621864
0.4836300367346896,POP,3,0,1,0.9523887235252098,0.5621581108894845
0.3674059613942539,PRG,7,4,0,0.5516899355726392,0.6074059387878445
0.7203755310292081,CON,2,9,9,0.8618751732530621,0.814540705280859
1.24059125019976,STY,0,3,3,0.8456859397261851,0.9192849880565501
0.697902791475991,STY,3,3,3,0.8639459123050962,0.755825883332675
0.0488276068738264,STY,3,3,3,0.9398467687971128,0.8483067297861595
0.0003569367016589,CUP,9,9,6,0.4875660575277525,0.5272361998231886
0.2902721306953191,POP,3,0,3,0.7017274180158941,0.9730838219729537
0.2222984235085691,C7,1,5,2,0.8138853607395313,0.9257104607282628
1.640384361137059,NAT,8,8,8,0.7272847765911731,0.668539250114856
1.404502234039848,CON,2,8,8,0.5583302932860578,0.5270819429479509
1.401235965222649,STY,0,3,3,0.8573992725468835,0.7061556361920979
0.1694815444778714,POP,4,0,1,0.8588540852714883,0.8764241858361601
0.8539421364320469,NAT,8,8,8,0.7682953461231028,0.7523748603562167
5.686754210519882,SD,7,4,4,0.6671963462125777,0.7655552908426213
4.269346291950644,CON,2,9,9,0.7484613276806996,0.8384003580485845
0.7266226711236421,NAT,8,8,8,0.5804117002650369,0.5615781973458913
0.5010319165428155,CON,2,7,5,0.884983901223964,0.7230510354879535
0.792627246382537,CON,2,8,8,0.6055762912002718,0.6473050274945857
1.53645139132114,C7,1,1,2,0.897335991945571,0.48930740546323526
0.1007458946653755,CON,2,9,9,0.5400784101957102,0.49915714253064164
0.0001272105521168,STY,0,9,6,0.49472363542181835,0.6200458509846967
0.3810662979275062,LIB,4,1,1,0.7835758237559124,0.6477189401709329
1.349704911354052,CON,2,9,9,0.8447586679139102,0.8972643040730095
0.6473483405144812,CON,2,9,9,0.8833126357757743,0.8942864725016846
0.4410727158354986,STY,0,3,6,0.9851050389262532,0.9800493906721675
0.0001433207572212,POP,9,0,1,0.449082218416524,0.6791576804240496
0.4636239071653013,CON,2,9,9,0.9455474627728433,0.9360962574044919
9.203603213160571,CUP,9,6,6,0.7500918384040525,0.8844266649579117
0.3541344510281988,CON,2,9,9,0.5454884326213381,0.6883236358807593
0.0011013724158768,POP,3,0,3,0.7910771056371797,0.9875323847795527
0.3166468518200469,PRG,1,5,4,0.9363056467488472,0.9483298788138215
0.0204939041530643,CON,2,9,9,0.7165947317751481,0.621387021332853
0.1069964413924807,DSA,5,2,2,0.7207962631433448,0.6628372512761189
0.0004367228308692,CON,2,3,9,0.8121339496822366,0.773400490387896
0.6459631075755766,NAT,8,8,8,0.9119641274385115,0.9142621276398939
0.0026469767654139,SD,7,4,0,0.7153443301848113,0.9138019535713252
1.086419429575406,C7,1,5,2,0.5765549812526525,0.9556956742268107
1.027047152362396,LIB,4,2,1,0.5131305968051705,0.7186856243658085
0.5937158209663642,C7,1,5,7,0.7459850628144457,0.4987843601314536
0.364200607551568,C7,5,1,7,0.7950648760761712,0.4491787310733681
3.105273481991643,NAT,8,8,8,0.8785469830298455,0.8946904359259593
0.9213657524484944,CON,2,9,9,0.591527796166844,0.6671548126246104
