variable,domain,type,stat_label,question,overall,CON,SD,STY,REF,CTR,LIB,CON/CTR,CON/SD,CON/STY,SD/STY,SD/CON,SD/CTR,SD/LIB,STY/REF,STY/SD,STY/CON,REF/STY,CON/REF,CON/NAT,LIB/CTR,REF/SD,CTR/LIB,PRG/DSA,cond_chamber,irv_chamber,cond_pure_chamber,irv_pure_chamber,cond_bloc1,cond_bloc2,cond_bloc3,cond_bloc4,irv_bloc1,irv_bloc2,irv_bloc3,irv_bloc4
urbancity,Demographics,categorical_dist,% Suburb,Type of area (1=City … 4=Rural),39.93,41.11,41.71,33.11,34.56,37.7,42.24,39.8248,41.3773,37.75,38.8582,41.4225,39.705,41.975,33.7625,37.41,36.3716,34.0251,39.0795,41.11,40.424,37.7775,39.97,44.572,39.7765,40.5297,39.5908,41.222,,39.9969,36.4594,41.42,40.9408,37.75,40.3574,41.4061
urbancity,Demographics,categorical_dist,% Town,Type of area (1=City … 4=Rural),12.55,12.43,12.63,11.34,14.71,13.12,13.17,12.6901,12.5191,11.9722,12.2022,12.5342,12.875,12.9,12.8565,11.985,11.7844,13.4668,13.1368,12.6554,13.15,13.774,13.145,11.377,12.6241,12.6435,12.7447,12.6716,,12.5229,11.8424,12.7158,12.6204,11.9722,12.6381,12.7567
urbancity,Demographics,categorical_dist,% Rural area,Type of area (1=City … 4=Rural),20.18,25.64,13.97,18.51,27.18,21.44,14.56,24.057,20.441,22.6454,15.4755,19.5623,17.705,14.265,22.4115,16.24,21.4169,23.9816,26.1174,27.6098,17.312,21.2355,18.0,11.866,20.131,20.4787,19.9814,19.5634,,22.5334,16.7418,14.6417,26.8288,22.6454,22.5588,14.6204
urbancity,Demographics,categorical_dist,% Other,Type of area (1=City … 4=Rural),0.52,0.36,1.0,0.76,0.5,0.5,0.33,0.4128,0.6451,0.528,0.9204,0.6933,0.75,0.665,0.643,0.88,0.5969,0.5959,0.4034,0.409,0.398,0.725,0.415,0.379,0.6241,0.5946,0.621,0.584,,0.5133,0.8535,0.9025,0.3922,0.528,0.5063,0.7971
region,Demographics,categorical_dist,% Northeast,Region,16.92,15.61,18.26,12.55,15.9,14.25,22.05,15.0974,16.7906,14.3248,16.3666,16.9901,16.255,20.155,14.0575,15.405,13.7976,14.6642,15.6999,14.777,18.93,16.962,18.15,22.908,15.9494,16.5887,15.8357,17.4326,,15.5475,14.7739,18.2417,15.1316,14.3248,15.7283,18.8694
region,Demographics,categorical_dist,% Midwest,Region,20.85,22.64,18.96,17.41,21.93,22.31,20.73,22.5156,21.0006,20.4434,18.446,20.7235,20.635,19.845,19.444,18.185,19.5423,20.2626,22.4199,22.5714,21.362,20.5935,21.52,20.625,21.0035,21.0336,21.1792,21.0568,,21.6549,18.0137,19.3867,22.5816,20.4434,21.9182,19.5368
region,Demographics,categorical_dist,% South,Region,38.92,42.86,36.83,46.73,37.98,44.17,29.32,43.3537,40.1736,44.4854,40.1128,39.7196,40.5,33.075,42.7925,41.78,45.1522,41.2079,41.3472,40.9931,35.26,37.4625,36.745,28.373,41.3826,39.7753,41.5122,38.7482,,42.4445,42.8743,36.8158,41.6449,44.4854,42.1423,35.5528
region,Demographics,categorical_dist,% West,Region,23.31,18.89,25.96,23.31,24.19,19.26,27.9,19.0295,22.0397,20.7464,25.0813,22.5721,22.61,26.93,23.706,24.635,21.508,23.8654,20.533,21.6634,24.444,24.9865,23.58,28.094,21.6647,22.605,21.4718,22.765,,20.3527,24.3421,25.5633,20.6447,20.7464,20.2104,26.0472
age,Demographics,continuous,Median,"Age (years, derived from birth year)",50.0,59.0,43.0,38.0,46.0,51.0,55.0,55.9848,51.872,50.18,41.342,50.6672,47.0,49.0,41.6,40.5,46.5617,43.0488,54.97,59.49,53.4,44.65,53.0,38.6,50.2351,51.7491,50.098,52.28,,53.5472,39.9473,44.6667,58.95,50.18,54.2123,46.3278
age,Demographics,continuous,Q25,"Age (years, derived from birth year)",34.0,43.0,29.0,27.0,34.0,33.0,39.0,39.231,36.763,36.28,28.3368,35.7088,31.0,34.0,30.15,28.0,33.5232,31.4177,40.21,43.49,36.6,31.75,36.0,27.8,34.6397,36.372,34.0588,36.8,,37.8004,27.7789,30.1667,43.0533,36.28,38.0569,31.7
age,Demographics,continuous,Q75,"Age (years, derived from birth year)",64.0,68.0,60.0,53.0,60.0,64.0,67.0,66.4924,64.436,61.7,57.6788,63.8336,62.0,63.5,56.15,56.5,59.1155,57.4177,65.52,67.51,65.8,60.0,65.5,53.5,63.3155,64.129,63.3922,64.8,,64.9712,55.7263,60.9167,67.5075,61.7,65.6061,61.7944
faminc_new,Demographics,ordinal,Weighted mean,Family income,6.82,6.902,6.7074,5.4489,6.4086,6.5223,7.6663,6.7589,6.8153,6.2917,6.2901,6.8007,6.6149,7.1868,5.8808,6.0781,6.0413,6.0546,6.749,7.3238,7.2087,6.5431,7.0943,7.7142,6.6461,6.8579,6.6464,6.9277,,6.6999,5.939,6.7719,7.1353,6.2917,6.7728,6.9082
faminc_new,Demographics,ordinal_dist,% <$10k,Family income,6.25,3.81,6.4,15.33,8.93,5.69,2.98,4.5186,4.9638,8.6484,9.3612,5.1589,6.045,4.69,12.45,10.865,10.6333,11.291,5.3972,3.1583,4.064,7.7915,4.335,5.612,5.9466,5.2517,5.7814,4.7082,,5.353,11.8521,6.0558,3.5621,8.6484,4.732,5.7386
faminc_new,Demographics,ordinal_dist,% $10k–20k,Family income,7.11,6.69,7.87,9.58,6.69,8.35,4.86,7.3157,7.2157,7.9038,8.437,7.3045,8.11,6.365,8.2795,8.725,8.4017,7.7561,6.69,5.7835,6.256,7.221,6.605,5.339,7.6927,7.0823,7.798,6.9312,,7.392,8.914,7.6592,6.1612,7.9038,7.312,7.1723
faminc_new,Demographics,ordinal_dist,% $20k–30k,Family income,10.25,10.25,12.25,13.41,10.15,11.65,7.82,10.7777,11.141,11.5772,12.6347,11.2916,11.95,10.035,11.943,12.83,12.1217,11.3526,10.219,9.0348,9.352,11.095,9.735,7.242,11.4376,10.7633,11.491,10.6532,,11.046,12.9582,11.8308,9.5386,11.5772,10.949,11.1201
faminc_new,Demographics,ordinal_dist,% $30k–40k,Family income,9.19,9.79,8.47,9.74,9.1,10.5,8.34,10.0576,9.2019,9.769,8.8911,9.1025,9.485,8.405,9.452,9.105,9.7604,9.3361,9.5761,9.1873,9.204,8.8165,9.42,7.052,9.5532,9.2451,9.6637,9.166,,9.7217,9.2454,8.6283,9.4206,9.769,9.7392,8.5736
faminc_new,Demographics,ordinal_dist,% $40k–50k,Family income,7.97,8.73,8.25,7.54,7.8,7.07,8.49,8.1043,8.5162,8.2302,8.0146,8.48,7.66,8.37,7.657,7.895,8.0252,7.7041,8.4417,7.8872,7.922,8.0025,7.78,6.397,8.0217,8.1628,7.8539,8.3956,,8.2505,7.8165,8.1717,8.2143,8.2302,8.2295,8.2326
faminc_new,Demographics,ordinal_dist,% $50k–60k,Family income,8.89,9.23,8.08,10.34,10.44,10.08,7.86,9.5504,8.7177,9.6962,8.8294,8.6311,9.08,7.97,10.385,9.21,9.8875,10.4031,9.6051,8.544,8.748,9.378,8.97,7.089,9.1699,8.8194,9.2584,8.6878,,9.2934,9.4598,8.2283,8.8611,9.6962,9.244,8.1866
faminc_new,Demographics,ordinal_dist,% $60k–70k,Family income,6.76,7.59,6.83,5.68,7.54,6.55,7.01,7.198,7.2514,6.7878,6.4487,7.1942,6.69,6.92,6.517,6.255,6.4587,6.8538,7.5745,7.1294,6.826,7.2205,6.78,5.862,6.9131,7.0106,6.852,7.1556,,7.1403,6.1279,6.8217,7.32,6.7878,7.1967,6.8301
faminc_new,Demographics,ordinal_dist,% $70k–80k,Family income,7.26,7.62,7.26,5.6,6.67,8.0,8.16,7.7632,7.4596,6.7716,6.7095,7.4325,7.63,7.71,6.0815,6.43,6.4236,6.2753,7.3255,7.3848,8.096,6.9355,8.08,7.832,7.4836,7.4709,7.602,7.6144,,7.5031,6.2465,7.3967,7.4583,6.7716,7.653,7.4809
faminc_new,Demographics,ordinal_dist,% $80k–100k,Family income,9.26,10.56,8.12,5.95,9.77,9.27,9.8,10.0738,9.473,8.6238,7.4004,9.2892,8.695,8.96,7.669,7.035,7.8295,8.3608,10.3151,11.0108,9.588,9.0275,9.535,9.447,9.0996,9.4245,9.1155,9.5056,,9.6201,6.7951,8.3558,10.8026,8.6238,9.8123,8.5466
faminc_new,Demographics,ordinal_dist,% $100k–120k,Family income,7.59,7.13,7.05,5.55,8.53,6.08,8.5,6.7343,7.0944,6.4664,6.5526,7.0883,6.565,7.775,6.891,6.3,6.1942,7.4307,7.564,8.5706,7.532,7.864,7.29,9.75,6.7223,7.2531,6.639,7.238,,6.8057,6.1342,7.09,8.0065,6.4664,6.8523,7.3304
faminc_new,Demographics,ordinal_dist,% $120k–150k,Family income,8.01,8.53,7.18,4.47,7.2,6.66,9.71,7.8252,7.9286,6.8248,6.2814,7.8269,6.92,8.445,5.6985,5.825,6.1253,6.1929,8.1177,9.8187,8.49,7.191,8.185,10.963,7.3185,7.9866,7.2269,8.1102,,7.682,5.5255,7.3475,9.2474,6.8248,7.8258,7.7253
faminc_new,Demographics,ordinal_dist,% $150k–200k,Family income,5.79,5.41,5.44,3.23,4.25,5.54,7.87,5.459,5.4234,4.4944,4.7072,5.4256,5.49,6.655,3.689,4.335,4.1188,3.8737,5.0504,6.6889,6.938,4.7855,6.705,8.64,5.3501,5.7504,5.4351,5.8242,,5.2936,4.0907,5.6508,6.1261,4.4944,5.4479,6.0046
faminc_new,Demographics,ordinal_dist,% $200k–250k,Family income,2.64,2.24,2.91,1.76,1.41,1.94,3.79,2.1269,2.5385,2.0384,2.5287,2.5889,2.425,3.35,1.6025,2.335,1.9557,1.5391,1.9827,2.7006,3.05,2.085,2.865,4.219,2.3577,2.5939,2.3251,2.6918,,2.2525,2.2079,2.9025,2.4872,2.0384,2.2809,3.0544
faminc_new,Demographics,ordinal_dist,% $250k–350k,Family income,1.75,1.23,2.2,0.75,0.71,1.77,3.28,1.4335,1.6621,1.0284,1.7192,1.7352,1.985,2.74,0.732,1.475,0.9457,0.7248,1.0688,1.3819,2.676,1.3805,2.525,3.337,1.6882,1.7845,1.759,1.931,,1.4535,1.3147,2.2542,1.3052,1.0284,1.5341,2.4142
faminc_new,Demographics,ordinal_dist,% $350k–500k,Family income,0.8,0.71,1.24,0.61,0.61,0.32,0.87,0.563,0.9461,0.668,1.0311,0.986,0.78,1.055,0.61,0.925,0.6508,0.61,0.679,1.0334,0.65,0.8935,0.595,0.831,0.7581,0.8779,0.7045,0.8846,,0.7088,0.8554,1.1325,0.8961,0.668,0.704,1.0819
faminc_new,Demographics,ordinal_dist,% $500k+,Family income,0.49,0.51,0.46,0.47,0.2,0.52,0.64,0.5138,0.4877,0.4932,0.4633,0.484,0.49,0.55,0.3485,0.465,0.4863,0.2996,0.4139,0.706,0.592,0.317,0.58,0.382,0.4973,0.5342,0.5004,0.5146,,0.5016,0.4661,0.48,0.6163,0.4932,0.5039,0.5093
marstat,Demographics,categorical_dist,% Married,Marital status,46.62,56.21,37.5,34.18,45.49,47.47,49.07,52.9159,47.8747,46.9574,36.3991,46.4658,42.485,43.285,39.2695,35.84,43.1616,41.3177,52.8868,59.6057,48.43,41.8945,48.27,39.442,46.2659,48.1431,46.1043,48.007,,50.1239,35.473,39.295,57.9139,46.9574,50.7659,40.8631
marstat,Demographics,categorical_dist,% Separated,Marital status,1.8,1.62,1.95,2.59,2.97,1.45,0.96,1.5559,1.767,2.0274,2.1622,1.7919,1.7,1.455,2.761,2.27,2.1945,2.8298,2.0385,1.473,1.156,2.511,1.205,1.179,1.7291,1.6682,1.6722,1.613,,1.7029,2.3407,1.8258,1.5691,2.0274,1.6346,1.6898
marstat,Demographics,categorical_dist,% Divorced,Marital status,10.17,11.2,9.5,8.94,11.14,11.38,11.74,11.2678,10.4427,10.2508,9.3143,10.3146,10.44,10.62,9.93,9.22,9.8614,10.3284,11.1814,10.5189,11.596,10.402,11.56,6.507,10.5785,10.5517,10.6961,10.7228,,10.8206,9.1581,9.8433,10.8011,10.2508,10.9501,10.1509
marstat,Demographics,categorical_dist,% Widowed,Marital status,5.39,7.84,4.13,4.04,4.97,5.75,5.39,7.0523,6.1872,6.244,4.1002,5.9078,4.94,4.76,4.4585,4.085,5.5893,4.6269,6.9503,6.7326,5.534,4.592,5.57,2.521,5.7866,5.8524,5.6912,6.0194,,6.6014,4.0751,4.37,7.1199,6.244,6.6708,4.5305
marstat,Demographics,categorical_dist,% Never married,Marital status,30.45,19.45,39.14,42.32,29.12,29.08,28.22,23.0795,28.2219,29.0554,40.1945,29.7046,34.11,33.68,36.38,40.73,32.9959,33.9895,22.4477,18.2103,28.564,33.629,28.65,44.483,30.0407,28.4381,30.2753,28.3182,,25.9184,41.0815,37.3917,18.9766,29.0554,25.2879,35.9347
marstat,Demographics,categorical_dist,% Domestic/civil partnership,Marital status,5.57,3.68,7.78,7.92,6.31,4.86,4.62,4.1247,5.5066,5.4608,7.8264,5.8153,6.32,6.2,7.1955,7.85,6.1914,6.9039,4.4953,3.4595,4.716,6.9715,4.74,5.875,5.5957,5.3446,5.5565,5.3188,,4.8301,7.8655,7.2733,3.6193,5.4608,4.6882,6.8303
child18,Demographics,binary,% Supporting,Children under 18 in household,21.8211,19.4741,23.0216,29.7865,29.0282,22.3617,17.7389,20.5624,21.0545,23.8053,25.2648,21.3216,22.6916,20.3803,29.4453,26.404,25.5821,29.3079,22.4359,19.1099,19.588,26.3252,20.0503,19.0489,22.0852,21.2529,22.0769,20.6336,,21.2815,27.1518,22.5264,19.5085,23.8053,20.8155,21.8265
numchildren,Demographics,continuous,Median,Number of children,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.6231,1.5545,1.58,1.0,1.4792,1.0,1.0,1.0,1.0,1.4077,1.0,1.69,2.0,1.0,1.0,1.0,0.0,1.3175,1.4202,1.2353,1.42,,1.5822,1.0,1.0,1.9742,1.58,1.5751,1.0
numchildren,Demographics,continuous,Q25,Number of children,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numchildren,Demographics,continuous,Q75,Number of children,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.6231,2.5545,2.58,2.0,2.4792,2.0,2.0,2.0,2.0,2.4077,2.0,2.69,3.0,2.0,2.0,2.0,1.7,2.3175,2.4202,2.2353,2.42,,2.5822,2.0,2.0,2.9742,2.58,2.5751,2.0
ownhome,Demographics,categorical_dist,% Own,Home ownership,67.25,76.48,59.37,52.04,65.49,67.83,70.95,73.2198,68.8575,66.2152,56.9394,67.5691,63.6,65.16,58.0925,55.705,62.0042,60.5283,73.0731,80.1256,69.702,62.736,69.39,60.361,66.9124,68.9769,66.819,69.0858,,70.497,54.8948,61.04,78.3227,66.2152,71.3362,62.5487
ownhome,Demographics,categorical_dist,% Rent,Home ownership,29.44,21.42,35.31,43.79,30.75,30.0,26.89,24.6538,27.608,30.8154,38.122,28.6539,32.655,31.1,37.922,39.55,34.6698,35.5605,24.3123,17.745,28.134,32.802,28.445,34.442,29.8302,27.8252,30.0227,27.7042,,26.7523,40.4873,34.1658,19.5173,30.8154,25.9872,33.1283
ownhome,Demographics,categorical_dist,% Other,Home ownership,3.31,2.1,5.32,4.17,3.76,2.18,2.16,2.1302,3.5345,2.9694,4.9387,3.777,3.75,3.74,3.9855,4.745,3.3261,3.9112,2.6146,2.1294,2.168,4.462,2.17,5.197,3.2602,3.1992,3.1624,3.2108,,2.7526,4.6179,4.795,2.16,2.9694,2.6791,4.3235
immstat,Demographics,categorical_dist,"% Immigrant, naturalized",Immigration background,5.63,5.09,6.18,7.81,4.07,8.73,5.15,6.4619,5.5756,6.2324,6.7205,5.6577,7.455,5.665,6.127,6.995,6.7011,5.4497,4.7738,4.1639,6.582,5.0195,6.94,4.048,6.6531,5.8714,7.0173,5.7614,,6.1547,7.1752,6.3067,4.5234,6.2324,6.1938,6.0896
immstat,Demographics,categorical_dist,"% Immigrant, not citizen",Immigration background,2.25,0.88,3.38,4.63,1.88,1.84,2.26,1.2418,1.9937,2.455,3.7945,2.182,2.61,2.82,3.3925,4.005,3.1011,2.8945,1.19,0.7085,2.092,2.555,2.05,2.281,2.2162,2.0527,2.1847,2.0276,,1.7066,4.1432,3.1583,0.8058,2.455,1.5552,3.0515
immstat,Demographics,categorical_dist,"% US-born, parent immigrant",Immigration background,10.73,8.13,14.04,13.44,9.57,10.99,10.61,9.2079,10.7629,10.3602,13.841,11.2079,12.515,12.325,11.6985,13.74,11.2751,10.9976,8.5764,7.9291,10.762,11.5815,10.8,11.944,11.1857,10.7475,11.3027,10.765,,9.9611,13.6737,13.5,8.05,10.3602,9.8746,12.9943
immstat,Demographics,categorical_dist,"% US-born, grandparent immigrant",Immigration background,17.86,20.42,15.43,10.84,15.09,14.65,22.23,18.2453,18.197,16.3964,13.908,17.8212,15.04,18.83,12.7525,13.135,14.7458,13.5222,18.7677,21.9733,19.198,15.243,18.44,18.833,16.6027,18.095,16.2363,18.5514,,17.8739,12.6277,15.9317,21.1884,16.3964,18.1039,17.0013
immstat,Demographics,categorical_dist,% 3+ gen US-born,Immigration background,63.53,65.48,60.97,63.28,69.4,63.8,59.74,64.8468,63.4708,64.556,61.736,63.1312,62.385,60.355,66.034,62.125,64.1769,67.1423,66.6952,65.2301,61.364,65.6065,61.77,62.891,63.3449,63.2345,63.2629,62.8938,,64.3056,62.3803,61.1033,65.4355,64.556,64.2749,60.8613
sexuality,Demographics,categorical_dist,% Heterosexual/straight,Sexual orientation,87.04,95.42,82.48,85.51,90.88,93.78,84.42,94.8019,89.6552,91.2578,83.4847,88.6808,88.13,83.45,87.9265,83.995,89.5503,88.899,94.0126,95.4102,88.164,87.1,89.1,66.707,90.05,89.7348,90.3345,89.1292,,92.432,84.3299,83.5833,95.297,91.2578,92.7615,83.6249
sexuality,Demographics,categorical_dist,% Lesbian/gay woman,Sexual orientation,1.21,0.39,1.72,1.39,0.54,0.37,2.05,0.3825,0.9825,0.81,1.6106,1.0827,1.045,1.885,1.0075,1.555,0.9823,0.8536,0.4365,0.2185,1.378,1.071,1.21,3.245,0.8979,0.9737,0.8447,1.1062,,0.6589,1.5185,1.635,0.2938,0.81,0.6159,1.7277
sexuality,Demographics,categorical_dist,% Gay man,Sexual orientation,2.8,0.91,4.62,1.9,1.04,1.7,5.98,1.2078,2.5628,1.3258,3.718,2.8422,3.16,5.3,1.513,3.26,1.4964,1.3573,0.9503,0.9786,4.268,2.651,3.84,5.991,2.4468,2.6777,2.4647,3.0458,,1.705,2.9593,4.49,0.9534,1.3258,1.7526,4.746
sexuality,Demographics,categorical_dist,% Bisexual,Sexual orientation,5.65,1.62,7.13,6.42,4.32,2.39,4.92,1.9102,4.0747,3.636,6.8946,4.4896,4.76,6.025,5.475,6.775,4.463,5.0947,2.457,1.8209,3.908,5.5845,3.655,17.164,3.9403,3.9776,3.8106,4.083,,2.9454,6.6965,6.5508,1.8069,3.636,2.77,6.3085
sexuality,Demographics,categorical_dist,% Other,Sexual orientation,1.52,0.51,1.15,1.98,1.18,1.07,1.35,0.7211,0.7951,1.1274,1.4252,0.8433,1.11,1.25,1.62,1.565,1.3807,1.4751,0.7177,0.3336,1.238,1.1665,1.21,4.826,0.9877,0.9058,1.0029,0.9068,,0.8175,1.6567,1.16,0.4244,1.1274,0.7618,1.2202
sexuality,Demographics,categorical_dist,% Prefer not to say,Sexual orientation,1.79,1.16,2.89,2.79,2.04,0.68,1.29,0.9791,1.9307,1.8446,2.8568,2.061,1.785,2.09,2.4525,2.84,2.1254,2.3167,1.4328,1.2433,1.046,2.4225,0.985,2.057,1.6741,1.7301,1.5376,1.7306,,1.4429,2.8289,2.5725,1.2313,1.8446,1.3397,2.3678
employ,Employment & Labor,categorical_dist,% Full-time,Employment status,38.26,34.54,37.9,37.17,38.52,37.94,38.15,35.8215,36.0369,35.6446,37.6579,36.2899,37.92,38.025,37.7775,37.535,36.0977,38.022,35.7738,38.1611,38.066,38.241,38.045,47.434,36.7975,37.0245,37.1022,36.532,,35.9026,37.4543,37.9242,36.7551,35.6446,35.9776,37.9456
employ,Employment & Labor,categorical_dist,% Part-time,Employment status,10.8,9.83,11.62,13.18,11.95,12.49,9.72,10.8326,10.6274,11.237,12.1373,10.7622,12.055,10.67,12.6265,12.4,11.8142,12.4037,10.4872,8.8402,10.828,11.8015,11.105,10.207,11.3716,10.7237,11.581,10.6338,,10.8532,12.5724,11.5342,9.3074,11.237,10.8091,11.2213
employ,Employment & Labor,categorical_dist,% Temporarily laid off,Employment status,0.82,0.39,1.38,1.7,0.67,1.12,0.52,0.6651,0.831,0.9402,1.4861,0.9056,1.25,0.95,1.2365,1.54,1.1659,1.05,0.4768,0.3949,0.76,0.9895,0.82,0.893,0.9973,0.859,1.0357,0.8058,,0.7741,1.5754,1.2867,0.4001,0.9402,0.7453,1.1561
employ,Employment & Labor,categorical_dist,% Unemployed,Employment status,8.1,5.65,8.92,14.2,7.98,7.89,5.79,6.4943,7.1068,9.241,10.6708,7.353,8.405,7.355,11.401,11.56,10.7142,10.2746,6.3723,5.6206,6.63,8.403,6.84,9.701,7.9043,7.3621,7.8722,6.9634,,7.1692,12.1436,8.5733,5.693,9.241,6.7805,8.2153
employ,Employment & Labor,categorical_dist,% Retired,Employment status,22.79,32.21,17.28,11.38,17.75,23.85,29.81,29.0591,25.5587,23.4614,15.3236,24.4345,20.565,23.545,14.2465,14.33,19.8724,15.4001,27.7274,30.5636,27.426,17.5385,26.83,11.061,23.7161,25.0716,23.5125,26.081,,26.8635,13.6779,18.8717,30.876,23.4614,27.5176,20.6467
employ,Employment & Labor,categorical_dist,% Permanently disabled,Employment status,6.28,6.99,6.31,6.58,8.49,6.05,5.12,6.6357,6.6871,6.8178,6.3995,6.6359,6.18,5.715,7.4395,6.445,6.7472,7.7854,7.455,6.2207,5.492,7.509,5.585,4.277,6.4472,6.3598,6.3502,6.3844,,6.6731,6.4748,6.1892,6.58,6.8178,6.6358,6.0004
employ,Employment & Labor,categorical_dist,% Homemaker,Employment status,6.22,7.04,6.3,6.91,9.05,5.8,4.56,6.5726,6.7103,6.9854,6.5023,6.6546,6.05,5.43,7.873,6.605,6.963,8.2606,7.6631,6.6333,5.056,7.8125,5.18,4.289,6.4013,6.3657,6.258,6.2924,,6.6738,6.6724,6.1133,6.8547,6.9854,6.5999,5.8473
employ,Employment & Labor,categorical_dist,% Student,Employment status,4.58,1.81,7.49,6.23,2.97,3.32,4.54,2.3791,4.3404,3.6664,7.0722,4.7681,5.405,6.015,4.763,6.86,4.428,4.1726,2.1696,1.908,4.052,5.004,3.93,9.559,4.3535,4.2115,4.3292,4.2988,,3.2811,6.7207,6.8967,1.8971,3.6664,3.1754,6.4926
employ,Employment & Labor,categorical_dist,% Other,Employment status,2.14,1.55,2.81,2.67,2.61,1.54,1.79,1.5462,2.1113,2.0204,2.7636,2.2062,2.175,2.3,2.643,2.74,2.2134,2.6321,1.8786,1.6627,1.69,2.7,1.665,2.572,2.0189,2.0293,1.9651,2.016,,1.8181,2.7245,2.6192,1.6431,2.0204,1.7662,2.4819
union,Employment & Labor,categorical_dist,% Current member,Labor union membership,5.75,4.1,6.41,4.39,4.58,5.4,8.03,4.59,5.1291,4.2218,5.7402,5.303,5.905,7.22,4.4755,5.4,4.2718,4.5099,4.2488,4.7909,6.978,5.4035,6.715,8.631,5.2785,5.4609,5.4031,5.6182,,4.7314,5.1767,6.4608,4.5154,4.2218,4.8277,6.7174
union,Employment & Labor,categorical_dist,% Former member,Labor union membership,16.02,16.9,15.76,9.13,14.3,12.79,21.62,15.3509,16.3921,13.6366,13.5615,16.3063,14.275,18.69,11.4565,12.445,12.2978,12.3928,16.094,19.5068,18.088,14.957,17.205,16.185,14.9238,16.4873,14.6602,16.9388,,15.3961,11.7122,16.0008,18.3535,13.6366,15.6694,16.9249
union,Employment & Labor,categorical_dist,% Never member,Labor union membership,78.23,79.0,77.83,86.48,81.12,81.81,70.35,80.0591,78.4788,82.1416,80.6983,78.3907,79.82,74.09,84.068,82.155,83.4304,83.0973,79.6572,75.7072,74.934,79.6395,76.08,75.184,79.7977,78.0525,79.9367,77.443,,79.8725,83.1111,77.5383,77.134,82.1416,79.503,76.3577
unionhh,Employment & Labor,categorical_dist,% Currently member,Household union membership,6.42,4.99,8.18,5.44,8.37,5.37,7.39,5.1332,6.4111,5.179,7.2714,6.6514,6.775,7.785,6.7585,6.81,5.2565,7.2891,6.0378,4.9655,6.582,8.2845,6.38,8.234,6.1577,6.2696,6.1494,6.489,,5.5879,6.5071,7.88,5.063,5.179,5.6393,7.7615
unionhh,Employment & Labor,categorical_dist,% Formerly member,Household union membership,10.65,11.32,9.46,5.77,8.28,10.06,15.31,10.8451,10.4914,8.989,8.2364,10.3513,9.76,12.385,6.8995,7.615,8.0327,7.3541,10.3776,12.545,13.21,8.811,12.685,11.975,10.0756,10.8807,10.1147,11.2252,,10.4125,7.2071,9.9975,11.956,8.989,10.6805,10.8825
unionhh,Employment & Labor,categorical_dist,% Never member,Household union membership,75.05,78.44,72.73,73.4,74.73,78.09,71.12,78.3081,75.8962,76.3232,72.9522,75.4662,75.41,71.925,73.9985,73.065,75.4548,74.2394,77.2899,78.3469,73.908,73.83,74.605,71.178,76.0783,75.6793,76.2753,75.2994,,77.1499,73.1391,73.0425,78.2898,76.3232,77.3608,72.6052
unionhh,Employment & Labor,categorical_dist,% Not sure,Household union membership,7.89,5.25,9.63,15.38,8.61,6.48,6.19,5.7136,7.2013,9.5046,11.5367,7.5311,8.055,7.91,12.3335,12.505,11.25,11.1075,6.2916,4.1377,6.306,9.069,6.335,8.616,7.6879,7.1701,7.4604,6.988,,6.849,13.1406,9.0808,4.688,9.5046,6.3194,8.7531
hadjob,Employment & Labor,binary,% Supporting,Had a job in the past 5 years (% Yes),44.9808,40.4569,46.7077,53.1052,43.6933,39.7047,41.8414,40.1734,43.2416,45.7692,48.8291,43.7123,43.2062,44.2746,48.8698,49.9065,47.9485,47.1653,41.4602,40.4311,40.9867,45.0498,40.773,57.9792,43.096,43.018,42.5088,42.7435,,42.1259,50.6136,45.7186,40.5255,45.7692,41.353,45.2917
gigwork,Employment & Labor,binary,% Supporting,Gig / freelance work (% Yes),17.4966,13.524,19.9345,27.1204,20.7645,21.591,12.0277,16.5645,16.3799,19.2345,22.3173,16.8626,20.7628,15.9811,24.2602,23.5275,21.5771,23.1092,15.7686,11.5888,15.853,20.391,16.8094,17.38,18.723,16.7502,19.235,16.1095,,17.0099,24.3217,19.4136,12.5822,19.2345,16.6639,18.1963
investor,Employment & Labor,binary,% Supporting,Owns stocks or mutual funds (% Yes),43.1723,45.0794,40.0528,27.9123,36.5457,40.5127,56.3547,43.3582,42.84,37.8692,36.027,42.4615,40.2828,48.2037,31.7973,33.9825,34.9113,33.3608,42.434,49.1463,50.0179,38.1239,48.4337,51.4952,41.2416,43.7967,41.2684,44.8091,,42.2536,32.6406,41.4496,47.2313,37.8692,43.0593,43.9046
milstat_1,Demographics,binary,% Supporting,Currently serving in military (% Yes),0.5149,0.081,0.3496,1.1736,1.1428,1.1244,0.1807,0.4743,0.2007,0.5399,0.6228,0.2209,0.737,0.2651,1.1597,0.7616,0.7281,1.1542,0.4102,0.3246,0.5582,0.7859,0.6526,0.2435,0.5397,0.4002,0.6344,0.2717,,0.4005,0.8527,0.4001,0.2505,0.5399,0.3898,0.368
