state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_SD_STY,first_choice_CON_CTR,first_choice_CON_SD,first_choice_CON_STY,first_choice_STY_REF,first_choice_SD_CON,first_choice_STY_SD,first_choice_REF_STY,first_choice_CON_REF,first_choice_SD_LIB,first_choice_SD_CTR
39,OH,1727.1453712960188,0.19889036871077048,0.12337886718274836,0.13372293935481924,0.09607045618142443,0.07707915904542641,0.11560648054012039,0.12264060766831589,0.04856211854122566,0.05443088765854584,0.029618115116603064,0.06121520980246596,0.02958709049489917,0.04146238708508901,0.12270164343681876,0.04792637752775371,0.0415439503280803,0.06429555879467498,0.0625502712919334,0.0484480411302225,0.040728379615125036,0.07957043433608083,0.043464630145933485,0.0270623312429449,0.02242097844976885,0.04478307841215555,0.01914814331642595,0.032052825618793516,0.0664313313702553,0.04723244524791117,0.05737489235266753
40,OK,606.2032476806337,0.21993886812596733,0.09133108447790962,0.13023243707271173,0.12108949541383139,0.06791354114051001,0.12556081138734085,0.11442589417946826,0.05202833548740446,0.06332564484261166,0.014153887872244565,0.07339671778913752,0.02038059050605904,0.04834011717790866,0.15509763580397637,0.029643446323257584,0.039811442490038346,0.06571072234436418,0.06807070468554176,0.044615664573971724,0.007600020706060484,0.06809363823892056,0.055135159022948424,0.03464167244667936,0.023555476940936213,0.04039069823746766,0.024937078225453203,0.07505812488427578,0.048159474278103825,0.05330077276692857,0.02406084255797082
41,OR,861.7255247612022,0.12784489160672205,0.1377755149512359,0.0850159888488105,0.12910807510079925,0.12721852258217028,0.09583285924650799,0.050398349609230675,0.03147977754726067,0.09958061743553932,0.11574540307172322,0.05565568150457467,0.028935655315684018,0.014752134043635496,0.12799563217240467,0.07405264752861825,0.05932153823945561,0.04439768380604456,0.11660996773545634,0.1553512968985986,0.026287849008893686,0.020147137597279624,0.03926238893148622,0.019366478843405265,0.019631444048007714,0.019964157165106206,0.020931338910922463,0.02027871558310168,0.03909873708455862,0.05278453838528909,0.045174977197477234
42,PA,2189.525528188798,0.19589433648494822,0.15231030591378025,0.1103207670586987,0.08134732081054499,0.10642637934938276,0.0979387879365827,0.07718483421226931,0.058849096971039114,0.05836215131684736,0.061366019945906444,0.06573053075437205,0.0556150484623375,0.03223650377386512,0.09720634326690589,0.06530111499021139,0.05162597812462776,0.05259697371308968,0.05632822038039652,0.09393850226809554,0.026981442942788585,0.057873189303259374,0.059166927171306324,0.032806344237415935,0.015035020877128274,0.03864525844945274,0.03057041803467743,0.02193209583397027,0.05424188752524447,0.056639293188607526,0.03552890670224767
44,RI,163.32349721252046,0.1379976439869844,0.18637828425430564,0.12168955558422608,0.05272773233956452,0.15729971443192994,0.08988200983653494,0.06181620818152778,0.05169978755383732,0.07602663007752103,0.0644824337535682,0.025335854366850923,0.04299936438664761,0.0,0.052846619819979304,0.10602362216936075,0.03069423303639874,0.048509945691093674,0.07198997489724691,0.13139466377538583,0.02006850340889772,0.04296552021284397,0.09137082872677538,0.08224013065240583,0.027647398712871453,0.03983804017386942,0.019281603118234306,0.03559398301689518,0.01964145877739358,0.05556894040384823,0.055989314653001145
45,SC,730.2873741362401,0.20429247181755808,0.1460414558624158,0.15150028796063017,0.10037719732893356,0.06714548837215957,0.10741690523772228,0.08546992851293903,0.03881345385689055,0.07785776749428709,0.021085043556463717,0.0766836199246662,0.03785218614104911,0.03199050362037936,0.125558312663766,0.060420031881238845,0.041396967066701144,0.043037225005264926,0.06699538281804486,0.05931516654032134,0.026409170030744982,0.06772571803759127,0.040078498266262995,0.02208714297488654,0.04499837989417193,0.03764438674410466,0.030368192607797575,0.024572856904141013,0.06507588388730699,0.06900300651799969,0.028787368473560563
46,SD,141.47968207446456,0.17713332942872745,0.106538425288778,0.15713624467859028,0.11134418950068449,0.06696443948671668,0.10312237226526295,0.13862512689050854,0.054180012065184496,0.05399695575870123,0.0309589046368459,0.06763011758609166,0.04422240084487996,0.0,0.14661615487158236,0.05195779626623796,0.019253122342251683,0.08367450877465547,0.054277073113914366,0.07714944482152013,0.01688873604587701,0.08402276192159967,0.07498038611203257,0.0,0.0437367057272329,0.014032924960442703,0.010829842281578596,0.10865480320721489,0.054558236955327986,0.040106581785623804,0.0074084023819364145
47,TN,1143.4242417308235,0.2759293791137572,0.09258259536369945,0.12869560516510342,0.1327659456738824,0.0408765592153373,0.10031665099437498,0.10467143152373701,0.05304357836356796,0.049150346722716835,0.02196790786382339,0.0834598176182918,0.0275344181466879,0.0402334582137163,0.15698415012867062,0.03110069220553217,0.031975553833629995,0.09061582992905975,0.04675521050808181,0.040898262069901985,0.034685523781014,0.08188533577820988,0.06306179853600097,0.03525264216560071,0.03588129083854493,0.02941902462701353,0.014755575353912203,0.011612328342787148,0.08189702640246425,0.02809877013431815,0.033893291386562045
48,TX,3555.0723528383005,0.18848924052160212,0.14272610370818783,0.1918199359991485,0.07745010102724938,0.06150129157747221,0.09059322786100446,0.11369250919330688,0.05037148907430509,0.06554749101726487,0.017808610020458394,0.05936823342958562,0.026076562929402948,0.041194902613509395,0.09647757739506804,0.04757096308347633,0.03808124978890021,0.09303914132512152,0.07227030170782066,0.05685057224574016,0.04460883599215441,0.06693326934711845,0.04719273100505568,0.053404909746401094,0.028248941417318336,0.02963328354702657,0.047778999210582304,0.026097172960845554,0.04905949822060677,0.03000025315855217,0.046112600875713707
49,UT,462.14033775990276,0.13348391281885394,0.16928449336789483,0.18205731580636936,0.08433024909724349,0.06827145860680814,0.12288549060965352,0.1072168004382353,0.03253253940087948,0.07466523337996245,0.02527250647409933,0.04293037775085623,0.08753739320882357,0.030159294961112613,0.09975235979362362,0.04298793821953825,0.05845500500373718,0.05382340240072133,0.07680139682108088,0.07398943650958953,0.041548557432665945,0.025409195355327752,0.03190767032305904,0.04695656774936459,0.06858514458764713,0.021561889311188402,0.05350438003312461,0.009114044840755757,0.05071061889414174,0.05387417992904326,0.030391146874598582
