respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30
30276,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3
30277,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30278,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3
30279,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30280,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30281,PRG_1,PRG_2,PRG_3,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30282,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3
30283,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30284,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3
30285,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30286,CON_1,CON_2,CON_3,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30287,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30288,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30289,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30290,WFP_1,WFP_2,WFP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3
30291,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,PRG_1,PRG_2,PRG_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30292,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3
30293,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,CON_1,CON_2,CON_3,PRG_1,PRG_2,PRG_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30294,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30295,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30296,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30297,CON_1,CON_2,CON_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30298,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30299,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30300,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30301,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30302,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30303,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30304,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30305,DSA_1,DSA_2,DSA_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30306,DSA_1,DSA_2,DSA_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30307,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30308,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30309,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30310,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30311,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30312,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30313,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30314,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30315,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30316,LIB_1,LIB_2,LIB_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3
30317,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30318,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30319,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30320,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30321,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30322,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30323,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3
30324,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30325,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30326,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30327,DSA_1,DSA_2,DSA_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,PRG_1,PRG_2,PRG_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30328,CON_1,CON_2,CON_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30329,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30330,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30331,CON_1,CON_2,CON_3,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30332,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
30333,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,CON_1,CON_2,CON_3,PRG_1,PRG_2,PRG_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30334,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30335,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30336,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30337,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30338,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30339,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30340,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30341,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30342,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30343,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30344,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30345,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,DSA_1,DSA_2,DSA_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30346,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,DSA_1,DSA_2,DSA_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,PRG_1,PRG_2,PRG_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30347,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30348,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30349,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
30350,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30351,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30352,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30353,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3
30354,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
30355,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
