respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
40026,LIB_3,LIB_1,CTR_1,CTR_2,LIB_2,CTR_3,SD_1,SD_2,SD_3,STY_1,REF_2,STY_2,STY_3,REF_1,REF_3,CON_2,CON_1,CON_3,PRG_1,NAT_2,NAT_1,DSA_2,NAT_3,DSA_1,PRG_2,PRG_3,DSA_3
40027,SD_1,SD_2,SD_3,STY_2,STY_1,STY_3,LIB_1,REF_2,REF_1,LIB_2,LIB_3,REF_3,PRG_3,CON_1,CON_2,PRG_1,PRG_2,DSA_1,DSA_2,DSA_3,CON_3,CTR_2,CTR_1,CTR_3,NAT_3,NAT_1,NAT_2
40028,CTR_1,CTR_2,CON_1,CON_2,LIB_1,SD_2,CON_3,CTR_3,SD_1,REF_1,LIB_2,LIB_3,SD_3,STY_3,STY_1,REF_2,REF_3,STY_2,DSA_1,NAT_2,NAT_1,DSA_2,PRG_2,NAT_3,PRG_1,PRG_3,DSA_3
40029,CON_1,CON_2,CTR_1,CTR_2,CON_3,CTR_3,STY_1,STY_2,REF_3,REF_1,REF_2,NAT_2,STY_3,NAT_1,NAT_3,SD_1,DSA_2,SD_2,LIB_1,SD_3,PRG_1,DSA_1,DSA_3,PRG_2,LIB_2,PRG_3,LIB_3
40030,LIB_2,SD_1,LIB_1,LIB_3,SD_2,SD_3,CON_3,CON_1,STY_1,STY_2,CTR_1,STY_3,CON_2,REF_1,REF_2,CTR_2,CTR_3,REF_3,NAT_3,PRG_1,PRG_2,NAT_1,DSA_1,PRG_3,DSA_2,NAT_2,DSA_3
40031,CON_1,CON_2,CTR_1,CTR_2,CON_3,REF_1,CTR_3,SD_2,SD_1,STY_1,SD_3,STY_2,STY_3,REF_2,REF_3,LIB_3,LIB_1,LIB_2,PRG_3,PRG_1,PRG_2,DSA_3,NAT_2,DSA_1,NAT_1,DSA_2,NAT_3
40032,SD_2,LIB_1,SD_1,STY_2,STY_1,CTR_2,SD_3,STY_3,CTR_1,CTR_3,LIB_2,LIB_3,REF_1,REF_2,REF_3,PRG_2,DSA_3,CON_2,CON_1,NAT_3,PRG_1,DSA_1,NAT_1,CON_3,PRG_3,NAT_2,DSA_2
40033,LIB_3,CTR_1,LIB_1,SD_2,CTR_2,LIB_2,CTR_3,SD_1,SD_3,STY_3,CON_1,CON_2,STY_1,CON_3,STY_2,REF_1,REF_2,REF_3,PRG_3,PRG_1,PRG_2,NAT_1,NAT_2,DSA_1,NAT_3,DSA_2,DSA_3
40034,REF_1,STY_1,REF_2,CON_3,CON_1,CON_2,REF_3,STY_2,STY_3,SD_3,SD_1,SD_2,LIB_3,NAT_2,PRG_2,NAT_1,NAT_3,DSA_2,DSA_1,CTR_2,PRG_1,DSA_3,LIB_1,CTR_1,CTR_3,LIB_2,PRG_3
40035,CON_3,CON_1,CON_2,STY_2,STY_1,CTR_1,CTR_2,REF_2,REF_1,REF_3,STY_3,CTR_3,SD_3,SD_1,SD_2,NAT_1,NAT_2,NAT_3,DSA_3,LIB_2,PRG_2,PRG_1,LIB_1,LIB_3,PRG_3,DSA_1,DSA_2
40036,LIB_3,LIB_1,PRG_3,LIB_2,PRG_1,PRG_2,SD_1,SD_2,SD_3,DSA_1,DSA_2,CTR_1,STY_1,DSA_3,CTR_2,STY_2,CTR_3,STY_3,REF_2,REF_1,REF_3,CON_2,NAT_1,NAT_2,NAT_3,CON_1,CON_3
40037,NAT_2,NAT_1,REF_1,CON_2,NAT_3,CON_1,CON_3,REF_2,REF_3,STY_2,STY_1,STY_3,CTR_3,SD_3,CTR_1,PRG_1,PRG_2,SD_1,DSA_2,PRG_3,CTR_2,DSA_1,LIB_2,SD_2,LIB_1,LIB_3,DSA_3
40038,DSA_1,DSA_2,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,DSA_3,REF_2,LIB_2,LIB_1,REF_1,REF_3,LIB_3,PRG_1,CTR_2,PRG_2,CTR_1,CTR_3,NAT_3,PRG_3,NAT_1,CON_3,CON_1,CON_2,NAT_2
40039,STY_1,STY_2,STY_3,SD_2,SD_1,SD_3,REF_2,REF_1,REF_3,LIB_1,DSA_2,CON_1,PRG_2,CON_2,CTR_3,PRG_1,CON_3,CTR_1,NAT_1,NAT_2,PRG_3,LIB_2,LIB_3,DSA_1,DSA_3,NAT_3,CTR_2
40040,SD_3,SD_1,SD_2,STY_3,STY_1,STY_2,REF_2,REF_1,REF_3,CTR_3,CTR_1,CTR_2,LIB_2,LIB_1,LIB_3,CON_1,CON_2,CON_3,PRG_2,NAT_1,NAT_2,PRG_1,DSA_2,PRG_3,DSA_1,DSA_3,NAT_3
40041,PRG_3,PRG_1,DSA_3,PRG_2,DSA_1,DSA_2,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CTR_1,CTR_2,CTR_3,REF_1,REF_2,CON_1,REF_3,NAT_2,CON_2,NAT_1,NAT_3,CON_3
40042,NAT_1,NAT_2,CON_2,CON_1,CTR_3,CON_3,REF_3,NAT_3,CTR_1,CTR_2,REF_1,REF_2,STY_2,STY_1,STY_3,SD_2,DSA_2,PRG_2,SD_1,SD_3,LIB_2,LIB_1,PRG_1,LIB_3,PRG_3,DSA_1,DSA_3
40043,DSA_3,DSA_1,DSA_2,SD_3,SD_1,SD_2,STY_2,STY_1,STY_3,LIB_3,LIB_1,LIB_2,CTR_1,PRG_2,NAT_2,CTR_2,CON_3,CON_1,CTR_3,NAT_1,NAT_3,CON_2,REF_1,REF_2,REF_3,PRG_1,PRG_3
40044,SD_1,STY_2,DSA_1,DSA_2,DSA_3,STY_1,STY_3,SD_2,SD_3,REF_1,REF_2,REF_3,LIB_2,CTR_1,CTR_2,PRG_1,LIB_1,CON_2,LIB_3,CTR_3,NAT_1,CON_1,NAT_2,CON_3,NAT_3,PRG_2,PRG_3
40045,CON_3,CON_1,CON_2,STY_3,SD_3,STY_1,STY_2,REF_1,REF_2,SD_1,SD_2,REF_3,CTR_2,CTR_1,CTR_3,DSA_2,LIB_3,NAT_1,NAT_2,DSA_1,PRG_3,LIB_1,PRG_1,PRG_2,NAT_3,LIB_2,DSA_3
40046,NAT_1,NAT_2,CON_2,CON_1,NAT_3,REF_1,CON_3,REF_2,REF_3,CTR_2,CTR_1,STY_1,CTR_3,STY_2,STY_3,LIB_3,LIB_1,PRG_3,DSA_2,SD_2,DSA_1,DSA_3,PRG_1,PRG_2,LIB_2,SD_1,SD_3
40047,REF_3,REF_1,REF_2,STY_2,STY_1,CON_3,CON_1,CON_2,STY_3,SD_2,SD_1,SD_3,DSA_3,DSA_1,NAT_1,NAT_2,NAT_3,CTR_3,DSA_2,LIB_1,PRG_3,LIB_2,LIB_3,PRG_1,CTR_1,CTR_2,PRG_2
40048,CON_2,CON_1,CTR_3,CTR_1,CTR_2,CON_3,REF_3,REF_1,SD_3,NAT_2,SD_1,STY_3,REF_2,SD_2,NAT_1,STY_1,STY_2,NAT_3,LIB_2,LIB_1,DSA_3,DSA_1,LIB_3,PRG_1,PRG_2,DSA_2,PRG_3
40049,DSA_1,SD_3,DSA_2,SD_1,DSA_3,SD_2,STY_2,STY_1,STY_3,REF_1,REF_2,NAT_1,REF_3,CTR_2,PRG_1,NAT_2,LIB_1,LIB_2,CON_1,NAT_3,PRG_2,LIB_3,CON_2,CTR_1,CTR_3,CON_3,PRG_3
40050,STY_1,STY_2,STY_3,REF_1,REF_2,REF_3,SD_3,SD_1,SD_2,NAT_2,DSA_1,DSA_2,DSA_3,CTR_1,NAT_1,CTR_2,PRG_2,NAT_3,CON_1,CON_2,LIB_2,CON_3,PRG_1,LIB_1,LIB_3,CTR_3,PRG_3
40051,LIB_2,PRG_3,PRG_1,LIB_1,PRG_2,SD_2,LIB_3,SD_1,SD_3,CTR_2,DSA_1,DSA_2,STY_1,DSA_3,STY_2,CTR_1,STY_3,CTR_3,REF_3,REF_1,REF_2,NAT_3,CON_1,CON_2,CON_3,NAT_1,NAT_2
40052,NAT_2,NAT_1,NAT_3,REF_1,REF_2,REF_3,CON_1,CON_2,CON_3,STY_2,STY_1,STY_3,DSA_2,CTR_1,LIB_1,PRG_1,CTR_2,LIB_2,PRG_2,SD_1,SD_2,PRG_3,DSA_1,CTR_3,DSA_3,LIB_3,SD_3
40053,STY_3,CON_2,CON_1,CON_3,REF_3,REF_1,STY_1,STY_2,REF_2,SD_3,SD_1,SD_2,CTR_3,CTR_1,CTR_2,DSA_1,DSA_2,LIB_1,PRG_3,PRG_1,DSA_3,LIB_2,NAT_3,LIB_3,NAT_1,NAT_2,PRG_2
40054,STY_1,STY_2,SD_2,SD_1,SD_3,STY_3,DSA_1,DSA_2,DSA_3,REF_2,REF_1,REF_3,NAT_1,CON_1,CTR_1,LIB_2,LIB_1,CTR_2,LIB_3,PRG_1,CTR_3,NAT_2,PRG_2,CON_2,NAT_3,CON_3,PRG_3
40055,CON_2,CON_1,STY_1,SD_3,STY_2,SD_1,STY_3,CON_3,SD_2,REF_1,REF_2,REF_3,CTR_1,LIB_2,DSA_1,PRG_3,PRG_1,LIB_1,PRG_2,CTR_2,NAT_2,DSA_2,CTR_3,NAT_1,LIB_3,NAT_3,DSA_3
40056,STY_1,STY_2,STY_3,REF_3,SD_3,CTR_1,REF_1,CTR_2,CTR_3,REF_2,SD_1,SD_2,NAT_2,DSA_1,PRG_2,LIB_2,CON_3,NAT_1,DSA_2,NAT_3,DSA_3,PRG_1,LIB_1,CON_1,LIB_3,PRG_3,CON_2
40057,DSA_3,SD_2,DSA_1,SD_1,SD_3,STY_2,DSA_2,STY_1,STY_3,LIB_2,LIB_1,LIB_3,REF_3,REF_1,CTR_3,CTR_1,CTR_2,REF_2,PRG_3,PRG_1,PRG_2,CON_1,NAT_1,CON_2,NAT_2,NAT_3,CON_3
40058,CON_2,CTR_2,CON_1,CTR_1,CON_3,CTR_3,REF_1,REF_2,STY_2,SD_1,STY_1,REF_3,SD_2,SD_3,STY_3,LIB_3,LIB_1,LIB_2,PRG_2,NAT_2,NAT_1,DSA_3,DSA_1,NAT_3,PRG_1,PRG_3,DSA_2
40059,PRG_2,PRG_1,PRG_3,LIB_3,DSA_1,LIB_1,DSA_2,LIB_2,DSA_3,SD_3,SD_1,SD_2,STY_1,STY_2,CTR_1,STY_3,CTR_2,CTR_3,REF_1,REF_2,CON_3,REF_3,NAT_2,NAT_1,CON_1,CON_2,NAT_3
40060,CON_2,STY_3,CON_1,STY_1,SD_2,STY_2,CON_3,SD_1,SD_3,REF_1,CTR_1,CTR_2,REF_2,REF_3,CTR_3,LIB_3,LIB_1,LIB_2,DSA_1,PRG_2,NAT_2,DSA_2,DSA_3,NAT_1,PRG_1,NAT_3,PRG_3
40061,STY_3,STY_1,SD_3,STY_2,SD_1,SD_2,CON_1,REF_1,REF_2,REF_3,CON_2,CON_3,NAT_3,PRG_2,CTR_3,LIB_2,LIB_1,NAT_1,DSA_2,NAT_2,CTR_1,DSA_1,LIB_3,PRG_1,CTR_2,PRG_3,DSA_3
40062,CTR_3,CTR_1,REF_2,REF_1,REF_3,STY_2,CTR_2,STY_1,STY_3,CON_1,CON_2,CON_3,PRG_3,SD_2,DSA_3,NAT_2,SD_1,DSA_1,DSA_2,LIB_3,PRG_1,SD_3,LIB_1,PRG_2,LIB_2,NAT_1,NAT_3
40063,CTR_2,CTR_1,CTR_3,SD_2,SD_1,STY_1,LIB_3,SD_3,REF_3,STY_2,STY_3,LIB_1,REF_1,REF_2,LIB_2,CON_3,CON_1,CON_2,PRG_3,NAT_1,PRG_1,DSA_1,DSA_2,DSA_3,PRG_2,NAT_2,NAT_3
40064,STY_1,SD_3,STY_2,SD_1,SD_2,STY_3,REF_2,REF_1,REF_3,DSA_2,LIB_1,CTR_2,LIB_2,CTR_1,DSA_1,LIB_3,DSA_3,CTR_3,NAT_2,CON_1,PRG_2,PRG_1,NAT_1,NAT_3,CON_2,PRG_3,CON_3
40065,CON_2,CON_1,CON_3,NAT_1,NAT_2,STY_1,REF_3,NAT_3,REF_1,REF_2,STY_2,STY_3,CTR_2,CTR_1,CTR_3,SD_1,SD_2,SD_3,PRG_2,PRG_1,LIB_2,DSA_1,PRG_3,DSA_2,DSA_3,LIB_1,LIB_3
40066,DSA_1,DSA_2,DSA_3,SD_2,SD_1,STY_1,STY_2,STY_3,SD_3,CON_1,CTR_2,PRG_1,NAT_3,CTR_1,CON_2,LIB_3,PRG_2,REF_2,PRG_3,REF_1,LIB_1,CON_3,REF_3,NAT_1,CTR_3,LIB_2,NAT_2
40067,SD_3,SD_1,SD_2,CTR_3,LIB_2,CTR_1,STY_1,LIB_1,LIB_3,CTR_2,STY_2,STY_3,REF_2,REF_1,REF_3,CON_3,DSA_3,DSA_1,DSA_2,PRG_3,NAT_1,PRG_1,NAT_2,NAT_3,CON_1,PRG_2,CON_2
40068,SD_1,LIB_2,CTR_2,CON_3,LIB_1,LIB_3,CTR_1,STY_2,CON_1,CTR_3,SD_2,CON_2,STY_1,SD_3,STY_3,REF_3,REF_1,REF_2,DSA_3,PRG_2,NAT_3,DSA_1,PRG_1,DSA_2,PRG_3,NAT_1,NAT_2
40069,CON_1,CON_2,CON_3,REF_1,REF_2,REF_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,LIB_2,PRG_3,CTR_2,LIB_1,CTR_1,CTR_3,PRG_1,LIB_3,DSA_2,DSA_1,DSA_3,PRG_2
40070,STY_2,STY_1,SD_1,STY_3,SD_2,SD_3,REF_3,REF_1,REF_2,CON_3,CON_1,CON_2,LIB_1,NAT_1,DSA_2,CTR_1,PRG_1,DSA_1,PRG_2,CTR_2,NAT_2,LIB_2,DSA_3,LIB_3,NAT_3,CTR_3,PRG_3
40071,STY_1,STY_2,STY_3,SD_2,REF_1,SD_1,REF_2,CON_1,CON_2,CON_3,REF_3,SD_3,PRG_2,CTR_3,PRG_1,LIB_2,DSA_2,NAT_1,NAT_2,NAT_3,LIB_1,PRG_3,DSA_1,LIB_3,CTR_1,CTR_2,DSA_3
40072,SD_2,LIB_1,SD_1,SD_3,LIB_2,CTR_3,CON_2,CTR_1,CON_1,CTR_2,LIB_3,CON_3,REF_1,REF_2,STY_2,STY_1,REF_3,STY_3,DSA_3,NAT_2,DSA_1,NAT_1,PRG_3,PRG_1,PRG_2,DSA_2,NAT_3
40073,SD_1,LIB_3,LIB_1,LIB_2,SD_2,CTR_2,CTR_1,SD_3,CTR_3,REF_3,STY_1,STY_2,STY_3,REF_1,PRG_1,REF_2,CON_2,PRG_2,PRG_3,CON_1,CON_3,NAT_1,NAT_2,DSA_3,NAT_3,DSA_1,DSA_2
40074,LIB_3,LIB_1,LIB_2,SD_2,SD_1,CTR_3,CTR_1,SD_3,STY_2,CTR_2,STY_1,STY_3,REF_3,REF_1,REF_2,CON_3,CON_1,CON_2,NAT_3,PRG_1,DSA_2,PRG_2,PRG_3,DSA_1,DSA_3,NAT_1,NAT_2
40075,CON_2,CON_1,REF_2,NAT_1,CON_3,REF_1,NAT_2,NAT_3,REF_3,STY_3,STY_1,STY_2,CTR_2,CTR_1,CTR_3,LIB_3,PRG_3,PRG_1,SD_2,DSA_2,SD_1,DSA_1,DSA_3,PRG_2,LIB_1,SD_3,LIB_2
40076,PRG_1,SD_2,LIB_2,SD_1,PRG_2,PRG_3,SD_3,LIB_1,DSA_3,LIB_3,DSA_1,DSA_2,STY_1,STY_2,CTR_3,STY_3,CTR_1,REF_2,CTR_2,REF_1,REF_3,NAT_2,CON_3,NAT_1,CON_1,NAT_3,CON_2
40077,CON_1,NAT_1,CON_2,NAT_2,CON_3,REF_2,NAT_3,STY_3,REF_1,REF_3,CTR_1,STY_1,STY_2,CTR_2,CTR_3,SD_1,SD_2,DSA_3,LIB_3,SD_3,DSA_1,PRG_2,PRG_1,PRG_3,DSA_2,LIB_1,LIB_2
40078,LIB_3,SD_2,LIB_1,LIB_2,STY_1,SD_1,SD_3,CTR_2,STY_2,CTR_1,CTR_3,STY_3,PRG_2,PRG_1,PRG_3,REF_1,REF_2,DSA_1,DSA_2,REF_3,DSA_3,CON_2,CON_1,CON_3,NAT_3,NAT_1,NAT_2
40079,STY_3,STY_1,CON_3,STY_2,REF_2,CON_1,CON_2,REF_1,SD_3,REF_3,SD_1,SD_2,NAT_2,CTR_3,DSA_1,NAT_1,NAT_3,PRG_2,LIB_1,LIB_2,CTR_1,DSA_2,DSA_3,PRG_1,PRG_3,LIB_3,CTR_2
40080,DSA_3,PRG_2,PRG_1,DSA_1,DSA_2,LIB_1,PRG_3,LIB_2,SD_2,LIB_3,SD_1,STY_1,SD_3,STY_2,STY_3,CTR_1,CTR_2,CTR_3,REF_1,REF_2,CON_1,NAT_2,REF_3,NAT_1,NAT_3,CON_2,CON_3
40081,REF_2,REF_1,REF_3,STY_3,STY_1,STY_2,CON_3,CON_1,CON_2,CTR_2,CTR_1,CTR_3,SD_2,SD_1,PRG_3,SD_3,NAT_2,LIB_1,DSA_2,NAT_1,DSA_1,PRG_1,NAT_3,DSA_3,LIB_2,LIB_3,PRG_2
40082,SD_2,SD_1,SD_3,STY_3,LIB_2,STY_1,STY_2,DSA_3,DSA_1,LIB_1,DSA_2,LIB_3,CTR_2,CTR_1,REF_2,REF_1,CTR_3,REF_3,PRG_1,PRG_2,PRG_3,CON_2,CON_1,NAT_1,NAT_2,NAT_3,CON_3
40083,LIB_1,PRG_1,PRG_2,PRG_3,LIB_2,SD_1,LIB_3,DSA_3,DSA_1,SD_2,SD_3,DSA_2,CTR_2,STY_2,STY_1,STY_3,CTR_1,CTR_3,REF_3,REF_1,REF_2,CON_2,CON_1,NAT_2,CON_3,NAT_1,NAT_3
40084,SD_1,SD_2,SD_3,STY_3,STY_1,STY_2,DSA_1,DSA_2,DSA_3,REF_2,REF_1,REF_3,NAT_3,PRG_1,CON_3,PRG_2,LIB_2,NAT_1,PRG_3,CON_1,NAT_2,CTR_2,CON_2,CTR_1,LIB_1,CTR_3,LIB_3
40085,STY_1,STY_2,STY_3,SD_3,SD_1,REF_1,SD_2,REF_2,REF_3,CON_2,CON_1,DSA_1,DSA_2,CON_3,DSA_3,PRG_3,CTR_1,CTR_2,NAT_3,LIB_1,PRG_1,LIB_2,NAT_1,CTR_3,PRG_2,LIB_3,NAT_2
40086,DSA_3,DSA_1,DSA_2,STY_3,STY_1,SD_1,STY_2,SD_2,SD_3,CTR_2,REF_1,REF_2,CON_1,CON_2,PRG_2,REF_3,LIB_2,PRG_1,PRG_3,LIB_1,CTR_1,NAT_2,NAT_1,NAT_3,LIB_3,CON_3,CTR_3
40087,NAT_1,NAT_2,REF_3,REF_1,NAT_3,REF_2,CON_2,CON_1,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,PRG_3,DSA_1,CTR_3,PRG_1,PRG_2,CTR_1,SD_3,CTR_2,LIB_3,LIB_1,LIB_2,DSA_2,DSA_3
40088,LIB_2,LIB_1,SD_2,DSA_2,LIB_3,SD_1,SD_3,DSA_1,DSA_3,PRG_1,STY_2,PRG_2,PRG_3,STY_1,STY_3,CTR_2,CTR_1,CTR_3,REF_1,NAT_3,REF_2,REF_3,NAT_1,CON_1,CON_2,NAT_2,CON_3
40089,LIB_2,LIB_1,LIB_3,SD_3,CTR_3,CTR_1,CTR_2,SD_1,SD_2,STY_2,STY_1,STY_3,REF_2,REF_1,PRG_3,PRG_1,REF_3,PRG_2,CON_3,DSA_3,CON_1,DSA_1,CON_2,DSA_2,NAT_2,NAT_1,NAT_3
40090,SD_1,SD_2,SD_3,CTR_3,CTR_1,CTR_2,STY_1,REF_3,CON_3,LIB_1,CON_1,CON_2,LIB_2,REF_1,REF_2,LIB_3,STY_2,STY_3,NAT_1,DSA_1,PRG_3,PRG_1,DSA_2,DSA_3,NAT_2,PRG_2,NAT_3
40091,STY_3,SD_3,SD_1,STY_1,SD_2,STY_2,REF_1,CON_1,REF_2,REF_3,CON_2,CON_3,CTR_3,LIB_3,DSA_3,PRG_2,CTR_1,DSA_1,LIB_1,DSA_2,LIB_2,NAT_2,PRG_1,PRG_3,NAT_1,CTR_2,NAT_3
40092,NAT_1,NAT_2,NAT_3,REF_2,REF_1,REF_3,CON_3,CON_1,CON_2,STY_1,STY_2,STY_3,PRG_1,DSA_3,LIB_2,CTR_1,PRG_2,LIB_1,CTR_2,CTR_3,SD_1,SD_2,DSA_1,PRG_3,LIB_3,DSA_2,SD_3
40093,SD_2,CTR_1,CTR_2,SD_1,LIB_3,SD_3,REF_1,STY_1,LIB_1,LIB_2,STY_2,CTR_3,STY_3,REF_2,REF_3,PRG_1,DSA_3,DSA_1,CON_2,NAT_2,DSA_2,CON_1,CON_3,PRG_2,PRG_3,NAT_1,NAT_3
40094,REF_2,CON_1,CON_2,REF_1,SD_2,CON_3,SD_1,REF_3,STY_3,SD_3,STY_1,STY_2,CTR_2,CTR_1,CTR_3,PRG_3,LIB_3,DSA_2,LIB_1,PRG_1,LIB_2,PRG_2,NAT_3,NAT_1,NAT_2,DSA_1,DSA_3
40095,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CTR_1,CTR_2,CTR_3,STY_1,PRG_2,STY_2,PRG_1,PRG_3,STY_3,REF_2,DSA_2,REF_1,DSA_1,REF_3,DSA_3,CON_3,NAT_3,CON_1,NAT_1,CON_2,NAT_2
40096,DSA_2,LIB_3,LIB_1,SD_3,LIB_2,SD_1,STY_1,SD_2,STY_2,STY_3,DSA_1,DSA_3,PRG_1,CTR_1,CTR_2,CTR_3,PRG_2,PRG_3,REF_1,REF_2,REF_3,NAT_1,CON_3,CON_1,NAT_2,CON_2,NAT_3
40097,CON_1,CON_2,SD_1,CON_3,STY_3,REF_1,SD_2,STY_1,SD_3,STY_2,REF_2,REF_3,CTR_3,CTR_1,LIB_1,LIB_2,LIB_3,CTR_2,PRG_1,NAT_3,DSA_1,DSA_2,PRG_2,NAT_1,PRG_3,NAT_2,DSA_3
40098,REF_1,REF_2,REF_3,STY_2,STY_1,STY_3,CON_2,CON_1,SD_1,CON_3,SD_2,SD_3,NAT_2,PRG_1,NAT_1,DSA_3,PRG_2,LIB_3,CTR_3,LIB_1,DSA_1,DSA_2,PRG_3,CTR_1,NAT_3,LIB_2,CTR_2
40099,STY_3,STY_1,STY_2,SD_2,SD_1,SD_3,DSA_1,DSA_2,DSA_3,REF_1,REF_2,REF_3,CON_2,CTR_1,NAT_3,LIB_1,PRG_3,CON_1,CTR_2,NAT_1,PRG_1,CON_3,NAT_2,LIB_2,LIB_3,PRG_2,CTR_3
40100,STY_1,STY_2,STY_3,REF_2,REF_1,SD_3,SD_1,REF_3,SD_2,CON_3,CON_1,CON_2,DSA_3,DSA_1,CTR_1,DSA_2,LIB_1,NAT_1,PRG_1,NAT_2,PRG_2,LIB_2,CTR_2,CTR_3,PRG_3,NAT_3,LIB_3
40101,STY_2,STY_1,SD_1,SD_2,SD_3,REF_1,STY_3,REF_2,REF_3,CON_2,CTR_1,CON_1,CTR_2,CON_3,CTR_3,LIB_3,PRG_2,LIB_1,LIB_2,NAT_2,DSA_2,DSA_1,NAT_1,DSA_3,PRG_1,NAT_3,PRG_3
40102,NAT_1,NAT_2,NAT_3,REF_1,REF_2,REF_3,CON_3,CON_1,CON_2,STY_2,STY_1,STY_3,LIB_2,CTR_3,PRG_2,SD_1,LIB_1,SD_2,SD_3,CTR_1,DSA_3,DSA_1,LIB_3,PRG_1,CTR_2,DSA_2,PRG_3
40103,LIB_3,CTR_1,SD_1,SD_2,LIB_1,SD_3,LIB_2,CTR_2,STY_3,PRG_1,CTR_3,STY_1,STY_2,PRG_2,PRG_3,DSA_2,DSA_1,DSA_3,REF_1,REF_2,REF_3,CON_3,CON_1,CON_2,NAT_1,NAT_2,NAT_3
40104,REF_1,CON_3,CON_1,CON_2,CTR_3,NAT_1,CTR_1,REF_2,REF_3,CTR_2,NAT_2,STY_2,NAT_3,STY_1,STY_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,PRG_1,PRG_2,LIB_2,PRG_3,LIB_1,LIB_3,DSA_3
40105,REF_2,CTR_1,STY_1,CON_3,STY_2,REF_1,REF_3,CTR_2,STY_3,CTR_3,CON_1,CON_2,SD_2,NAT_2,DSA_3,LIB_2,NAT_1,LIB_1,NAT_3,PRG_3,SD_1,SD_3,PRG_1,DSA_1,DSA_2,LIB_3,PRG_2
40106,SD_3,SD_1,STY_2,SD_2,REF_2,STY_1,REF_1,REF_3,STY_3,CTR_2,CTR_1,CTR_3,LIB_3,LIB_1,LIB_2,CON_3,PRG_3,NAT_3,CON_1,CON_2,NAT_1,DSA_3,DSA_1,DSA_2,NAT_2,PRG_1,PRG_2
40107,LIB_2,STY_2,LIB_1,SD_2,SD_1,LIB_3,SD_3,STY_1,STY_3,CTR_3,CTR_1,CTR_2,REF_1,DSA_2,REF_2,DSA_1,DSA_3,REF_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,NAT_3,CON_3,NAT_1,NAT_2
40108,REF_1,STY_3,REF_2,STY_1,STY_2,REF_3,CON_1,CON_2,CON_3,NAT_1,PRG_2,LIB_2,NAT_2,PRG_1,DSA_1,NAT_3,SD_2,DSA_2,SD_1,PRG_3,LIB_1,CTR_1,CTR_2,CTR_3,DSA_3,SD_3,LIB_3
40109,CTR_2,CON_1,CTR_1,CON_2,CTR_3,SD_2,SD_1,REF_3,CON_3,REF_1,STY_3,REF_2,SD_3,STY_1,STY_2,LIB_2,LIB_1,LIB_3,NAT_1,PRG_2,NAT_2,DSA_2,DSA_1,PRG_1,DSA_3,PRG_3,NAT_3
40110,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CTR_2,CON_3,CTR_1,CTR_3,REF_1,REF_2,REF_3,STY_1,STY_2,STY_3,LIB_2,DSA_1,DSA_2,PRG_2,PRG_1,SD_2,SD_1,LIB_1,DSA_3,SD_3,LIB_3,PRG_3
40111,SD_3,DSA_2,SD_1,DSA_1,DSA_3,SD_2,STY_2,STY_1,STY_3,REF_2,REF_1,REF_3,CON_1,CTR_1,LIB_1,CON_2,PRG_1,NAT_2,CON_3,LIB_2,PRG_2,LIB_3,NAT_1,NAT_3,PRG_3,CTR_2,CTR_3
40112,NAT_2,CON_3,NAT_1,CON_1,CON_2,NAT_3,REF_3,REF_1,REF_2,STY_3,CTR_2,STY_1,STY_2,CTR_1,CTR_3,DSA_2,SD_3,SD_1,SD_2,PRG_3,LIB_2,DSA_1,DSA_3,LIB_1,PRG_1,PRG_2,LIB_3
40113,STY_2,CON_2,CON_1,CON_3,STY_1,STY_3,REF_3,REF_1,REF_2,SD_1,SD_2,SD_3,CTR_2,CTR_1,CTR_3,LIB_1,LIB_2,LIB_3,PRG_3,NAT_3,NAT_1,DSA_1,DSA_2,PRG_1,NAT_2,PRG_2,DSA_3
40114,SD_2,LIB_1,SD_1,LIB_2,SD_3,LIB_3,REF_2,CON_1,STY_1,CON_2,STY_2,CON_3,REF_1,REF_3,STY_3,CTR_2,CTR_1,CTR_3,PRG_3,PRG_1,PRG_2,DSA_1,DSA_2,NAT_1,NAT_2,NAT_3,DSA_3
40115,CTR_3,CON_2,CTR_1,STY_3,CTR_2,STY_1,CON_1,REF_2,SD_1,STY_2,CON_3,REF_1,REF_3,SD_2,SD_3,LIB_3,LIB_1,LIB_2,NAT_2,NAT_1,NAT_3,DSA_1,PRG_2,PRG_1,DSA_2,PRG_3,DSA_3
