,caseid,countyfips,cd119
10500,1870928848.0,32031,2
10501,1877591588.0,13057,11
10502,1873030478.0,12101,12
10503,1873030482.0,29095,5
10504,1872861674.0,17089,11
10505,1877607510.0,51660,6
10506,1877482244.0,45057,5
10507,1876157032.0,06013,8
10508,1877607366.0,53035,6
10509,1877627752.0,22051,2
10510,1873030420.0,34025,6
10511,1875888974.0,48453,37
10512,1877623112.0,53033,8
10513,1877607628.0,53061,2
10514,1877482056.0,13311,9
10515,1872862142.0,36119,17
10516,1877653748.0,48201,38
10517,1877670318.0,06085,18
10518,1873025876.0,28049,2
10519,1874369658.0,01115,3
10520,1872860892.0,17063,1
10521,1872863112.0,51550,2
10522,1873030308.0,55117,6
10523,1877631112.0,41067,1
10524,1876186532.0,48355,27
10525,1876190166.0,08035,4
10526,1876032774.0,53033,9
10527,1877723140.0,12041,3
10528,1877723794.0,23031,1
10529,1872864580.0,05145,2
10530,1873031256.0,47031,4
10531,1873029946.0,12127,6
10532,1877780470.0,06077,9
10533,1870932350.0,39113,10
10534,1873029878.0,53061,2
10535,1874384202.0,18091,1
10536,1877820376.0,51169,9
10537,1877845260.0,06065,39
10538,1873029828.0,48491,17
10539,1877882834.0,17031,3
10540,1872863158.0,37053,1
10541,1870933544.0,39089,12
10542,1873025636.0,37191,1
10543,1872864054.0,36047,8
10544,1872862658.0,36015,23
10545,1872862844.0,01113,2
10546,1877331338.0,48041,17
10547,1873030356.0,12071,19
10548,1872864352.0,34029,4
10549,1872860828.0,18007,4
10550,1877387992.0,27019,6
10551,1877941292.0,05095,1
10552,1870933740.0,36033,21
10553,1878022002.0,19013,2
10554,1878042216.0,29189,1
10555,1872863574.0,34005,1
10556,1873027486.0,17031,5
10557,1873063400.0,05123,1
10558,1873025518.0,12101,15
10559,1873030944.0,26099,10
10560,1873025590.0,42073,16
10561,1872863646.0,21111,3
10562,1872864612.0,37035,10
10563,1878027080.0,42077,7
10564,1870929430.0,48439,6
10565,1878070260.0,48201,7
10566,1877614728.0,12071,17
10567,1878027916.0,47029,1
10568,1878070032.0,53033,9
10569,1873030788.0,45091,5
10570,1878101520.0,06059,40
10571,1873030598.0,33003,1
10572,1878077982.0,48183,1
10573,1873028300.0,19153,3
10574,1872862922.0,09011,2
10575,1870933618.0,26025,4
10576,1873030104.0,12099,22
10577,1872864342.0,26045,7
10578,1872861130.0,06029,22
10579,1870930732.0,33013,2
10580,1878111278.0,12031,5
10581,1873031126.0,37129,7
10582,1878120292.0,50027,1
10583,1872861252.0,37097,10
10584,1878125248.0,13117,7
10585,1878104326.0,42003,12
10586,1872862944.0,17119,15
10587,1872862436.0,39151,13
10588,1872862264.0,29153,8
10589,1873030918.0,34037,5
10590,1878138502.0,33015,1
10591,1878016998.0,36047,9
10592,1872861430.0,12105,18
10593,1872864164.0,20173,4
10594,1873028810.0,39035,7
10595,1873027924.0,06073,50
10596,1872864516.0,21183,2
10597,1878164042.0,29095,5
10598,1877533406.0,42045,5
10599,1878155864.0,12103,13
10600,1878171202.0,12081,16
10601,1870932784.0,02020,1
10602,1873031186.0,48157,22
10603,1878120114.0,45045,3
10604,1878154296.0,04019,7
10605,1872864524.0,48201,18
10606,1878171992.0,51059,11
10607,1872862610.0,39099,6
10608,1870932928.0,42017,1
10609,1872861982.0,19095,1
10610,1878171268.0,12071,19
10611,1872861896.0,18001,3
10612,1878082246.0,13039,1
10613,1870932572.0,39147,5
10614,1872861654.0,32003,4
10615,1872860870.0,23031,1
10616,1878005712.0,01101,2
10617,1878202130.0,47041,6
10618,1872860488.0,37129,7
10619,1878202006.0,06071,23
10620,1878171832.0,19153,3
10621,1878179988.0,01125,7
10622,1878208530.0,51085,1
10623,1872651312.0,29187,8
10624,1870932240.0,27053,5
10625,1870929238.0,21111,3
10626,1872863924.0,18097,7
10627,1873436298.0,42003,17
10628,1875751446.0,39161,5
10629,1877615260.0,51059,8
10630,1878171094.0,12005,2
10631,1877631430.0,51059,11
10632,1870931932.0,39169,7
10633,1870930422.0,34039,10
10634,1878152568.0,40013,2
10635,1878207882.0,37121,11
10636,1872862236.0,21145,1
10637,1873031090.0,51059,11
10638,1878238474.0,42017,1
10639,1872863070.0,32003,1
10640,1878239892.0,26099,10
10641,1872861916.0,06059,45
10642,1873030720.0,24025,1
10643,1878224416.0,37183,13
10644,1878113186.0,12105,18
10645,1873029896.0,21059,2
10646,1870929510.0,19175,3
10647,1872861708.0,17031,8
10648,1878253582.0,41039,4
10649,1872860654.0,36055,25
10650,1878274330.0,25017,4
10651,1873030266.0,01089,5
10652,1870930288.0,12095,10
10653,1877950226.0,12105,15
10654,1872862154.0,06037,43
10655,1870934396.0,11001,1
10656,1877788840.0,17063,16
10657,1877853754.0,13067,11
10658,1872862488.0,36047,7
10659,1878213378.0,19153,3
10660,1872864400.0,35001,1
10661,1872860956.0,18097,7
10662,1872863236.0,42081,9
10663,1878284942.0,12091,1
10664,1873027216.0,24021,2
10665,1870932134.0,21111,3
10666,1870931482.0,51153,10
10667,1872862006.0,48397,4
10668,1878291326.0,17031,9
10669,1878307626.0,55135,8
10670,1877734964.0,13135,13
10671,1878287724.0,36119,17
10672,1870931494.0,55079,4
10673,1878291138.0,48309,17
10674,1872861846.0,25005,4
10675,1873031198.0,02020,1
10676,1870933850.0,55027,5
10677,1878322508.0,29510,1
10678,1877854484.0,37157,5
10679,1878307656.0,55079,5
10680,1877915366.0,53063,5
10681,1874226062.0,10001,1
10682,1872862568.0,48491,31
10683,1870932454.0,28075,3
10684,1872525086.0,47163,1
10685,1872860856.0,42029,6
10686,1877754438.0,06089,1
10687,1872861276.0,12083,3
10688,1878335276.0,39153,13
10689,1872860994.0,29165,6
10690,1878307440.0,18093,9
10691,1878307634.0,36005,14
10692,1878114526.0,46035,1
10693,1877612856.0,48085,3
10694,1878151384.0,06037,28
10695,1873025490.0,47157,8
10696,1878335240.0,29229,8
10697,1878310168.0,12009,8
10698,1878335392.0,23015,1
10699,1878343460.0,34029,4
10700,1870934364.0,51197,9
10701,1873030390.0,18057,5
10702,1878348648.0,12103,14
10703,1877916042.0,42059,14
10704,1872863734.0,46103,1
10705,1877596988.0,12031,4
10706,1872864284.0,17031,9
10707,1878325060.0,06037,32
10708,1878320762.0,41051,3
10709,1878348434.0,39033,5
10710,1876458424.0,25001,9
10711,1873026524.0,37119,12
10712,1878115430.0,06001,12
10713,1872860512.0,06001,14
10714,1873025494.0,04027,7
10715,1873031196.0,12107,6
10716,1878351068.0,06019,5
10717,1877533310.0,42101,2
10718,1878318398.0,39023,10
10719,1878365760.0,18043,9
10720,1878350312.0,39035,11
10721,1878350756.0,06037,38
10722,1878309818.0,26045,7
10723,1878350810.0,37137,3
10724,1870928464.0,55133,5
10725,1873031036.0,39035,11
10726,1878350690.0,26051,2
10727,1877665724.0,26087,9
10728,1873026030.0,55063,3
10729,1877985332.0,12095,10
10730,1878365686.0,48145,17
10731,1872861042.0,26081,2
10732,1878365950.0,34003,5
10733,1878366594.0,40017,5
10734,1877826136.0,48037,1
10735,1878348636.0,55025,2
10736,1877804994.0,08123,8
10737,1878080610.0,12133,2
10738,1876060228.0,55101,1
10739,1878373032.0,29071,2
10740,1877311608.0,04013,8
10741,1875993988.0,34011,2
10742,1873933778.0,13135,4
10743,1872861332.0,17197,14
10744,1878407322.0,51510,8
10745,1878402846.0,41067,1
10746,1872861566.0,12097,9
10747,1877149492.0,36021,19
10748,1872080598.0,48029,20
10749,1877762972.0,45045,4
10750,1878367222.0,12009,8
10751,1873030648.0,13219,10
10752,1877916504.0,36059,4
10753,1878307352.0,32003,3
10754,1878419176.0,39035,7
10755,1878419604.0,48113,6
10756,1872863288.0,17031,9
10757,1873030318.0,30013,2
10758,1872862126.0,42043,10
10759,1873031204.0,34027,11
10760,1878414392.0,04013,4
10761,1873029824.0,36033,21
10762,1870932436.0,18097,6
10763,1878418924.0,12095,8
10764,1870928416.0,12095,10
10765,1873030580.0,51059,11
10766,1878211350.0,06059,38
10767,1870928680.0,55025,2
10768,1870932492.0,35013,2
10769,1873027282.0,27053,3
10770,1875786910.0,37183,13
10771,1877830018.0,36047,10
10772,1877665808.0,12109,6
10773,1873027986.0,12057,16
10774,1873030790.0,22011,4
10775,1878138328.0,55135,8
10776,1873030422.0,37019,7
10777,1872862402.0,04013,4
10778,1873030564.0,12103,13
10779,1873025328.0,29019,3
10780,1872862392.0,31055,2
10781,1878151510.0,36029,23
10782,1878454656.0,06037,32
10783,1870933306.0,06061,3
10784,1870930488.0,40027,4
10785,1870932130.0,05083,4
10786,1877954802.0,26049,8
10787,1878115976.0,06073,50
10788,1878433634.0,23009,2
10789,1870933964.0,31055,2
10790,1870933378.0,54011,1
10791,1870932924.0,48439,12
10792,1872861910.0,09001,4
10793,1878460234.0,18127,1
10794,1870929688.0,36071,18
10795,1873030858.0,55025,2
10796,1878418972.0,06075,11
10797,1878434566.0,19175,3
10798,1878440158.0,17031,3
10799,1878440124.0,17031,9
10800,1877281136.0,24025,1
10801,1877764180.0,39035,7
10802,1870932040.0,39041,4
10803,1878440248.0,12105,18
10804,1875934856.0,53077,4
10805,1873028674.0,12127,6
10806,1876031392.0,18153,8
10807,1877954620.0,42071,11
10808,1877802306.0,48337,13
10809,1873025684.0,04013,1
10810,1878440244.0,22033,6
10811,1878459858.0,36027,18
10812,1878454920.0,33011,1
10813,1877950302.0,12009,8
10814,1870931160.0,06029,23
10815,1878458958.0,01043,4
10816,1878440202.0,53063,5
10817,1878459804.0,08123,8
10818,1872861906.0,34029,2
10819,1872860538.0,06087,19
10820,1878440174.0,16055,1
10821,1878458910.0,26049,8
10822,1878440258.0,23031,1
10823,1872862348.0,54097,2
10824,1873031048.0,51121,9
10825,1878480140.0,41005,5
10826,1878408604.0,06047,13
10827,1870933874.0,55133,5
10828,1878440120.0,35057,1
10829,1878440138.0,18113,3
10830,1878443414.0,49049,4
10831,1870933450.0,24033,5
10832,1870934302.0,45045,4
10833,1873030282.0,48439,25
10834,1877888902.0,39095,9
10835,1878496126.0,31109,1
10836,1878114808.0,39027,2
10837,1873026566.0,28049,2
10838,1870930524.0,18003,3
10839,1878459120.0,46099,1
10840,1873029976.0,25017,7
10841,1872861338.0,06067,6
10842,1872862388.0,04021,2
10843,1878456910.0,41017,5
10844,1877631794.0,37155,7
10845,1870928862.0,48141,16
10846,1878459778.0,29510,1
10847,1873028916.0,48407,8
10848,1878460042.0,24510,2
10849,1878447942.0,06037,30
10850,1878456358.0,21111,3
10851,1873025920.0,55111,2
10852,1872862294.0,53033,9
10853,1878529454.0,36047,10
10854,1878455622.0,45019,1
10855,1878455562.0,12073,2
10856,1877694470.0,42003,12
10857,1870929636.0,26049,8
10858,1872863662.0,48453,37
10859,1878499544.0,34015,1
10860,1873027908.0,51760,4
10861,1878458568.0,17163,12
10862,1876874036.0,29073,3
10863,1870934808.0,49035,4
10864,1878517262.0,42007,17
10865,1872860966.0,08069,2
10866,1874067822.0,06037,43
10867,1878459728.0,26081,3
10868,1872864014.0,39049,3
10869,1873027494.0,19193,4
10870,1878523468.0,12031,5
10871,1877768520.0,06067,6
10872,1877949870.0,42019,16
10873,1878550928.0,15003,1
10874,1877919340.0,42079,8
10875,1878456594.0,42071,11
10876,1870932682.0,53033,7
10877,1878458446.0,37183,2
10878,1878457134.0,48113,30
10879,1870931748.0,09009,3
10880,1872862206.0,04019,7
10881,1870929132.0,46135,1
10882,1875852706.0,06097,2
10883,1878377774.0,12127,6
10884,1870929908.0,37183,2
10885,1878440290.0,32023,4
10886,1878559364.0,47179,1
10887,1878440142.0,39059,12
10888,1878574316.0,27053,5
10889,1873030254.0,34013,10
10890,1877676822.0,29510,1
10891,1877580754.0,05009,1
10892,1878571714.0,12103,14
10893,1878460076.0,39153,13
10894,1878574892.0,40143,1
10895,1878555716.0,42071,11
10896,1877675700.0,36001,20
10897,1878561054.0,39035,7
10898,1878572498.0,29095,5
10899,1873030764.0,28047,4
10900,1877919706.0,53073,2
10901,1878114254.0,22055,3
10902,1878440082.0,18177,6
10903,1878459730.0,37117,1
10904,1878440190.0,02110,1
10905,1878550036.0,27145,6
10906,1878440150.0,44007,1
10907,1875993712.0,19065,2
10908,1870930026.0,47187,5
10909,1878565504.0,12057,15
10910,1877852970.0,12103,13
10911,1870934722.0,48201,18
10912,1878482780.0,37121,11
10913,1878455494.0,16001,1
10914,1878556578.0,29095,5
10915,1878459686.0,25017,6
10916,1878457260.0,39027,2
10917,1878509908.0,36061,10
10918,1878456552.0,41039,4
10919,1878589208.0,13293,3
10920,1875634796.0,26125,11
10921,1878457794.0,33011,2
10922,1876640890.0,05139,4
10923,1872862176.0,41047,6
10924,1878333494.0,20107,2
10925,1872861612.0,18177,6
10926,1878555882.0,25023,8
10927,1873031080.0,13089,4
10928,1877026946.0,37067,6
10929,1872861470.0,18081,6
10930,1878458026.0,41009,1
10931,1878570508.0,33011,1
10932,1877483918.0,42017,1
10933,1872862190.0,55025,2
10934,1877830462.0,41005,6
10935,1878440298.0,30111,2
10936,1878599864.0,36047,10
10937,1878600622.0,12117,7
10938,1875847952.0,47029,1
10939,1878618328.0,45045,4
10940,1875328654.0,36049,21
10941,1877514498.0,13113,3
10942,1877812904.0,29189,1
10943,1877919162.0,18165,8
10944,1878553850.0,12073,2
10945,1877854944.0,48201,18
10946,1878455892.0,48113,32
10947,1878211420.0,36029,23
10948,1870930324.0,13063,13
10949,1878440198.0,45019,6
10950,1873030388.0,04013,5
10951,1878574500.0,37081,6
10952,1870933812.0,32003,3
10953,1870931262.0,33017,1
10954,1878608760.0,48215,15
10955,1870934468.0,54019,1
10956,1878608280.0,36067,22
10957,1877701448.0,05043,4
10958,1878609076.0,37081,6
10959,1877829792.0,49057,1
10960,1875996348.0,40109,4
10961,1878618012.0,34031,5
10962,1877580802.0,04019,6
10963,1873026216.0,37183,4
10964,1877952300.0,04019,6
10965,1875665954.0,05115,4
10966,1878458414.0,26161,6
10967,1878356874.0,42041,10
10968,1872864642.0,48423,1
10969,1878440204.0,55087,8
10970,1878458486.0,12109,5
10971,1875903178.0,35013,2
10972,1873029998.0,21067,6
10973,1877453888.0,39099,6
10974,1878608158.0,42101,3
10975,1878440166.0,21067,6
10976,1878457756.0,06059,49
10977,1878155518.0,06079,19
10978,1870933406.0,29183,3
10979,1877885438.0,06059,45
10980,1877735136.0,42063,14
10981,1878457946.0,34017,10
10982,1870933690.0,01077,4
10983,1878460434.0,48209,35
10984,1878379388.0,04021,6
10985,1878621652.0,04013,3
10986,1870931310.0,27083,7
10987,1878440140.0,25025,7
10988,1873026308.0,40143,1
10989,1878054092.0,04013,8
10990,1878624018.0,48201,38
10991,1878623144.0,34003,9
10992,1878624528.0,17031,10
10993,1878055568.0,17031,2
10994,1878590700.0,47023,8
10995,1878608540.0,17085,16
10996,1878607608.0,39171,9
10997,1872864590.0,20177,2
10998,1877888832.0,51005,6
10999,1870933498.0,12131,1
11000,1878622624.0,36055,25
11001,1877923530.0,37019,7
11002,1878457308.0,34035,12
11003,1878612828.0,42017,1
11004,1877990356.0,11001,1
11005,1878623614.0,51153,7
11006,1878440172.0,42019,16
11007,1875208224.0,47157,9
11008,1876063084.0,45003,2
11009,1873030590.0,25001,9
11010,1873030288.0,51063,9
11011,1878623648.0,17031,3
11012,1872202680.0,18021,8
11013,1877655842.0,48135,11
11014,1873030032.0,34023,12
11015,1878456964.0,12117,7
11016,1878627814.0,13123,9
11017,1877709896.0,55079,5
11018,1878440268.0,26147,9
11019,1878628130.0,12069,11
11020,1878114578.0,04013,8
11021,1877924200.0,49035,3
11022,1878440192.0,31143,3
11023,1870932538.0,29189,2
11024,1877725184.0,42133,10
11025,1878627674.0,53005,4
11026,1878155690.0,31153,1
11027,1878456684.0,13121,5
11028,1878457062.0,48409,27
11029,1870928920.0,09005,5
11030,1878637040.0,39153,13
11031,1877830348.0,30029,1
11032,1872861088.0,08041,5
11033,1878440292.0,12065,2
11034,1876157160.0,24027,3
11035,1870932012.0,34013,10
11036,1874134126.0,47089,1
11037,1873911562.0,45035,1
11038,1872863314.0,26163,12
11039,1871355438.0,05007,3
11040,1877858348.0,26163,13
11041,1873028800.0,29189,2
11042,1873026672.0,06019,13
11043,1870928762.0,49005,1
11044,1877802402.0,12083,3
11045,1870931170.0,04013,1
11046,1870933518.0,35049,3
11047,1878622330.0,55073,7
11048,1878031032.0,17093,14
11049,1878588148.0,36119,16
11050,1878458654.0,47145,3
11051,1877892040.0,37135,4
11052,1877889266.0,17031,5
11053,1876096442.0,49035,4
11054,1878638256.0,11001,1
11055,1878636822.0,12011,23
11056,1872860486.0,06029,22
11057,1870931354.0,55079,4
11058,1878627824.0,49057,1
11059,1877954216.0,04019,7
11060,1872862698.0,36047,7
11061,1872861498.0,37157,5
11062,1878643354.0,17089,8
11063,1878456138.0,06037,44
11064,1877814118.0,27037,2
11065,1877834140.0,49035,4
11066,1870930332.0,27053,3
11067,1878027596.0,17143,17
11068,1878627676.0,37081,6
11069,1878085524.0,24047,1
11070,1872860548.0,13245,12
11071,1878440228.0,22089,1
11072,1878440168.0,48439,33
11073,1878440242.0,17031,1
11074,1877830128.0,08013,2
11075,1847152358.0,36093,20
11076,1878659608.0,34021,12
11077,1877829736.0,25027,2
11078,1878183880.0,42075,9
11079,1870934084.0,42063,14
11080,1872863870.0,29510,1
11081,1878644788.0,48113,24
11082,1870930202.0,01101,2
11083,1878456784.0,36047,11
11084,1870934596.0,11001,1
11085,1867783378.0,01073,6
11086,1877833548.0,51121,9
11087,1878645656.0,51153,10
11088,1878636162.0,36061,10
11089,1878643544.0,18067,5
11090,1878675598.0,35001,1
11091,1878624410.0,06073,51
11092,1878641398.0,13021,2
11093,1878460320.0,51015,6
11094,1878155144.0,42007,17
11095,1878456306.0,06037,27
11096,1878456742.0,41039,4
11097,1876263456.0,17097,10
11098,1878648376.0,13121,5
11099,1877990008.0,05033,3
11100,1878152680.0,04019,7
11101,1878645932.0,17019,13
11102,1878676896.0,51059,11
11103,1878646158.0,37183,2
11104,1878644204.0,05143,3
11105,1870930272.0,13051,1
11106,1878659786.0,41051,1
11107,1878646834.0,04019,7
11108,1877920244.0,21183,2
11109,1877990000.0,48223,4
11110,1878645138.0,36061,13
11111,1870933348.0,35001,1
11112,1878639970.0,17201,16
11113,1878647870.0,42101,3
11114,1875889024.0,34027,11
11115,1878646260.0,24027,3
11116,1878641238.0,19125,1
11117,1870933788.0,18097,6
11118,1878647850.0,06065,41
11119,1878636278.0,26163,6
11120,1877120906.0,01047,7
11121,1878655392.0,53063,5
11122,1878646136.0,26077,4
11123,1878459474.0,12095,10
11124,1878598852.0,39061,1
11125,1878116020.0,06081,16
11126,1878647580.0,24031,8
11127,1870928788.0,36059,2
11128,1878646740.0,19125,1
11129,1878644744.0,12021,26
11130,1878359504.0,26045,7
11131,1878644120.0,06037,36
11132,1878459690.0,22089,2
11133,1878644054.0,51107,10
11134,1878646318.0,30063,1
11135,1870928496.0,53061,2
11136,1870930674.0,13067,11
11137,1878643444.0,36067,22
11138,1872861358.0,12011,23
11139,1878644930.0,42029,6
11140,1870931154.0,48491,27
11141,1873029822.0,39153,13
11142,1877754412.0,17111,9
11143,1878646120.0,47157,8
11144,1870931082.0,34037,5
11145,1878688156.0,06001,12
11146,1877855418.0,48439,24
11147,1870933180.0,36061,10
11148,1873027598.0,48453,35
11149,1878597840.0,23023,1
11150,1873027928.0,12075,3
11151,1878648112.0,06037,30
11152,1878646760.0,39159,4
11153,1878458530.0,36047,8
11154,1873026686.0,10003,1
11155,1878640168.0,40109,3
11156,1878645256.0,26121,3
11157,1873026218.0,26161,7
11158,1870934782.0,19153,3
11159,1877790172.0,17043,3
11160,1878647196.0,38093,1
11161,1878703616.0,12103,13
11162,1873025806.0,04013,4
11163,1878644036.0,39153,13
11164,1878458758.0,36075,24
11165,1870930804.0,39079,2
11166,1878645354.0,10003,1
11167,1878645456.0,06059,45
11168,1878458804.0,42111,14
11169,1877615776.0,34001,2
11170,1873026978.0,36005,15
11171,1878458308.0,12073,2
11172,1878643894.0,18027,8
11173,1878676388.0,19153,3
11174,1872863904.0,06005,5
11175,1878647694.0,12071,19
11176,1878707210.0,06059,46
11177,1878440222.0,49049,3
11178,1878115756.0,18127,1
11179,1873025442.0,06087,19
11180,1872862412.0,55035,3
11181,1872864570.0,51810,2
11182,1872861286.0,17031,7
11183,1862674604.0,28121,3
11184,1872863218.0,26099,9
11185,1878648398.0,48373,8
11186,1878457740.0,08069,4
11187,1872862616.0,48491,31
11188,1877985434.0,06067,6
11189,1870932208.0,47081,7
11190,1870930686.0,17043,6
11191,1878416074.0,48029,20
11192,1873025530.0,12021,26
11193,1878256274.0,36103,1
11194,1870933558.0,36061,13
11195,1878574318.0,36061,13
11196,1877632084.0,18129,8
11197,1878086012.0,21189,5
11198,1872862028.0,36035,21
11199,1870932218.0,47151,3
11200,1878646026.0,48121,26
11201,1878644586.0,12081,16
11202,1878118774.0,53063,5
11203,1878646814.0,18097,7
11204,1870929930.0,48029,35
11205,1872863116.0,48339,2
11206,1878646182.0,26125,11
11207,1878702496.0,41019,4
11208,1878708698.0,36103,1
11209,1878644554.0,42073,16
11210,1878645794.0,36047,7
11211,1878644012.0,41067,1
11212,1878643436.0,25025,7
11213,1873030902.0,17077,12
11214,1878645666.0,39103,7
11215,1878440152.0,20053,1
11216,1870932822.0,08035,4
11217,1878739432.0,17039,15
11218,1878645768.0,46103,1
11219,1878643422.0,05119,2
11220,1878703368.0,06073,50
11221,1874277546.0,55087,8
11222,1878471244.0,04003,6
11223,1877784282.0,24001,6
11224,1870930238.0,08005,6
11225,1872863046.0,39049,3
11226,1878457586.0,20091,3
11227,1878440182.0,53053,10
11228,1876095762.0,55105,1
11229,1878647432.0,42035,15
11230,1873026080.0,29510,1
11231,1878457654.0,50005,1
